global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
844.5685068817716	-0.1504264530676664	0.0226281177825188	713295.962816505	817.204602589768	8.639094106267066	74.63394697693836	667823.3624939007	630.0392263424737	0.6004589087498289	0.3605509010970353	396949.4267302229	632.3681119205506	922.569120814698	0.96719	24.532436	0.2014656907760953	0.1016041069476194	0.0618103421	-0.0442634249	0.0026548241	-0.0210291169	-0.0745675761	-0.0519220971	-0.0045215487	-0.0361837125	-0.0472682673	0.0583917304	0.0147439797	-0.0154737235	0.0466102749	-0.0078846211	-0.057279633	-0.0137164165	0.0668123138	0.0668377089	-0.0972379383	-0.1088873907	-0.0173108343	-0.0404691402	-0.0263932206	-0.0275723746	0.2527233278	0.0818068532	0.0980273412	0.0099517856	0.0685960764	-0.0894811812	0.0546343518	-0.0194615987	0.0150134119	0.0013573463	0.0547227017	-0.0599123924	-0.0266887252	-0.0842343703	0.0396177345	0.060926199	0.0904104987	0.0088690976	0.0603234474	-0.0136605949	-0.0004652128	0.2038450833	-0.0751056395	0.187554827	-0.0501431071	-0.1260563019	0.0603986619	-0.0009861473	0.0254002063	0.0075588501	0.0046825438	0.0284687268	0.0170296295	-0.0327638577	-0.0112140061	0.0211607765	-0.0114395964	0.0409146433	0.1049839905	0.0588388868	0.1255514423	-0.0811003619	0.0199242741	-0.0590989399	0.0077635079	-0.0495642757	-0.109705612	-0.1372075862	-0.0604906282	-0.1400904738	0.0898295767	0.0293054861	-0.0433303662	-0.0980580676	-0.1122590247	-0.0707906107331979	-0.0335432453028375	0.0011251493054463	0.0050113105679791	-0.0584790225711344	0.0150521357917341	0.0034197960808752	0.0002265667918928	0.0663310573053479	0.0740672388967737	0.0043998091632453	0.0054859558777917	-0.0046084060177614	-0.0007662201445354	5.87093309892002e-07	2.1237406024539484e-05	-0.0001200027370706	-0.0008067467965012	6.508403936649486e-07	1.4400656904435557e-08	0.0019537346477923	-3.0944746583000046e-06	3.817079073984103e-06	9.575773410860929e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.207634288432	-4.360872593339536	19.017209775339893	705948.8687165636	809.983004537861	-7.221598051906994	52.1514784233069	656072.4676401806	628.6398248544289	-1.399401488044873	1.958324524742205	395188.029393007	630.7000368785083	900.4896982255156	1.03895	26.3526	0.1949867518099591	0.1152208836770658	0.0370367281	-0.0631143017	-0.0273274209	-0.0163497046	-0.0630687031	0.0148781508	0.0065085639	-0.0441970735	-0.1106212328	0.062756413	0.012582423	-0.0381465874	0.0330054218	-0.0309544477	-0.0595158983	0.0077212479	0.0806023736	0.0544860042	-0.0045322331	-0.0093376298	-0.0425610436	0.0252427778	-0.0254072415	-0.0801493676	0.0856048495	-0.0348605668	0.0614200155	0.059510668	-0.0377821026	0.0689139843	0.0628894915	-0.0138350862	0.0422410782	-0.0150529898	0.0336148726	-0.0302962875	-0.047728327	-0.0745332084	0.0094150697	0.0073650073	-0.0171585913	-6.42166e-05	0.0503867367	-0.0052520782	-0.0977090255	0.0992140504	0.0904543248	0.0692129216	-0.0116610873	0.0379043761	0.0756320463	0.0209361871	0.0090516499	-0.003042015	-0.0033766893	0.0382262039	0.0347180964	-0.0230762389	-0.0084929346	0.0908705875	-0.0662752336	0.0922923263	-0.0349701416	-0.0100730286	0.1640231417	0.001500814	0.0595313469	-0.0258277005	-0.0382794012	-0.0227043922	-0.035166265	-0.0426050647	-0.0126814603	-0.1448925054	0.0884233418	0.024877851	-0.0495674319	-0.1022956179	-0.1102047813	-0.0270169753086548	0.0437736354245431	0.0019161311582808	0.0007299169548284	-0.063409947957524	-0.0049309253863895	0.0040208214999759	2.4314025166141392e-05	0.1687640685669293	0.1024330112615814	0.0284813108392632	0.0104925217961152	-0.0044287500954431	0.0001796559223182	3.2276250424038965e-08	1.9613827407887268e-05	-0.0003578109220019	-0.0002378081849312	5.655273282031937e-08	1.2802865590384978e-07	0.001494215160293	-0.0004595194874993	2.2326789452494355e-06	2.111581593916196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.6206796966293	1.413045408197263	1.9966973256273697	708325.3684930162	810.4525834362158	0.4695788983548254	0.2205043417801315	656833.3899984364	627.2106933772111	-1.4291314772177657	2.042416779174633	393393.2538867219	629.7551051814381	908.7888709798503	1.06272	26.955513	0.2389029626090286	0.1321045661304164	0.061420847	-0.0544951342	0.0178259881	0.0123118333	-0.0735352592	-0.0121769726	0.0007688338	-0.0978547657	-0.0621414675	0.0798429601	0.0286618222	-0.0222210516	0.017571224	0.0054371181	-0.0675466303	0.0442588726	0.1177030526	0.0805213666	0.1266149648	0.0134000092	-0.0961533748	-0.0289864997	0.1451764122	-0.1112433602	-0.0972650631	0.0676460234	0.1670167038	-0.0404238674	-0.1777057787	-0.0558982586	0.0746280693	-0.0342688643	0.0245946866	0.008633629	0.0217853934	-0.0501900144	-0.0475504343	-0.1406775477	0.0292305565	0.0156070533	-0.1243257715	0.0076441586	0.0642178607	0.149354743	-0.0794094043	-0.1139728022	-0.0149377543	0.0948957715	-0.1236886568	0.1103349598	0.074125073	-0.0006086553	0.0183705361	0.0079151243	0.0098723265	0.0105947615	0.0072083126	-0.0388663027	-0.0184142553	0.0170899725	0.0013274513	0.0380938039	0.0319834335	0.0995960381	-0.0178258011	-0.0641256549	-0.0107299836	-0.0230663737	-0.0044518138	-0.1256052704	-0.0797834243	-0.1439801644	-0.0537185348	-0.0228522981	0.0869812475	0.020409864	-0.0556236314	-0.1058697418	-0.1070341271	0.0068556713487311	0.0338726466573859	0.0011473561915761	4.70002296418125e-05	-0.1102253696279547	-0.0468154216704307	0.0121496321096192	0.0021916837061802	0.0531561459520872	-0.1156079226148421	0.0028255758524795	0.0133651917713193	-0.0046789130667868	-0.0002501629713436	6.258151223150881e-08	2.189222748654826e-05	-0.000119848511304	0.0002379624106979	5.6626108905156025e-08	1.4363665661785016e-08	0.0018582292115788	0.0003640140512858	3.4530158027647684e-06	1.3250622953350105e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.0391595713694	0.4184798747401146	0.175125405562502	709029.9462516581	815.5899682527178	5.137384816501935	26.392722752824625	665186.9963144691	628.2875307530147	1.0768373758036205	1.1595787339276278	394745.2212997204	630.2366719904954	907.2955644555612	1.029051	26.101511	0.1660582161981701	0.085243923140026	0.055296154	-0.0516201152	0.0154805959	-0.0073828799	-0.0973225632	-0.0483913011	0.0743823094	0.0497730137	0.0328839578	0.0791606552	0.0270589178	-0.0079767476	-0.0144266269	-0.0113699778	-0.0377351019	0.0022623403	-0.0876329135	0.0264939622	0.0091753545	0.003834837	-0.0932942987	-0.0460047419	0.0311043214	-0.0626162536	0.1837759903	0.0094573889	0.0617289877	0.0474065317	-0.1469523025	0.0569762452	0.0804076081	-0.0252243456	0.0095384088	-0.0189608998	-0.0253425433	0.0278619827	-0.0430045437	0.101870193	0.0381099189	0.0049762209	-0.0308514849	0.0555529559	0.0614736537	0.0821030634	-0.0863719146	0.1828807559	0.0742326117	0.1029844107	0.0003577864	0.1248225261	0.084972761	0.0138376732	-0.0103960129	-0.0032949592	0.0032861384	0.0199851935	0.0293789082	-0.0163554216	0.0109546826	0.0508521504	-0.0260759549	0.0453255414	-0.0676412289	0.0278118713	-0.0126262718	0.0484133143	-0.0140872897	0.0480398285	0.0684922066	0.0295881413	-0.1229853501	0.0238932997	0.0988405981	-0.098801825	0.0855038787	0.015908772	-0.0614768663	-0.1087572599	-0.1027791819	0.0053324972502792	-0.0015231740984518	2.320059334194758e-06	2.8435526924235237e-05	-0.0891433398518728	0.0210820297760819	0.0079465350399464	0.0004444519794796	0.1052666144479985	0.0521104684959112	0.0110810601173435	0.0027155009268633	-0.0048717424776559	-0.0001928294108691	3.718318169612429e-08	2.3733874768596848e-05	0.0010443374914033	0.0011641860027073	1.3553290488996018e-06	1.0906407959505377e-06	0.0023280646745569	0.000469835462978	5.419885128919724e-06	2.207453622718455e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.7744700950595	0.7353105236901456	0.5406815662494762	710268.8074440084	802.4923150539398	-13.097653198777948	171.5485193154582	643993.9157206318	629.41271025559	1.1251795025752926	1.266028913015583	396160.3598312873	631.492718657827	905.5930764140076	0.969141	24.581923	0.1046074204052899	0.0631986546968728	0.0698244253	-0.0717134299	0.0259759864	0.0078920777	-0.0752817341	0.0351171013	-0.0473959729	-0.070981215	-0.0110511044	0.096685901	0.0326960528	-0.0118982177	0.0605624991	-0.0062229619	-0.0531172507	0.0033973166	0.1105961738	0.0879962023	-0.1174098411	-0.0191138378	-0.129235716	-0.0725489593	0.0427520486	-0.0136739859	0.0366785932	0.167738804	0.1738060329	-0.0062752255	-0.0326363407	0.0063901261	0.092500396	-0.0402587784	0.0128113605	-0.015253951	0.0553611059	-0.0760795445	-0.0291233731	-0.1344043614	0.0536407958	0.0094143763	0.109223191	0.0969541953	0.1048637645	0.0775967412	-0.0006334828	0.0078133921	-0.0029344574	0.1726035771	-0.1647786929	0.0621249762	0.0946611464	-0.0064624774	0.0092143035	-0.0099869213	0.0153630461	0.01366416	0.007250207	-0.0390563902	-0.0165808547	0.0053951304	0.0129015039	0.0260363277	0.0649451977	0.07462172	0.0862971327	-0.0811568644	-0.0096865099	-0.0110890589	0.0239982083	-0.0296007156	-0.1083619064	-0.1578246663	-0.0182681583	-0.011373062	0.0839918344	0.011381876	-0.0671057788	-0.1109394454	-0.0974830496	0.0048862041035704	-0.0004462931467088	1.991775727992425e-07	2.387499054174822e-05	-0.0897590282606302	-0.0006156884087574	0.0080566831542926	3.790722166782267e-07	0.0547894563452047	-0.0504771581027937	0.003001884526603	0.0025479434901344	-0.0048810467955268	-9.30431787089965e-06	8.657033104274259e-11	2.382461782012244e-05	0.0006113335643733	-0.00043300392703	1.874924008234016e-07	3.737287269293637e-07	0.0017090073045172	-0.0006190573700396	2.920705966893146e-06	3.8323202740046973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.0788710162836	-0.6955990787758992	0.4838580783938796	709096.8250120588	818.2749855759439	15.782670522004082	249.0926888061366	669573.9520193113	626.4437969303633	-2.9689133252267084	8.81444633270871	392431.83071253024	628.6943655246641	916.7711301683986	1.746799	44.306931	0.2337835028552459	0.148365728480188	0.0614424079	-0.0278300457	0.0155681188	-0.0494702822	-0.1125534739	-0.0104045856	0.0900502896	-0.0371633362	-0.003852389	0.0824045038	-0.0350629828	-0.0535040145	-0.0613700468	0.0904541643	0.0928929283	0.0394527645	-0.1593583644	-0.0769269874	0.3796030765	-0.0448089365	0.39440892	-0.0845754831	-0.3673020808	-0.0609160059	0.2217070374	-0.0845612469	0.0005114489	0.1565479524	0.051243618	-0.1044227446	0.0899650391	0.0300609724	0.0524857657	0.0161368353	-0.1482651743	0.0662912203	0.0596346019	0.1511853396	-0.026461696	0.0795032563	-0.3314743808	-0.1019686417	-0.2706785526	-0.4588879633	-0.0935261301	0.1382486302	-0.00609501	0.1444914842	0.1965055129	-0.1717254618	0.0850820598	-0.0223080189	-0.0256681316	-0.0170209329	0.0220005288	-0.0016316473	0.0044206308	0.0145725626	0.0461406203	0.0897572915	-0.0836800333	0.1786226881	-0.1209536671	0.097728513	-0.0593038837	0.0590459825	0.0739671753	0.1113219858	-0.0746744318	0.0192882638	-0.0403548785	0.1398071805	0.4244645678	-0.1122464646	0.082445728	0.0068365186	-0.0724898296	-0.112402146	-0.091199382	-0.0061618435474599	-0.0110480476510303	0.0001220593568994	3.79683159033732e-05	-0.1120242557554291	-0.0222652274947988	0.0125494338775577	0.0004957403553951	0.1959312251134264	0.1411417687682217	0.0383890449744481	0.0199209988910221	-0.0044687358662502	0.0004123109292766	1.700003024009335e-07	1.9969600242310925e-05	0.0010499335480758	0.0004385999837025	1.9236994570383338e-07	1.1023604553750385e-06	0.0013733490386724	-0.0003356582658448	1.8860875820224047e-06	1.1266647142993853e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.401608911104	1.3227378948203068	1.749635538393657	711326.2739138388	806.0883487529969	-12.18663682294698	148.51411705440725	649778.4259953332	628.9148502673133	2.471053336950036	6.106104594051905	395533.88888675714	630.7149658203125	905.276724054475	1.408129	35.716679	0.1475583255357823	0.0649099206795315	0.0794168535	-0.0314694493	0.0227672579	-0.0234575134	-0.1317638622	0.0384572064	-0.0189046737	0.0927827187	-0.0423154111	0.1009406997	0.0255115444	-0.0114701954	-0.0045078985	-0.0105085103	-0.0217670439	0.0711321537	-0.0867142376	0.0109099027	-0.016437678	-0.0315751714	-0.0029178119	-0.0276628293	0.0056489894	-0.118757109	0.1389028898	-0.0905398681	0.0510918742	0.0498739691	0.04512891	0.0349522615	0.1015740435	-0.0293914885	0.0151420199	-0.0354267379	-0.0563987826	0.0465012565	-0.0546936288	0.0576181117	0.0242366301	0.0048591501	0.0064116642	0.0132636284	0.0005289791	0.0315980981	-0.0982232758	0.1137227444	0.0974335667	0.0852154192	0.0295765784	-0.0775552394	0.0988048881	-0.0196585127	-0.0214155586	-0.0222742998	0.0261019586	-0.0043606151	0.0074263122	-0.0026668188	-0.0224092203	0.0770770567	-0.1249190233	0.1269465705	0.0203481354	0.0685309183	0.0694923984	-0.0214717686	-0.0597040781	0.1295374086	-0.0926005867	0.1616205682	-0.0667628235	-0.1583951553	0.1830689069	-0.0568324078	0.0808661863	0.0022800723	-0.0776093729	-0.1131358755	-0.0839918344	0.0183201621829454	0.0244820057304053	0.0005993686045835	0.0003356283424094	-0.1034084688173493	0.0086157869380797	0.0106933114231487	7.42317845623864e-05	0.1628680574377341	-0.0330631676756922	0.026526004133541	0.0010931730567509	-0.0041710932498532	0.000297642616397	8.859112709565179e-08	1.7398018898970925e-05	0.000180097656069	-0.0008698358920068	7.566144790232654e-07	3.2435165721547824e-08	0.0009128802432441	-0.0004604687954282	8.333503385054072e-07	2.1203151156318961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.1047302382156	0.703121327111603	0.4943796006391818	712512.7956105307	817.5714357863651	11.48308703336818	131.8612878159084	668423.0526137785	629.0964542212785	0.1816039539651228	0.0329799960957664	395762.3487137851	630.817884662287	905.0215185097736	1.249114	31.683313	0.2037193640077876	0.0994636436172512	0.1024240195	-0.0891318967	0.0187469205	-0.016954352	-0.1834053233	-0.0383020934	-0.0407275378	0.1069979037	-0.0454734837	0.1178690608	0.02336068	-0.0183200724	0.0845710727	-0.1542528211	0.0527963815	-0.0040366801	-0.0437264748	0.0248304764	-0.1594469642	-0.0188550523	-0.0976676822	0.0035163313	0.0830577702	-0.0571071404	-0.0261724847	0.0960853952	0.0397460413	0.035591558	-0.0613933097	-0.0104236885	0.1180678852	-0.02831057	0.0254970213	-0.1247346971	0.0896637332	0.0475284341	-0.0138407275	0.0278473223	0.0294290979	-0.0317692506	0.1440468733	0.0210229123	0.0647540545	0.1224676449	-0.0481419648	-0.02799623	-0.0290979572	0.0476350378	-0.1112681045	0.0851012972	0.1270713069	0.0099968551	-0.0003049753	-0.0371403889	0.0283203748	0.0636073751	0.0463095293	-0.0622935181	-0.0267610774	0.008920228	-0.0048075148	-0.0333720039	-0.0541066987	-0.05105066	0.063570753	0.0440916445	-0.0223342987	-0.0568989887	0.1699992346	0.0897961767	-0.0443003935	0.0366009803	-0.0706941203	-0.0160275439	0.07925385	-0.0022800723	-0.082445728	-0.1131358755	-0.0759334219	0.0174261651851992	-0.0008939969977461	7.992306319792178e-07	0.0003036712330618	-0.0694453279985509	0.0339631408187984	0.0048226535808263	0.0011534949342775	0.0982042107882961	-0.064663846649438	0.009644067016552	0.004181413063502	-0.0050541174423497	-0.0008830241924965	7.797317245340961e-07	2.554410312106347e-05	-0.0006278045963947	-0.0008079022524637	6.5270604953592e-07	3.941386112543122e-07	0.00130592138912	0.0003930411458758	1.7054306745611103e-06	1.5448134235144044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.6401401797334	-1.4645900584821447	2.145024039404732	710042.4058421208	808.8750237989962	-8.696411987368947	75.62758145405432	654278.8041258266	628.0097553335665	-1.0866988877119184	1.1809144725543206	394396.2527941261	629.6385948832442	915.6583983260806	1.15549	29.308582	0.1397448821320154	0.0747867649104313	0.1122701156	-0.098993261	0.0044791354	-0.0330506744	-0.1495064613	0.0661726245	0.0004322543	-0.0367617724	-0.0577071091	0.1150637861	0.0263968687	-0.0078979749	0.0536854522	-0.1164160127	0.0266871232	0.0014634942	0.0355714904	0.0167083592	-0.0273663306	-0.0247893901	0.0997301334	0.0249143234	0.0135276228	-0.0210805165	0.0190111009	0.0689649374	-0.0437210084	0.0003655986	-0.0022512008	0.0389955726	0.1176678399	-0.023786701	0.019409697	-0.102481946	0.0688718071	0.0496369349	-0.011647275	-0.0346875499	-0.0050051633	0.0330259945	0.0107244778	-0.0412176228	-0.0947326234	-0.0195241483	-0.0065636218	0.041018118	-0.0194977118	-0.0095145195	-0.0457639274	0.0742073942	0.1332761602	-0.0216226801	0.0307648811	-0.0560600047	0.0418196241	0.0188908224	0.0311723416	-0.0422865164	-0.0317913092	-0.0086871704	0.0228099353	0.0073600459	0.0736751709	0.1287093938	0.17571617	-0.0590890436	-0.0420009294	0.0052492492	-0.0599880133	-0.0237736117	-0.0257202271	-0.0519533975	-0.0125488111	0.0073647345	0.0776093729	-0.0068365186	-0.0869812475	-0.112402146	-0.0671057788	0.0118778456754995	-0.0055483195096997	3.078384938171432e-05	0.0001410832178909	-0.1054475073972156	-0.0360021793986647	0.0111191768162858	0.0012961569214536	0.1540048333854571	0.0558006225971609	0.0237174887060824	0.0031137094822307	-0.0058195935865291	-0.0007654761441794	5.859537273077622e-07	3.386766951237063e-05	-0.0006459924361061	-1.8187839711399932e-05	3.3079751336757646e-10	4.173062275062937e-07	0.001370132617759	6.421122863900009e-05	1.87726339024713e-06	4.123081883329945e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.6983012107055	-0.9418389690279128	0.8870606435795616	708456.0302609875	819.1428380173244	10.267814218328226	105.42800882210328	670994.9890750765	628.9678010477928	0.958045714226273	0.9178515905473296	395600.4947548959	631.1495026224028	908.0828694533988	1.099082	27.877808	0.1721448837440883	0.0889495086797998	0.1259085311	-0.1305978406	-0.0079106051	-0.0382074811	-0.1433848154	-0.0393277064	0.1245903367	-0.0481422491	-0.0121112268	0.1364227799	0.0605773907	0.0238823478	-0.020837242	-0.0185278665	-0.1686830434	-0.0003283409	-0.069405594	-0.0969511776	-0.0226045533	0.0070527014	0.0312423114	0.0453070601	0.0894995936	0.0374440369	-0.0464314153	-0.0434790823	-0.1588906865	0.0156190762	0.0648638368	-0.029598995	0.1376974282	-0.0590948977	-0.0274748012	0.035115107	0.00070256	-0.0221799769	-0.1575593682	0.0943688908	-0.060767499	0.0156327951	0.0148335341	-0.0149347998	-0.0453238738	0.0676486858	0.0398755481	0.0094900425	-0.0312796041	-0.1143516631	0.0891573539	0.0064501484	0.1572465182	0.0012722593	0.0697761796	-0.0756200625	0.0549559516	0.0601345922	0.0945992267	-0.055587913	-0.0410824454	0.0022322983	-0.0090775215	-0.0098338556	-0.1475541652	-0.0204128489	-0.0780216035	0.0993080881	0.0133733482	-0.0442675197	-0.0187992985	-0.0471349263	0.0375501974	0.1486420975	-0.1089778232	-0.0310698657	0.0759334219	-0.011381876	-0.091199382	-0.1109394454	-0.057598332	0.0041124894884063	-0.0077653561870932	6.030075671242664e-05	1.6912569792252314e-05	-0.1226396197299806	-0.0171921123327649	0.0150404763275142	0.0002955687264624	0.1832128821320822	0.0292080487466251	0.0335669601791442	0.0008531101115852	-0.0073520889602829	-0.0015324953737537	2.348542070576798e-06	5.405321207991369e-05	-0.0011935821149209	-0.0005475896788148	2.998544563444958e-07	1.4246382650590485e-06	0.0016496348947425	0.0002795022769835	2.721295285952099e-06	7.812152283896116e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.0284677052474	-1.6698335054580866	2.788343935950442	705647.8265552259	801.0952594414186	-18.04757857590573	325.71509245349154	641753.6146995139	628.3136226223756	-0.6541784254171716	0.42794941228129	394778.0083728531	630.5002085522907	902.5181880107414	0.93914	23.820942	0.0793329204289527	0.040185585378895	0.1283480674	-0.1289298095	-0.0274297441	-0.0455040378	-0.108355624	0.0902056431	0.0713596786	0.0376765519	0.0274959458	0.1416446091	0.0729944099	0.0164915334	0.0443478395	-0.1536473151	-0.0917596598	-0.031586156	-0.0816386054	-0.0919658802	-0.0715282761	-0.0189723043	0.0005202412	0.033123128	-0.0085432855	-0.0055049257	-0.0318214353	-0.0290210204	-0.0940490291	-0.0319288484	0.0879847621	-0.0347404178	0.1397836942	-0.0720432631	-0.0048590973	-0.0454958032	0.1374093411	0.008215879	-0.1241158215	0.1031235325	-0.054611256	-0.0124168844	0.0856304213	-0.037095276	0.0253024196	-0.0199318624	0.0254861745	-0.0255267072	-0.0891900688	-0.0677919452	0.051783884	-0.069489083	0.1553689205	-0.0338467078	0.0968046639	-0.0919515905	0.0565070152	0.0176997339	0.0719467772	-0.0583514033	-0.046370937	-0.0307927883	0.0170246653	-0.0818331186	0.0847100184	0.1480801869	0.107072026	-0.0134787028	-0.1552843011	0.0266193178	-0.0883966525	0.0681685953	0.0765737254	-0.0509448876	-0.1093435009	0.0376890949	0.0742266768	-0.015908772	-0.0950847397	-0.1087572599	-0.0475073951	0.0221579004972483	0.018045411008842	0.000325636858478	0.0004909725544459	-0.1271636209175568	-0.0045240011875762	0.016170586484864	2.0466586745191032e-05	0.2128115238975567	0.0295986417654744	0.0452887447036003	0.0008760795943608	-0.0075867841366203	-0.0002346951763374	5.508182579604349e-08	5.755929353567343e-05	-0.0011916120516912	1.9700632296999147e-06	3.881149129015659e-12	1.4199392817357113e-06	0.0013430028049684	-0.0003066320897741	1.80365653415299e-06	9.402323847923177e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
