global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	w_comp_cor_00	a_comp_cor_00	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75
919.4920485572682	-3.3261004005414634	845465.6273600416	11.062943874482084	1015.0144025702224	-6.569707970870468	1030254.2374249856	43.16106282251896	674.797260312012	-1.7654552572578268	3.1168322653792995	455351.3425245973	682.0825220729431	1128.0458108653845	0.302327	19.519754	0.0809361692703589	0.0401293009474658	-0.0104414171	0.0359727628	0.0072721207	0.0117312261	0.0077787212	0.0075843888	-0.0048247497	-0.0472470842	0.002258017	0.0332801611	-0.0693291306	0.0488834037	0.016075394	0.0645149289	0.0025740412	0.0489950051	0.005432435	-0.02156894	0.0131093859	0.0232957331	-0.012110693	-0.0292870189	-0.0217327574	0.025231119	-0.0065172405	0.0072143045	0.0321407038	-0.0231633844	0.0065210276	-0.0165442718	0.0892990645	0.0157075127	-0.0656609137	-0.1145202661	0.1900182597073012	-0.0190029869525005	0.0003611135131169	0.0361069390221913	0.0102185607644429	0.0015714206256518	2.469362782724205e-06	0.0001044189840966	0.0953394337448969	0.0286687330826964	0.0090896076267975	0.0008218962565668	-0.0061067887744725	0.0004021328882359	1.6171085980102718e-07	3.729286913602334e-05	-0.0021489115143729	0.0001817042057672	3.3016418393489014e-08	4.617820696604431e-06	-0.0006910690777465	5.002347818700004e-05	4.775764702173981e-07	2.502348369925269e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.1036401293612	0.6115915720930616	846590.708579301	0.3740442510552625	1012.993273002223	-2.021129567999424	1026155.3711477562	4.084964730641537	676.6496692183455	1.852408906333494	3.431418756263652	457854.7748532964	683.2769075065717	1121.3613291280024	0.323423	20.881758	0.1200024864684626	0.0572464893712231	-0.0051678297	0.0549910583	0.0236824791	0.012521055	0.0051291614	0.0056562094	-0.00070881	-0.0385942829	0.0031632863	-0.0050282427	-0.0859861359	0.0361575231	0.0151645387	0.0524430388	0.0005319744	0.0346348968	-0.0077734071	-0.0234779644	0.0165112792	0.0271779919	-0.0039497514	-0.033748157	0.0181116334	0.035551548	-0.016381904	0.0045202997	0.0374176859	-0.0100580973	0.006294034	-0.0429818562	0.087547979	0.0104887887	-0.0720729799	-0.1168241653	0.2088367443709273	0.018818484663626	0.0003541353650351	0.043612785799448	-0.0072345796427129	-0.0174531404071558	0.0003046121100718	5.233914260675592e-05	0.0886405834093011	-0.0066988503355957	0.0078571530271412	4.487459581871188e-05	-0.0069451718150463	-0.0008383830405738	7.028861227217704e-07	4.823541154051352e-05	-0.0027342311449101	-0.0005853196305372	3.425990698922044e-07	7.476019953796397e-06	-0.0008080066278772	-0.0001169375501307	6.52874710693484e-07	1.3674390630569978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.3033178026136	1.1996776732523813	848799.8033941037	1.4392265197002474	1024.0886322021483	11.095359199925385	1048757.526605667	123.10699577536884	674.8691706209102	-1.7804985974353258	3.1701752554691622	455448.3974545552	681.6664241730358	1130.3673572786922	0.364212	23.515354	0.1169536804221685	0.063061111314916	-0.0115004683	0.0489659055	0.0264468328	0.0016476773	0.0075681684	0.0079428195	-0.0059824684	-0.0501713937	0.006775541	0.0269835284	-0.0573952771	0.0511140649	0.0148228632	0.045910264	0.0024864486	0.0217059491	0.0238975355	-0.0171893155	0.0087800819	0.0358495276	-0.0127558049	-0.0434552975	0.007742011	0.0460479253	-0.0112027956	0.0051250084	0.0507985465	-0.0296338419	0.0247821098	-0.0281899724	0.0857540434	0.0052495325	-0.0781676667	-0.118213757	0.2087684625743975	-6.82817965298177e-05	4.662403737339424e-09	0.0435842709656776	-0.0386091566030302	-0.0313745769603173	0.0009843640794388	0.0014906669735973	0.1266005029356876	0.0379599195263864	0.016027687343569	0.0014409554904497	-0.0076700426546608	-0.0007248708396144	5.254377341234292e-07	5.8829554324316085e-05	-0.0025757015214633	0.0001585296234467	2.5131641510184188e-08	6.63423832766836e-06	-0.0007403890481598	6.761757971740002e-05	5.481759426349746e-07	4.572137086838946e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.0933273391412	0.7900095365275774	850256.1043233685	0.6241150678045178	1005.6935382240696	-18.39509397807876	1011419.4928256482	338.3794824623496	676.9140887840416	2.044918163131456	4.181690293904928	458212.6835943293	683.5051866591785	1126.8190016851156	0.372383	24.042879	0.2493462822044082	0.1358005005772704	-0.0080731207	0.0492297859	0.0446807633	0.0173194159	0.0040788672	0.0046065781	0.0027145644	-0.0452911289	0.0051551246	-0.0063118479	-0.0690740875	0.0177534395	0.0063356878	0.0263214295	-0.0066077595	-0.0157017508	0.0077097403	-0.0149706014	-0.0121325677	0.043327534	0.0285229298	-0.0586790552	0.0600891623	0.0607334629	-0.014120154	-0.0006566212	0.0706810488	-0.0187031019	0.0442906864	-0.0613719285	0.0839181358	0.0	-0.0839181358	-0.1186781658	0.1983643088323532	-0.0104041537420442	0.000108246415088	0.0393483990185372	-0.1055929577535721	-0.0669838011505419	0.0044868296165753	0.0111498727271476	0.1395384038982996	0.012937900962612	0.0194709661624849	0.0001673892813183	-0.0098412589381363	-0.0021712162834755	4.714180149629164e-06	9.68503774874476e-05	-0.0033990325567467	-0.0008233310352834	6.778739936608352e-07	1.1553422321824007e-05	-0.0009262502563851	-0.0001858612082253	8.579395374534635e-07	3.4544388722968335e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.158601111775	2.065273772633873	854069.1200088729	4.26535575592935	1003.6772300318668	-2.016308192202814	1007367.9820844408	4.06549872594418	674.2072156797029	-2.7068731043386838	7.32716200299214	454555.36967457744	680.9391174230101	1157.1871157798648	0.544466	35.153442	0.3590293580217413	0.2118178432310885	-0.0264634312	0.0021996243	0.0361067522	0.0179893459	0.0078579209	0.0081598208	0.0153699696	-0.047321694	0.0057666689	0.0232457316	-0.014454199	0.0042412384	0.0049933787	-0.0209238283	-0.0619582636	-0.0694861271	0.0678622536	-0.0028649592	-0.0686313976	0.0680337564	0.0273076131	-0.0598712222	0.0259265018	0.0739531815	0.0198072326	0.0009235928	0.0637920158	-0.0309371061	0.0063808576	-0.0224404729	0.0820411548	-0.0052495325	-0.0892990645	-0.118213757	0.204673291707266	0.0063089828749128	3.9803264915942974e-05	0.0418911563382876	-0.166957651167138	-0.0613646934135659	0.0037656255977409	0.0278748572832477	0.1434516275237172	0.0039132236254176	0.0205783694392033	1.5313319142526466e-05	-0.0135924504245839	-0.0037511914864476	1.4071437567996955e-05	0.0001847547085447	-0.0046050565335762	-0.0012060239768295	1.4544938326876428e-06	2.120654567743285e-05	-0.0017178839552649	-0.0007916336988798	2.9511252837565774e-06	6.26683913202114e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.8883167461776	-1.2702843655974905	851722.845186593	1.6136223694814182	1011.4813853815982	7.804155349731445	1023094.5929734772	60.90484072274194	674.9601036136986	0.7528879339956802	0.5668402411562837	455571.1414702148	681.6286476963785	1134.211599846245	0.502516	32.44492	0.3667463055083657	0.2228516434715114	-0.0079031241	0.0027100674	0.0325643299	0.0115055743	0.0062441001	0.0065941056	0.0216486894	-0.0175266655	-0.0099790267	-0.0560265665	-0.0404716951	-0.0355770137	0.0092952111	-0.0494730942	-0.0694821894	-0.1011867443	0.0610225616	0.0222842813	-0.0577055019	0.0489399255	0.0155900838	-0.0069838796	0.0461857556	0.070907443	0.0154182902	0.0226618962	0.0521614414	-0.0227014452	-0.0258287489	-0.0300579373	0.080124019	-0.0104887887	-0.0942867573	-0.1168241653	0.2050721531266504	0.0003988614193843	1.590904318733292e-07	0.0420545879880003	-0.258033132332045	-0.0910754811649069	0.0082947432694193	0.0665810973810866	0.3398760715996616	0.1964244440759444	0.1155157440460183	0.0385825622305438	-0.0138127229009691	-0.0002202724763851	4.8519963852868136e-08	0.0001907913139389	-0.0037870478626471	0.0008180086709291	6.691381857151931e-07	1.4341731513979969e-05	-0.0011792147256166	0.0005386692296483	1.3905473691110334e-06	2.90164538969893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.50792339827	2.6196066520924437	856564.9162729781	6.862339011686979	997.2192312140214	-14.262154167576796	994446.195103084	203.40904149972815	674.547260051178	-0.4128435625206066	0.170439807114706	455014.00604255154	681.1068153553958	1148.2001186627954	0.454761	29.361616	0.1959699415656433	0.1100240184702678	-0.0181463083	-0.0155393924	0.0250969047	0.0222686553	0.0062605978	0.0067559712	0.0141925565	-0.0396222994	0.0061082088	-0.0015206103	-0.0047765988	-0.0124001645	0.0045367497	-0.0724061853	-0.0591786651	-0.1045447979	0.101872895	0.0070886364	-0.0618317139	0.0770700263	0.0086199795	-0.0237035469	0.0458455981	0.0855895276	0.0176421443	0.0004777673	0.0584341213	-0.0200679285	-0.0107418676	-0.0009745584	0.0781676667	-0.0157075127	-0.0988592507	-0.1145202661	0.1944270939405186	-0.0106450591861317	0.0001133172850762	0.0378018948581552	-0.253946527988802	0.0040866043432429	1.6700335058212416e-05	0.0644888390775674	0.2785901717852681	-0.0612858998143934	0.0776124838153452	0.0037559615160598	-0.0155691410675229	-0.0017564181665538	3.0850047758002163e-06	0.0002423981535804	-0.0031931426271576	0.0005939052354894	3.527234287418384e-07	1.019615983737094e-05	-0.0012279388880108	-4.8724162394199856e-05	1.5078339126891998e-06	2.3740440010163595e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.5330127031516	-1.9749106951184103	852913.2255525596	3.9002722536930823	1021.761001807765	24.541770593743536	1043995.5448152076	602.2985038759349	674.6647088466547	0.1174487954766618	0.0137942195589187	455172.4693631413	681.2432365676397	1137.2058692023295	0.435142	28.094893	0.1684450550277628	0.0979361249459808	-0.0084697918	-0.0068012641	0.0300865739	0.002110393	0.0058832707	0.0063506537	0.0185918994	-0.021477387	-0.0083646977	-0.0708008829	-0.0438408067	-0.0403539002	0.0018749493	-0.0673426918	-0.0492230047	-0.1293954274	0.0663242812	0.0437575157	-0.033077576	0.0720775428	0.0105374649	-0.0079647203	0.0668612155	0.0670411443	0.0158484494	-0.0069028118	0.0339165299	-0.003500383	-0.0178968723	-0.0380553765	0.0761730556	-0.0208954884	-0.1029964092	-0.1113200906	0.1984410701876129	0.0040139762470942	1.6112005312237176e-05	0.0393788583372051	-0.2740494834253155	-0.0201029554365134	0.0004041288172824	0.0751031193656822	0.3649356168025832	0.086345445017315	0.1331780044110818	0.0074555358752381	-0.0162541241241617	-0.0006849830566387	4.6920178788223306e-07	0.0002641965510436	-0.0032679882024517	-7.484557529409972e-05	5.601860141104751e-09	1.0679746891363492e-05	-0.0008281139534069	0.0003998249346038	6.857727198272053e-07	1.5985997833101288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.01096633946	-3.5220463636916293	846420.1781848669	12.404810587993428	1008.1138148056832	-13.64718700208175	1016293.4636020672	186.24571306978908	675.1476646087265	0.4829557620718105	0.2332462681183633	455824.3690266174	680.6258615217597	1139.0895624175714	0.498024	32.154869	0.1261359470959864	0.0637186443433757	-0.0107564669	0.0075001819	0.0301502248	0.0131327821	0.0045680234	0.0060059992	-0.0095526925	-0.0540047164	0.00913374	0.0178789538	-0.0013014257	0.001922089	0.0049803318	-0.0554573729	-0.0209936064	-0.1068044513	0.0852153806	0.0489463705	-0.039689472	0.0889130242	0.0011655779	-0.0189105826	0.0346218995	0.0707574155	0.0008997212	0.0074805463	0.040163051	-0.0072603182	0.0318209544	-0.0136068746	0.0741411618	-0.0260425603	-0.1066800145	-0.1072486844	0.210293458561054	0.0118523883734411	0.0001404791101548	0.0442233387135697	-0.2694563877794991	0.0045930956458163	2.1096527611617494e-05	0.0726067449151757	0.3501636590793993	-0.0147719577231839	0.1226145881398737	0.0002182107349755	-0.0160381243201465	0.0002159998040151	4.665591533460464e-08	0.0002572214317084	-0.0041724016603046	-0.0009044134578529	8.179637027454399e-07	1.7408935614912585e-05	-0.0016060707986097	-0.0007779568452028	2.5794634101468e-06	6.052168529978935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.026383162072	5.015416822611996	855673.8095459044	25.154405904539413	1010.7946854541176	2.680870648434393	1021705.8961422886	7.187067433637043	675.7483636679264	0.6006990591998829	0.3608393597236244	456635.85099988006	681.1392460128301	1136.4655188437914	0.431608	27.866756	0.0780392101453413	0.0361935602024817	-0.0050996446	0.0142408803	0.038244742	0.0059178807	0.0025394741	0.0042128708	0.0049167555	-0.0292384494	-0.0147013141	-0.0632035791	-0.0429135823	-0.0401741892	0.0085970346	-0.0554745711	-0.0349676019	-0.1184641058	0.0515764516	0.0459327597	-0.0375915012	0.0748966439	0.0293860925	-0.0178008354	0.0854145971	0.075392327	0.0132767861	-0.0006763737	0.04949866	0.0062906985	0.0033322929	-0.0386065571	0.0720729799	-0.0311386526	-0.1098938456	-0.1023379118	0.203416251840494	-0.0068772067205599	4.729597227731559e-05	0.0413781715128352	-0.2776003636388111	-0.0081439758593119	6.632434279705631e-05	0.0770619618924001	0.3228347593925349	-0.0273288996868643	0.1042222818720359	0.0007468687580946	-0.0163716386047735	-0.0003335142846269	1.1123177805025897e-07	0.0002680305506053	-0.0039710982241434	0.0002013034361611	4.05230734103063e-08	1.5769621105794865e-05	-0.0014271059618258	0.0001789648367839	2.0366314262787416e-06	3.2028412805088034e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.458439320132	-0.5679438419399503	854623.4060302142	0.3225602075975112	1009.4238846226742	-1.3708008314433755	1018936.57884673	1.8790949194858493	676.4446036334417	0.6962399655153604	0.4847500895808302	457577.3017848041	682.4515437303086	1164.69246153398	0.523198	33.780262	0.4768859952803173	0.2539010773714237	-0.0222868708	0.0058302517	0.0370212146	0.0077188736	0.001529254	0.0025500357	0.0043260909	-0.0364791467	0.0113951547	0.0072758523	0.033382266	0.0074156503	-0.0147947129	-0.0969735081	-0.0272582575	-0.1172387498	0.0954483763	0.0481247973	-0.0523953528	0.1171695936	0.0034675058	-0.04164696	0.0412186789	0.0870159236	-0.0069725732	-0.0237686646	0.0260955892	-0.008896673	-0.0072026653	0.0305126127	0.0699695221	-0.0361737896	-0.11262375	-0.0966262063	0.2903153962667062	0.0868991444262122	0.0075514613020076	0.0842830293094946	-0.3718689260653889	-0.0942685624265778	0.0088865618619736	0.1382864981730256	0.3458979132982023	0.0230631539056673	0.1196453664240506	0.0005319090680765	-0.020508333672854	-0.0041366950680804	1.711224608628152e-05	0.0004205917500371	-0.0048083100948881	-0.0008372118707446	7.009237165158393e-07	2.3119845968602807e-05	-0.0009479102102138	0.0004791957516119	8.985337666275705e-07	2.2962856836298958e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.0286494551056	3.570210134973536	861237.1742094671	12.746400407867752	1013.374980605276	3.951095982601828	1026928.8513167436	15.611159463732305	677.2392795219146	0.7946758884728524	0.6315097677201174	458653.0417273619	682.9881776015683	1188.3699095630348	0.855855	55.258228	1.1616437406793907	0.9495794012830244	-0.0353450207	-0.014649608	0.028481647	0.0034046232	-0.0004181022	0.0008550652	0.0422824409	-0.0472658193	0.0364930249	-0.1207786127	0.0567961571	-0.041547673	-0.0897370554	-0.1279573334	-0.0360870875	-0.0639423882	-0.0618679113	-0.0006756215	0.0869094971	0.1374522612	-0.0480765167	0.0343426234	0.0983180308	-0.021699692	0.005680373	-0.1783604002	-0.043197061	0.0154725486	-0.193760107	0.0849251012	0.067831818	-0.0411381146	-0.1148577065	-0.0901582698	0.2544154474664708	-0.0358999488002353	0.0012888063238595	0.0647272199095645	-0.5049063675813272	-0.1330374415159383	0.0176989608451067	0.2549304400241703	0.3560694792093244	0.0101715659111221	0.1267854740243995	0.0001034607530843	-0.0387902067017187	-0.0182818730288647	0.0003342268814435	0.001504680135962	-0.0039790858941446	0.0008292242007434	6.876127750986962e-07	1.5833124552980528e-05	-0.0004083117507801	0.0005395984594336	1.667184858251105e-07	2.911664974232223e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.8694229888634	-4.159226466242103	853534.7107337755	17.29916479748877	1026.7513266312449	13.376346025968816	1054218.2867390213	178.9266330064517	676.9996233757666	-0.2396561461479223	0.0574350683864742	458328.4900509299	682.6797377038325	1169.3535025964336	0.8337989999999998	53.834175	0.7496480913693702	0.362429032997541	-0.0264485352	-0.0570037588	-0.0313359524	-0.0069623376	-0.0005537931	0.000792862	0.0207976706	-0.0364486714	0.0956728383	0.0295994632	0.106409898	0.0203678836	-0.0997988708	-0.1381821833	0.024978154	-0.0233704168	0.01317635	-0.0008714668	0.0727553458	0.1595969552	-0.093757293	0.0249828839	-0.0179828928	-0.0402510362	0.012522481	-0.1218769895	-0.0984182894	0.0216301615	-0.1011568815	0.1258306668	0.0656609137	-0.0460219099	-0.1165858777	-0.0829847225	0.259778578930721	0.0053631314642501	2.876317910283006e-05	0.0674849100712648	-0.6712842193803112	-0.166377851798984	0.0276815895692446	0.4506225031890338	0.5197495414176103	0.1636800622082859	0.2701395858038162	0.0267911627645083	-0.0399783321986514	-0.0011881254969327	1.4116421964615789e-06	0.0015982670453857	-0.0066818005078685	-0.0027027146137239	7.30466628323673e-06	4.464645802695174e-05	-0.0048020125580805	-0.0043937008073004	2.3059324607962825e-05	1.9304606784072183e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
