global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
785.4935934964832	1.1113941123225004	1.2351968729051186	617000.1854240184	754.909307985048	1.2099857227221946	1.4640654491915517	569888.063282464	576.5753747592855	0.4197995232502762	332439.16277881054	0.1762316397211592	578.4641600373577	728.6318731335037	0.7889709999999999	19.935472	0.0913693350946581	0.0531274863293695	0.003550529	-0.0051395874	0.105882987	0.05208798	-0.0033011614	0.0705825585	0.0504010975	-0.0366832035	0.0208733224	0.0188869621	-0.0863594798	-0.0921139365	0.1106716746	-0.1060022846	-0.0221408991	0.085644743	-0.0119685648	-0.1210854781	0.0026102305	-0.1790226592	-0.0412178714	-0.0784408175	-0.1010538469	0.1361518203	0.0543337788	0.0425569994	-0.2012741791	-0.0021726723	-0.0725244794	-0.0394358153	0.0207702307	-0.0307461204	-0.0203246938	0.0975154436	0.1191589699	0.1211512698	-0.0622292664	-0.0499718194	-0.0845420587	-0.0454706332	-0.1447374707	-0.1190858115	0.0470580527	-0.1449202876	0.1056311094	0.0622613373	-0.0738050069	-0.0370926618	0.0173408344	-0.0024710078	0.0011696146	-0.0918120282	0.106445848	-0.1147713155	0.0182428553	-0.0796907521	0.0453588796	-0.0878269554	-0.0787565339	0.0635141807	0.0018167774	0.0860616198	-0.1151613705	-0.1582896542	-0.0973365614	-0.0354526414	-0.0204510324	0.011353089	-0.0419588954	-0.0015218544	0.031792504	0.0894715428	-0.0062326524	0.0975921536	0.027387655	-0.0548270298	-0.1129986616	0.0187322373932374	-0.0010027427842232	0.0003508967177566	1.0054930913116973e-06	-0.048428895709776	-0.006860697402189	0.0023453579396683	4.7069168844402936e-05	0.1017970362499482	0.0279580857875031	0.0007816545609013	0.0103626365892732	-0.0019200129748818	-0.0007430322251286	3.68644982371446e-06	5.520968875795586e-07	6.013420061945496e-05	0.0002202718178238	4.8519673727425554e-08	3.616122084140857e-09	0.0003810579735198	0.0001476521394624	1.452051791830166e-07	2.1801154287824023e-08	0.0	0.0	0.0	0.0	0.0
786.7454753538119	1.2518818573287265	1.5672081847088213	618968.4429896955	758.7687991580448	3.8594911729967407	14.895672114439758	575730.0905757413	576.3038349166907	-0.2715398425948478	332126.1101396843	0.0737338861164347	578.2034437751488	735.2806571064266	0.771583	19.49612	0.0374957404324049	0.0186043551009126	0.0019854963	-0.0062879492	0.0495802818	0.0655199147	0.0040082654	0.0553791692	-0.083567018	-0.0552627778	0.0627920508	-0.0055099291	-0.1035571552	-0.1099185272	0.0831949698	-0.1199929926	-0.04879676	0.1179343599	0.100211305	-0.1357947487	0.0440227783	-0.1244919865	-0.0576333757	0.0803357929	0.0469206504	0.0621888865	0.1668619486	0.2410670644	0.0987599194	0.0031894932	-0.0630913313	0.0770049035	-0.021427383	-0.0872553349	-0.0374906866	0.1034961563	0.1009661312	0.0996214401	-0.0773494552	-0.0325774424	-0.0668752973	-0.1631912772	-0.1184956776	-0.0817854004	0.1064502338	-0.1003214629	0.0610643607	-0.1141956468	-0.0505382969	-0.1554478838	-0.2583153899	-0.0009137442	0.03212357	-0.050559709	0.102370413	-0.0994025105	-0.0457623721	-0.1221289514	0.0515618197	-0.0686030509	-0.0485263671	0.0197756721	-0.0633082282	0.1260695036	-0.0665343718	-0.1034692673	-0.1724842346	0.057710237	-0.0095805874	-0.0297662201	-0.0565341018	-0.0262598102	0.0514107286	0.0786912359	-0.0096747915	0.0956459082	0.0213702361	-0.062942298	-0.1176930081	0.0209418146680775	0.00220957727484	0.0004385596015921	4.8822317334898e-06	-0.0552092165324609	-0.0067803208226848	0.0030480575901281	4.597275045853442e-05	0.101664106254546	-0.0001329299954021	1.7670383677627604e-08	0.0103355905005356	-0.0017399921834619	0.0001800207914199	3.0275727985085105e-06	3.240748534344715e-08	-0.0001141457752904	-0.0001742799759098	3.037351000313962e-08	1.302925801664649e-08	0.00016790049406	-0.0002131574794598	2.8190575905592098e-08	4.543611104965505e-08	0.0	0.0	0.0	0.0	0.0
785.5074505633809	-1.2380247904310409	1.5327053817218226	617021.9548905822	758.8141297005318	0.0453305424870222	0.0020548580821677	575798.8834331755	576.2789013334151	-0.0249335832755832	332097.372122048	0.0006216835749604	578.4263900139836	733.0804603062622	0.8813959999999998	22.270821	0.1079917691480726	0.0650796289784042	-0.0062123105	0.0008058109	0.0694200566	0.0950268665	-0.0107108437	0.0310916312	-0.0347781867	-0.1068341272	0.0299804856	0.0518173046	0.0145361269	-0.0762206952	0.070893838	-0.1593205314	2.1647e-06	0.199753707	0.0524853789	0.0060336329	-0.0506687526	-0.1851862081	-0.0447047973	-0.0703818223	-0.0263648275	-0.0212443779	-0.114260327	-0.0121732781	0.2310525946	-0.0089575967	-0.0335901884	0.048731298	0.0602459906	-0.0854953255	0.0112184501	-0.0322643617	0.0964804337	0.0742174384	-0.1006150863	-0.0900739445	-0.13261382	-0.1107256189	-0.0281697804	-0.1265045837	-0.0400752148	-0.2054498031	-0.065236237	0.108068116	0.0155819546	0.0687512928	-0.1053422703	-0.0115005391	-0.0194768046	-0.0549317569	0.122899922	-0.073755439	-0.1270822409	-0.0414561992	0.121073448	-0.1196344813	0.0355055814	0.051071516	-0.1004270435	0.0460308188	-0.0494319739	-0.1947176159	-0.0812320499	0.2049203885	-0.0556222924	-0.0342514769	0.0267208241	-0.1596033298	-0.0033602684	-0.0233034588	-0.1338425383	0.0936420493	0.0153013344	-0.0707164763	-0.1212539066	0.0224110849159586	0.001469270247881	0.0005022567271103	2.1587550613085867e-06	-0.0745459727356632	-0.0193367562032023	0.0055571020511062	0.000373910140462	0.1510638663344252	0.0493997600798792	0.0024403362959496	0.022820291711905	-0.002333982991875	-0.0005939908084131	5.447476606361777e-06	3.528250804792482e-07	-0.0001133840594942	7.617157961999971e-07	5.802109541805956e-13	1.2855944947384284e-08	0.0003288676221929	0.0001609671281329	1.0815391292681203e-07	2.591041633935345e-08	0.0	0.0	0.0	0.0	0.0
786.1400672991382	0.632616735757324	0.4002039343602519	618016.2054130936	763.1956932274071	4.381563526875311	19.198098940044016	582467.6661608625	575.9720991267715	-0.3068022066436242	331743.85897249944	0.0941275940013971	578.1038603874218	732.0034385021696	0.76698	19.379812	0.0525207883689323	0.0319129651522289	-0.0073153007	0.0053218315	-0.0011764524	0.054894271	-0.0034817324	0.0593696094	-0.1027459239	-0.124955246	0.0182895428	0.004937028	0.0563362684	-0.0799710052	0.078469621	-0.1562839291	-0.0926978848	0.1057591608	0.1985213429	-0.0941499474	0.0386592066	-0.1100126618	0.0592738977	-0.1234387734	-0.0860255758	-0.1212970032	-0.0570738867	-0.0007072467	0.1199182215	-0.0028486896	-0.0628507762	0.1210658126	0.0574796672	-0.0952535808	-0.0212977059	-0.0694512121	0.0992763992	0.066499658	-0.100030061	-0.0110831104	-0.0539618175	-0.2509036487	-0.0113011635	-0.079185446	0.022556962	-0.083854768	-0.1290099762	0.2131320385	0.0722414604	-0.0297936987	-0.0434373277	-0.0086893878	0.0103042792	-0.0116760021	0.132998004	-0.048373439	-0.1545789397	-0.0719874816	0.0729143862	-0.0880578503	0.0538532754	0.0332269458	-0.0582402295	0.062352367	0.0104645957	-0.1171644192	-0.172919839	0.1383711755	-0.0282079237	-0.0404172891	0.016278014	0.0161516553	-0.0544654919	0.0281968335	-0.0209143192	0.091581784	0.0091955704	-0.078107436	-0.1236470637	0.0174948956664735	-0.004916189249485	0.0003060713743807	2.4168916736752844e-05	-0.0678802993278395	0.0066656734078237	0.004607735036837	4.443120197976805e-05	0.1230006079177883	-0.0280632584166369	0.0007875464729589	0.0151291495481454	-0.0021609875768713	0.0001729954150037	4.6698673073920925e-06	2.9927413612302485e-08	-8.091154170086767e-05	3.247251779333232e-05	1.0544644118382843e-09	6.5466775804112485e-09	0.0003809130352956	5.204541310270002e-05	1.4509474045810702e-07	2.7087250250306992e-09	0.0	0.0	0.0	0.0	0.0
785.8052738231269	-0.3347934760113276	0.1120866715797473	617489.9283682394	767.7701401169236	4.57444688951648	20.925564345007	589470.9880551605	576.2918105503991	0.3197114236276093	332112.2509074571	0.1022153943979926	578.3719588298037	733.0310218833017	0.818183	20.673594	0.0379304292542109	0.0191991728274326	-0.0117161555	0.0111402097	-0.0522650626	-0.1493908426	-0.017119742	0.0808918246	0.0139143053	-0.1272784066	-0.0554507106	0.1020527924	0.0424263071	-0.0486861836	-0.0198126155	-0.1629417122	-0.0349679412	0.1010433928	0.0446748006	0.0710812986	-0.0661119427	0.0221123439	0.0153894833	0.0689093629	-0.0316889146	0.0138647352	-0.0195526572	0.0786778186	-0.0287738151	-0.0169637098	-0.0757507949	0.0413893046	0.1529872217	0.0126728201	0.0654363351	-0.0423885513	0.0641118602	0.0075204406	-0.1361069954	-0.0477984577	-0.1083294899	-0.0938360517	0.052758913	0.0074080068	-0.0557987898	0.002258915	-0.0324320313	-0.0681088211	-0.033694729	-0.0112239878	-0.0342930132	-0.0120419669	-0.0305964627	-0.0250286541	0.1455647483	-0.0052570577	-0.0821375967	0.0665770621	0.0774025939	-0.0680855282	0.0622872015	0.104869843	-0.0086516973	-0.0464010107	0.0066188706	-0.0488529329	-0.119244934	0.2203906565	-0.0350062238	0.0129597634	0.1227191705	0.0155902602	-0.0601323131	0.0416690259	0.0391060802	0.0894663532	0.0030676536	-0.0850751247	-0.124849432	0.0201094774242847	0.0026145817578112	0.0004043910822778	6.836037768279107e-06	-0.0583461665793549	0.0095341327484845	0.0034042751545058	9.08996872657264e-05	0.1196501031479044	-0.0033505047698838	1.1225882213014744e-05	0.0143161471833041	-0.0024120191711522	-0.0002510315942809	5.817836482005747e-06	6.301686132721048e-08	7.999701231775624e-05	0.0001609085540186	2.5891562756364414e-08	6.399521979767244e-09	0.0004175970865567	3.668405126109996e-05	1.74387326700644e-07	1.345719616927009e-09	0.0	0.0	0.0	0.0	0.0
784.8853037403762	-0.9199700827506376	0.846344953156215	616044.9400276226	760.4012536126214	-7.368886504302168	54.30048831328662	578210.0664956461	575.9912470348759	-0.3005635155232085	331765.9166607914	0.0903384268636699	578.1268506183934	730.0505162155797	0.837523	21.162258	0.0539704145906243	0.0260451911490619	-0.0106343302	0.002288195	0.0215391978	-0.1509386897	0.0002297948	-0.0109575268	-0.0455708597	-0.1332733753	-0.0537686406	0.0971331274	-0.0154077886	-0.0647218935	-0.1061463277	0.0181802534	0.0199393926	0.1412232178	-0.0149136954	0.0192879225	-0.1155272908	0.174880835	-0.0507594894	0.0838359194	-0.036570898	-0.1822285546	0.0262825406	0.0804232148	0.0354306247	-0.0001266762	0.0027604343	0.089270664	0.1129282184	0.0058726642	0.1194797529	0.0618876326	0.0176140064	-0.0945075832	0.0359754785	-0.0728809855	-0.1245343238	-0.050495367	-0.0148955388	0.1338159048	-0.1651034841	0.0639073068	-0.1447651237	-0.0610914193	-0.0239746417	-0.0890248759	-0.0967100826	-0.0116228918	0.0028591383	0.0142070295	0.1152846663	-0.0379563587	0.0146958667	-0.0003150872	0.0572505226	0.0482976323	-0.0632137214	0.1431185834	0.0638342384	-0.0399711648	-0.0103524861	0.0591998024	-0.15540915	0.210399568	-0.0505778519	-0.042068927	0.0267569214	-0.0019171746	-0.117927313	-0.0314278708	0.0715242039	0.0872970312	-0.0030676536	-0.091581784	-0.124849432	0.0124107683480332	-0.0076987090762515	0.0001540271709885	5.927012144075725e-05	-0.0436823440684435	0.0146638225109114	0.0019081471833138	0.0002150276906315	0.1148511526719602	-0.0047989504759442	2.302992567056517e-05	0.0131907872700779	-0.0023971311711189	1.488800003329998e-05	5.7462378515498696e-06	2.2165254499154016e-10	0.000460831623549	0.0003808346112312	1.4503500111165258e-07	2.123657852628073e-07	0.0005580531258425	0.0001404560392858	3.114232912625852e-07	1.9727898971854207e-08	0.0	0.0	0.0	0.0	0.0
784.9545004300439	0.0691966896677058	0.0047881818609687	616153.5677453799	755.5898492761561	-4.81140433646533	23.149611688957386	570916.0203291642	577.7971360023823	1.805888967506462	333849.5303725555	3.261234962961556	579.776840035285	724.0687713210465	0.888285	22.444889	0.0738256714237745	0.0391794829935683	-0.0155084153	0.0054524202	0.0890508074	-0.0711101492	-0.0031149455	0.0140581495	0.1638130482	0.0671411703	-0.0346328473	0.0778371824	-0.0678838342	-0.1748379492	0.0309993855	-0.0397178569	0.1959701205	0.0259338891	-0.0376043672	0.1273343974	-0.0825077044	0.1417922288	0.0039192451	-0.0979143606	0.0004085098	0.0667043769	-0.1039626719	0.0331135049	-0.0044807113	-0.0034586773	-0.0171068962	-0.1502759472	0.0087926513	0.0859198918	0.0781049861	0.0982939546	0.1601033746	0.0172784678	-0.0017874539	-0.2109200296	0.0001847578	0.089174791	0.0963124909	0.0838721988	-0.1437166515	0.0774213164	0.0437259464	0.0657913483	-0.0673934541	0.1585493662	-0.0389592897	-0.0163569527	-0.0309696005	-0.0017121103	0.0661409396	-0.014944851	0.0482850456	0.0519589609	0.1923615923	-0.0301950677	-0.0693282805	0.1051079315	0.1100883644	-0.1914727737	0.0261098485	0.0256374278	0.0276085905	0.0441324571	-0.018713533	-0.1472865568	0.1559042927	-0.0126422456	0.0858449191	-0.1247470721	-0.2286694807	0.0850751247	-0.0091955704	-0.0975921536	-0.1236470637	0.0123402872005726	-7.04811474606e-05	0.0001522826881926	4.967592147362841e-09	-0.0585188359191022	-0.0148364918506587	0.0034244541573268	0.0002201214904346	0.1292611146515554	0.0144099619795952	0.0002076470042533	0.0167084357609625	-0.0023339400933047	6.319107781420016e-05	5.447276359135152e-06	3.9931123153203e-09	-0.0001608916626574	-0.0006217232862064	3.8653984461128513e-07	2.5886127112662603e-08	0.0007633134907431	0.0002052603649005	5.826474851504166e-07	4.2131817399127445e-08	0.0	0.0	0.0	0.0	0.0
789.1560376731676	4.201537243123653	17.652915205355104	622767.2517960139	771.4977206255938	15.907871349437755	253.0603708702626	595208.7329304868	577.5206013475309	-0.2765346548513889	333530.0449808137	0.0764714153337768	579.8937300198892	734.1645538620915	1.058538	26.746805	0.1604794016316219	0.0786531606113582	-0.0114612847	0.0059747966	-0.0892318653	-0.0757344378	-0.0127209095	-0.0397937884	0.1306354889	-0.0264557198	-0.1883983068	-0.1126508367	0.0958291972	0.0654495949	0.008339773	0.3140807087	0.1870376855	-0.0959551692	-0.0762837579	0.2398530114	0.2337309624	0.0207727286	-0.2959006901	-0.0998648856	-0.0795061275	0.0652818183	0.0333127254	0.0319413511	-0.1897215902	-0.0108925751	0.0450246359	-0.0880965664	0.0896890943	0.1670838339	-0.0636962284	-0.0817584471	-0.0642677553	-0.0582622499	0.3628550522	-0.1121574305	0.0832513509	0.1952197018	0.1298339638	0.2887648551	0.1441809632	-0.1766538416	0.121952027	0.0716051381	-0.1212758794	0.0249777474	-0.0294023518	-0.012183332	-0.0103975589	0.0596675087	0.0133118982	0.1344180985	0.0576570208	0.0184801452	0.0188776898	0.023528127	-0.1053925568	-0.1232297419	0.1857199594	-0.3406830574	-0.1076117285	0.0666387546	-0.0311192262	-0.0229009753	-0.0246547437	-0.1640940797	0.1440809893	0.0477051184	0.1043403048	0.0118095404	0.1808414866	0.0828019722	-0.0153013344	-0.1030736628	-0.1212539066	0.0034935601516536	-0.008846727048919	1.2204962533221925e-05	7.826457947807507e-05	-0.0167694796822672	0.041749356236835	0.0002812154488139	0.0017430087461901	0.0784602851190925	-0.0508008295324629	0.0025807242811863	0.0061560163409692	-0.002334031801577	-9.170827229999097e-08	5.447704450772776e-06	8.410407208249289e-15	0.000405826374382	0.0005667180370394	3.211693335057908e-07	1.646950461440392e-07	0.0001484734597867	-0.0006148400309564	2.204436826103282e-08	3.780282636664669e-07	0.0	0.0	0.0	0.0	0.0
785.1701641897072	-3.985873483460409	15.887187426152815	616492.1867336917	761.690047434214	-9.807673191379877	96.19045342891154	580171.7283603351	575.952265025906	-1.5683363216249973	331721.0115884714	2.4596788177282267	577.9592804197371	734.4785163527685	1.089705	27.534327	0.1493982386862465	0.0806332740297027	-0.017789159	0.0130426042	0.0344492295	-0.0105878238	-0.0227159538	-0.080949475	-0.1350041961	-0.1421215054	0.0432079623	-0.1368140328	0.0245942822	-0.0043136036	-0.106534448	0.0661495389	-0.1280650938	0.132439466	-0.1092986453	-0.0968622398	0.1252617316	-0.0737110588	-0.1486013489	0.223814798	0.0417402709	0.0810433762	-0.1137839124	-0.0699498086	-0.0939438611	-0.0215149668	0.0727583486	0.1489627957	0.0313234107	-0.1153126556	-0.0943511008	0.0285987494	-0.0544904377	-0.1305447544	0.0991319529	0.0396250315	-0.1860846258	-0.036463742	-0.1452544131	0.0531152031	0.1545080214	-0.1229964844	-0.0535363035	-0.2002743708	0.0047970086	0.1383147761	0.0768228881	-0.0166960933	-0.0495804656	0.0560538236	0.051688642	0.0361689226	-0.031799651	-0.163392131	-0.1517572491	0.114377485	-0.1599221585	-0.0148500923	0.0425521994	0.0392988638	-0.1719736586	-0.0237637138	-0.1721129825	-0.0382421653	-0.0590657918	0.0123926014	-0.087892583	0.1133961525	-0.0922495645	0.1469313391	-0.0049698185	0.0804789429	-0.0213702361	-0.107996607	-0.1176930081	0.0125205989891412	0.0090270388374876	0.0001567653990468	8.14874301735095e-05	-0.0317780250291264	-0.0150085453468591	0.0010098428747517	0.0002252564334287	0.1199055885346922	0.0414453034155996	0.0017177131752111	0.0143773501618509	-0.0034560368817501	-0.0011220050801731	1.1944190928016957e-05	1.2588953999342448e-06	0.0001367480067528	-0.0002690783676292	7.240316792599492e-08	1.870001735086383e-08	0.0004357370337104	0.0002872635739236	1.8986676254673825e-07	8.252036090341704e-08	0.0	0.0	0.0	0.0	0.0
785.0571285432218	-0.1130356464854003	0.0127770573763723	616314.6950765286	756.2161991016285	-5.473848332585476	29.963015568148798	571862.9397837138	576.5565429418299	0.6042779159239444	332417.4472090341	0.3651517996733856	578.4499550739102	719.9673069887127	1.041829	26.3246	0.190893550362465	0.1102676470699026	-0.0178304419	0.0074568426	0.091721385	-0.0144505039	0.000694694	-0.0190889245	-0.0202930805	-0.0397913343	-0.032236456	-0.0584810595	-0.0302042467	-0.0351007047	0.1352479053	0.2206745044	0.1645183917	-0.0924382932	0.0682737247	0.1408862249	0.128773232	0.041832476	0.0649066018	0.0113591365	-0.006946602	-0.014575211	-0.1325863408	0.1837414411	0.0596342416	0.0004694519	0.0133615111	0.0308588429	-0.0024050853	-0.005919105	-0.0296774738	0.0174144105	0.0486848088	0.0763798302	0.2747062422	-0.097120091	0.1258402017	0.0813948605	0.1689285126	0.057346352	0.1292319229	0.0780198492	-0.0644516509	-0.001277936	-0.0435717343	0.070210155	-0.1194233205	-0.0133068701	-0.009910711	0.0585099424	0.0359430782	0.0335118596	-0.0003705365	-0.1437888686	0.055168709	0.238951292	-0.1799792907	0.0351184278	0.1278250543	-0.1602172907	0.2956265689	0.15284168	0.1219946506	-0.0511804462	0.0096794303	-0.1972009269	0.0845339424	0.1595386824	0.1470938654	-0.0699476359	-0.0835797609	0.078107436	-0.027387655	-0.1123343082	-0.1129986616	0.0226490418051099	0.0101284428159687	0.0005129790946896	0.0001025853538763	-0.0015827514819335	0.0301952735471928	2.5051022535626903e-06	0.0009117545445898	0.1293189032203656	0.0094133146856733	8.861049337151448e-05	0.0167233787301182	-0.0015680942795065	0.0018879426022436	2.4589196694210096e-06	3.564327269366336e-06	0.0001359260580167	-8.219487360999875e-07	6.755997247763668e-13	1.8475893247959292e-08	0.0013701028690033	0.0009343658352929	1.877181871651074e-06	8.730395141625989e-07	0.0	0.0	0.0	0.0	0.0
785.7545752742775	0.6974467310557202	0.4864319426603101	617410.2525644603	759.67057765239	3.454378550761476	11.932731171960953	577099.3865507159	575.3114979123725	-1.2450450294574011	330983.3196301777	1.5501371253765808	577.0602514388114	725.175085368203	0.918088	23.19796	0.1787196606008368	0.087988079890224	-0.0217363182	0.0220695185	0.0164561468	0.0390505779	-0.0278016322	-0.0810359429	-0.1135610685	-0.1279127405	-0.0195342863	-0.1175297921	0.0381466573	0.0369764321	0.0620634089	0.1821494742	-0.0536779782	0.1698638143	-0.0924996657	0.1480878779	0.1955921339	-0.1802405067	0.0943700169	0.116505447	0.1068238926	-0.0390089198	0.1000843554	-0.1458221768	0.1049462889	-0.0260054207	0.0750465914	0.1530012421	0.0358126186	-0.0695968776	-0.0960499735	-0.0224396015	-0.0124874897	0.0341989112	0.2265914927	0.0099687144	-0.2097984771	0.0889403124	0.1091437523	-0.0646789843	0.2338218473	-0.0544987386	0.0151188844	-0.0607534361	0.189672884	-0.1247389724	0.075270803	-0.0173417843	-0.0488776411	0.0477739828	0.0354370061	0.0332018156	-0.0483118858	-0.1659010059	0.0047615641	0.2558506082	-0.1091120981	0.0300140756	-0.0050057497	-0.0629401829	0.1093337658	-0.1337991184	0.0455939833	-0.018715619	-0.0322633357	-0.0990138961	-0.1137722698	0.2422214813	-0.0530762277	-0.0410079879	0.0660832032	0.0756888802	-0.0333390947	-0.1160632601	-0.1072160763	0.0126485492484107	-0.0100004925566992	0.0001599857980894	0.0001000098513765	-0.0532340445670769	-0.0516512930851434	0.0028338635009695	0.0026678560773673	0.1710839867881048	0.0417650835677392	0.0017443222054202	0.0292697305353124	-0.0022990360560889	-0.0007309417765823	5.285566787196804e-06	5.342758807534349e-07	0.0001107869217309	-2.5139136285800005e-05	6.319761731960265e-10	1.2273742026608562e-08	0.0006201279540464	-0.0007499749149569	3.84558679389774e-07	5.624623730646096e-07	0.0	0.0	0.0	0.0	0.0
790.6256266818513	4.871051407573759	23.7271418152263	625088.88156607	767.2790478268186	7.608470174428589	57.88881839516941	588717.1372340294	577.251768416563	1.9402705041904935	333219.60414004925	3.764649629431633	579.0285256102659	738.4154113690058	1.247811	31.529289	0.2111149177555484	0.1234098798847551	-0.0243065645	0.0231962526	-0.1083135426	-0.0015006878	-0.0259055881	-0.1359483407	0.1031759383	0.0062802814	-0.2082738138	0.0404381168	-0.0340866738	0.1171778607	0.0754805475	-0.1024475597	-0.2735244211	-0.1067319606	-0.1446939606	0.1630559835	-0.2518029618	-0.3456225638	-0.0747124193	-0.0899413301	0.0528896102	0.1282470873	0.0580988192	0.0909252724	-0.0710561595	-0.0262441264	0.1402780364	-0.0171913947	0.1153603065	0.2048337492	-0.0092700282	-0.0174063111	-0.01696752	0.1552684917	-0.1315086477	0.2809894474	-0.1251566066	0.2095089596	0.0891527726	-0.1493482267	-0.1693752219	-0.3253416867	0.1625288469	-0.0387554051	0.0563225693	0.0016589841	-0.0226640909	-0.0260442837	-0.048525279	0.1084779326	0.0917106603	0.0957595362	-0.0117694079	0.0822623486	-0.0223936216	-0.1947508492	0.050006465	0.1132883479	-0.0206345562	-0.0224112342	-0.2144123053	-0.2810768699	0.3274384736	-0.0480898523	-0.1796258381	0.1012228814	0.1439834135	-0.0490104313	0.1430639689	-0.0215410122	0.0241649821	0.0732247322	-0.0392102175	-0.119163255	-0.1004009414	0.0126109664186913	-3.758282971940037e-05	0.0001590364740133	1.4124690897174439e-09	-0.1199803433520259	-0.066746298784949	0.01439528279087	0.0044550684014896	0.1884036685290198	0.017319681740915	0.0002999713756065	0.0354959423151927	-0.0043311459100036	-0.0020321098539147	1.8758824893740912e-05	4.129470458377224e-06	0.0005128889454668	0.0004021020237358	1.6168603749250629e-07	2.6305507038204615e-07	0.0005141127436977	-0.0001060152103486	2.64311913232377e-07	1.1239224825279094e-08	0.0	0.0	0.0	0.0	0.0
792.0748638358887	1.4492371540374052	2.1002883286424376	627382.5899206416	764.9656215977025	-2.3134262291160894	5.351940917562289	585172.4022263594	578.009289470021	0.7575210534580492	334094.73871363857	0.5738381464321927	579.7876875735104	737.2312915402947	1.328991	33.580528	0.254701379280511	0.1440173509443074	-0.0225594658	0.0493511583	-0.0969869476	0.1005012891	-0.0151679966	-0.0537263876	-0.0620421796	-0.1459962965	0.0089483685	-0.2508183238	-0.0303312868	-0.0645984551	-0.0274569907	-0.0397090618	0.1337387845	-0.2251631595	-0.1112187579	0.1758182342	-0.0331929517	-0.050889671	0.1944584473	-0.0330403046	-0.2503299245	-0.1053663711	0.1277425779	-0.0196118212	-0.203113134	-0.0184212184	0.0603464776	0.1312533375	0.0903527482	-0.0698807146	-0.2605283811	0.0468148075	0.0302412035	-0.0493931962	-0.0418066904	-0.0681404118	0.1603941574	0.2855764403	0.1424105247	-0.0354498577	-0.0647592663	0.0367468388	-0.1533785836	0.1362872371	-0.0255215143	-0.1983050435	0.1990089413	-0.0158815995	-0.0400032999	0.0740545761	0.0194036507	0.1508228155	-0.1377777626	-0.2580924002	0.0384576226	0.2038514594	0.0737995121	-0.069695318	-0.1045530352	-0.0001669474	0.1572114614	0.086801313	0.2550522623	0.057191262	0.1728645875	-0.0379942901	-0.1195377039	0.0003199192	0.1352155684	0.0855354611	0.0543983694	0.0707164763	-0.0449868796	-0.121617494	-0.0926188907	0.0128910482100792	0.0002800817913878	0.0001661791239545	7.84458098670548e-08	-0.0164573972322727	0.1035229461197532	0.0002708459236608	0.0107170003733133	0.1289034528247299	-0.0595002157042899	0.003540275668857	0.0166161001501373	-0.002745080378839	0.0015860655311646	7.535466286286868e-06	2.5156038691484447e-06	0.000430013598204	-8.28753472628e-05	6.868323183929692e-09	1.8491169464035117e-07	0.0003550909088235	-0.0001590218348742	1.260895535290992e-07	2.528794396675735e-08	0.0	0.0	0.0	0.0	0.0
