global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
785.0372696299279	1.352119860884045	1.8282281181970887	616283.5147080121	777.2693710109165	1.2334105791363754	604147.6751117058	1.521301656725529	586.9134751084836	0.4723939281805087	0.2231560233818116	344467.4272639166	590.6503174052043	713.8883437687684	0.527995	19.466619	0.0572501709216172	0.0241806062173319	-0.0054201782	-0.004033884	0.0048797703	0.0405838266	-0.0263623703	0.0759558095	0.0051238529	0.0378521398	0.0094395291	0.018014134	-0.0145006263	0.0049393027	-0.0006265426	-0.0255943131	0.0021227602	0.0187458219	-0.0120225983	0.0274220064	-0.0008582386	-0.0346090394	-0.0445693055	0.0855083069	-0.0350540416	0.1190972207	0.0524495804	-0.0325892486	-0.0981614099	-0.0661609715	0.0207454739	-0.0162477421	0.0096199083	0.0090058377	0.0069200599	0.0267381621	-0.0207825653	0.0118453239	-0.0119541605	-0.0404193785	0.0159030044	0.0123561018	-0.0624840233	-0.1087176983	0.0361554689	-0.0345653726	-0.1199306122	-0.0763833544	0.0141261255	0.080042927	-0.0007480175	0.0080007427	-0.0047265481	-0.0034262467	-0.0158221778	0.0075953294	-0.0135625417	-0.0008069377	0.0100193596	-0.0025496654	-0.0038709645	-0.0028064119	-0.004553652	0.0300776018	-0.0170359436	0.0085897876	0.0226213611	-0.005564377	0.0449399966	-0.0044590564	0.0629157047	-0.0079516745	0.017221524	-0.0201459677	0.0869812475	0.020409864	-0.0556236314	-0.1058697418	-0.1070341271	0.0624140220632369	0.0077595701058186	6.0210928227113744e-05	0.0038955101501102	0.0349985196573214	0.0163326209285229	0.0002667545063948	0.0012248963782039	-0.1369484557094438	0.0109552768520443	0.0001200180909049	0.0187548795212014	0.0007149990343011	0.0001510263877964	2.2808969810858793e-08	5.112236190515055e-07	0.0001670047288875	-0.0001170480608785	1.3700248555417046e-08	2.7890579470787377e-08	1.294030400447434e-05	-0.0001759796120296	1.6745146772821463e-10	3.0968823850097576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.0150874006357	-1.0221822292921845	1.0448565098807396	614679.6572718264	775.1857420131139	-2.0836289978026343	600912.934620422	4.34150980048401	587.168520701362	0.2550455928784458	0.0650482544467179	344766.87170262577	591.1059407594349	713.0827401053543	0.488847	18.023279	0.0366265086218604	0.0192068284574967	-0.0086254808	0.0026482735	0.0046764689	0.0436676587	-0.0571372164	0.0595404184	-0.0096680814	0.0330858119	-0.0340049317	0.0151466947	-0.0195188616	0.0131957511	-0.0093905066	-0.0097881461	0.0262635338	0.0068357828	7.22578e-05	0.0269721075	-0.0049014267	0.0074193826	-0.0045835878	0.1021895352	-0.0348123801	0.08531771	-0.0363923834	0.0219126383	-0.0496901722	-0.0883169648	-0.0977668805	-0.0138162544	0.0129526026	0.0159328929	0.0062076257	0.0068063851	-0.0276263198	-0.015977622	-0.0046861531	-0.0272757782	0.0309028316	-0.0373425776	-0.0107699885	-0.1285502196	0.0393897857	-0.0536784966	-0.0229046706	-0.0006902617	-0.0041713034	0.0910728342	-0.0023372014	-0.0012140612	-0.0071707189	0.0001667996	-0.0171796312	0.0107926533	-0.0123169486	0.0030107217	0.0125864017	-0.0039041107	-0.0060998288	0.0015103204	-0.012377988	0.017867544	-0.0180042738	0.0158500956	0.0198723411	-0.0044575315	0.0523148681	-0.006885786	0.0508760185	-0.0067725997	0.0115679627	-0.0022747628	0.0855038787	0.015908772	-0.0614768663	-0.1087572599	-0.1027791819	0.063554785610691	0.001140763547454	1.3013414712000602e-06	0.0040392107740208	0.0351202417167968	0.0001217220594754	1.4816259762933178e-08	0.0012334313782462	-0.1281606746187691	0.0087877810906747	7.722509649762004e-05	0.016425158518738	0.0005009747946741	-0.0002140242396269	4.5806375147915495e-08	2.5097574489875665e-07	0.0003570350520187	0.0001900303231312	3.611152370934829e-08	1.2747402836999584e-07	0.0001404105797314	0.0001274702757269	1.971513090050784e-08	1.6248671193898454e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.3246226883576	-1.6904647122780716	2.8576709434573835	612031.8152644811	773.8653016444615	-1.320440368652385	598867.5050892734	1.7435627671668457	587.4904625741428	0.3219418727808261	0.1036465694496256	345145.0436155803	591.2836862804191	704.8366304599773	0.516949	19.059385	0.0738110964461939	0.0318358065930507	-0.0022703255	0.0055538659	0.0081256328	0.0305082108	-0.0562094233	0.0202262905	-0.0083543203	0.0021931172	-0.0313008583	0.0073992187	-0.0060902735	0.0116096038	-0.000111244	-0.0160462999	0.0342240748	0.0017113969	0.0081936184	0.007606121	-0.0360832939	0.0166166863	-0.0031244462	0.0206066107	-0.0321762282	0.0663513592	-0.0408999556	0.0280596716	0.0600373839	-0.0820692631	-0.0866146358	-0.006902311	0.0011092601	0.010826029	-0.0020056803	0.0107101401	-0.0364521964	-0.0145012295	0.0066119311	-0.002531711	0.0487027771	-0.0148114016	-0.0028091703	-0.059483267	0.0002029084	-0.0645664417	0.0600839328	0.0729770034	-0.0334447386	0.0395672598	-0.0033529205	0.0058722519	-0.0036139842	0.0010415547	-0.0124418635	0.0031636561	-0.008727945	0.0024767	0.0053627096	-0.006360129	-0.0086770581	-0.0086904495	-0.0136394427	0.011866222	-0.0060316174	0.0076377142	0.0087827849	-0.0106614504	0.0467054698	-0.0054529012	0.0327216554	0.0024618716	0.0093892976	-0.0068396254	0.0839918344	0.011381876	-0.0671057788	-0.1109394454	-0.0974830496	0.0560974949668917	-0.0074572906437992	5.561118374609653e-05	0.0031469289415604	0.0241890309428214	-0.0109312107739753	0.000119491368985	0.0005851092179527	-0.1053617535171298	0.0227989211016392	0.0005197908033987	0.0111010991042044	0.0007248929984401	0.0002239182037659	5.0139361977791894e-08	5.254698591874788e-07	0.0004611682719932	0.0001041332199745	1.0843727502257606e-08	2.126761750931941e-07	0.0004648326345265	0.0003244220547951	2.1606937812084677e-07	1.0524966963747485e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.3845450598847	0.0599223715270227	0.0035906906094225	612125.5763485627	770.5398107038226	-3.325490940638929	593731.5998794828	11.058889996271589	587.2042511501343	-0.2862114240085702	0.0819169792330135	344808.83256878995	590.8866521411771	699.6084331938223	0.501599	18.493439	0.0453185838767589	0.0292279652422474	0.00348105	0.0122009608	0.0036398231	-0.0245798474	0.0090728422	-0.0406660662	0.006865241	-0.046749731	0.0543275334	0.0043946527	0.0018006846	0.0074688612	-0.0026771811	-0.0090578124	0.0084952228	-0.0078822248	-0.00728952	-0.0036795248	-0.0218396954	-0.04119481	-0.0332791324	-0.0276129941	0.0429530985	0.0241507914	-0.0089769454	-0.0283169524	0.0675452412	-0.0757272156	-0.0533982286	-0.0028818421	-0.0014355266	0.0087591477	0.0019593437	0.0068456854	-0.0045827833	-0.0046610534	0.0006512285	0.0036187523	-0.0107844364	0.0588813579	-0.0208096712	0.0427025699	-0.0105436607	-0.0417976328	0.0135646692	0.0657170454	-0.0753562276	0.0433208716	-0.0065930855	0.0018861794	-0.0071656864	0.0041365706	-0.0147386568	-0.0015038435	0.0008815749	0.0001162848	0.0037144953	0.000195563	-0.0057166167	-0.0025548912	-0.0052656933	0.0109904115	-0.0060723767	0.0050408309	-0.0077861977	-0.0070150945	0.0376182014	0.0054457865	0.0198077596	0.0232738615	0.0138027093	0.0184756196	0.082445728	0.0068365186	-0.0724898296	-0.112402146	-0.091199382	0.0585688601364324	0.0024713651695406	6.107645801218918e-06	0.0034303113776809	0.0179061648566545	-0.0062828660861669	3.94744062567062e-05	0.0003206307398736	-0.1108371018868012	-0.0054753483696713	2.997943976926321e-05	0.0122848631546651	0.001239868772976	0.0005149757745358	2.6520004835885004e-07	1.5372745742010117e-06	0.000567788303692	0.0001066200316987	1.1367831159453112e-08	3.223835578094388e-07	0.0004646483557336	-1.842787929000312e-07	2.158980944859381e-07	3.3958673512692586e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.9259363049174	-0.4586087549672584	0.2103219901326188	611408.1698663217	770.8826416887556	0.3428309849330162	594260.0472570343	0.117533084230142	587.4373790914634	0.233127941329144	0.0543486370283648	345082.6743538477	591.3287160757408	697.547348750828	0.543844	20.050953	0.0661499554360711	0.029716878988307	0.0093883921	0.0069821795	0.0089122447	-0.0129717267	0.0373806045	-0.0507498181	-0.0305767467	-0.0117702917	0.0447441512	0.0035156121	-0.0085503275	-0.0065463272	0.0188404388	-0.004868402	0.0004976484	-0.0054140195	0.0002781751	0.0147155485	0.0160689473	0.00619042	-0.0233003041	-0.0442104161	-0.0107763785	-0.0773705751	0.0125142475	-0.0573281698	0.0722374295	-0.0306795691	0.007782123	-0.0059845548	0.0103525717	-0.01097716	-0.0110380863	0.014373734	0.0139578305	-0.0125305433	0.005908991	-0.02447535	-0.0098348871	0.0052719309	-0.0421290158	0.0531339854	-0.0440017452	0.0781793114	0.0081015165	0.0227454551	-0.0595806888	0.0380441917	-0.0038451242	0.0070304248	-0.0029645743	0.010718253	-0.013364102	-0.0039170441	0.0086917092	0.0061050374	-0.0013044136	-0.0039170146	0.0045186587	-0.0040071742	0.0063788765	0.0010687308	-0.0011492067	-0.0058093642	-0.0010013212	0.00656853	0.0178883619	-0.0027620419	0.0155819306	0.0246294815	0.0301571311	0.0316393597	0.0808661863	0.0022800723	-0.0776093729	-0.1131358755	-0.0839918344	0.0670812035647969	0.0085123434283644	7.24599906424202e-05	0.0044998878717017	0.0351626960949431	0.0172565312382886	0.000297787870378	0.0012364151966653	-0.1083388197986181	0.002498282088183	6.241413392136463e-06	0.0117372998753574	0.001371982831053	0.000132114058077	1.7454124341572943e-08	1.8823368887042047e-06	0.000280086754975	-0.0002877015487169	8.277218113416032e-08	7.84485903124257e-08	0.0001268079889029	-0.0003378403668307	1.6080266049598012e-08	1.1413611346030193e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.6748074369492	-0.2511288679681911	0.0630657083269851	611015.5045815916	772.4175644574847	1.534922768729075	596628.8938824325	2.3559879059629294	587.0665525888536	-0.3708265026098161	0.1375122950378279	344647.1371685612	591.0342117913879	697.5078905782893	0.499649	18.421549	0.0610146115632504	0.0294283332726741	0.0066872541	0.0055881833	0.0049861553	0.0045524227	0.0175330926	-0.0183728916	-0.0309166487	0.000950981	0.0391182745	-0.0048289066	-0.003473862	-0.0060174801	0.004329449	-0.0175593681	-0.0115145062	-0.027173465	0.0308535008	0.0139130496	-0.0005106854	-0.0428474858	-0.0781927523	-0.0116766988	-0.03032735	0.0154958115	0.054687247	-0.0570268382	-0.0647472606	-0.0334817214	0.0252078129	0.0031731302	0.0071280086	-0.005864743	0.0088847337	0.0328934169	0.0343320706	-0.0328463642	0.029524688	-0.0304056569	0.0173232197	0.0402653091	-0.0908729727	-0.0007248422	-0.0196818981	0.0179020636	-0.077364148	-0.068059265	-0.0014104303	0.0651377844	-0.0075631573	0.0044554948	-0.0055504656	0.0059864693	-0.0096534462	-0.0122683388	0.0159808942	0.0019753702	-0.0083213913	0.0005195372	0.004652626	-0.0032066433	0.0054566894	-0.003357928	-0.0056545003	-0.0058868918	0.0088739051	-0.0025943043	0.0096403127	0.0039152386	0.0138649357	0.0187499557	0.0061134455	0.0242754097	0.07925385	-0.0022800723	-0.082445728	-0.1131358755	-0.0759334219	0.0634283387096417	-0.0036528648551552	1.3343421650028038e-05	0.004023154151465	0.0129140125129936	-0.0222486835819495	0.0004950039211297	0.0001667717191857	-0.1168937327449839	-0.0085549129463657	7.318653551989698e-05	0.0136641447550557	0.0011119473126081	-0.0002600355184448	6.761847085290789e-08	1.2364268260163755e-06	0.0003191995931166	3.911283814159996e-05	1.5298141074909966e-09	1.0188838024580301e-07	0.000358822635912	0.0002320146470091	1.287536840428357e-07	5.383079642675728e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.9931820046676	0.3183745677183651	0.1013623653698558	611513.3367017851	774.4104624394008	1.992897981916144	599711.5643356066	3.97164236632544	587.6088561173324	0.5423035284787829	0.2940931170005381	345284.1677875198	591.6948269003689	699.0627422922772	0.50588	18.65126	0.0448434577351799	0.0228055982284484	0.0047810918	-0.0009955048	0.0056957425	0.0344345586	-0.0264644257	0.0480867143	-0.0627997884	0.0224212605	-0.029415112	-0.0029532078	0.0080434517	-0.0036785392	-0.0078994038	0.0158431855	0.0220521522	-0.0091160099	-0.0133299001	0.0105541208	-0.0100645076	-0.0009321054	-0.0103925541	0.0426598292	-0.0964816855	0.0417777971	0.0044698089	0.0282653098	-0.0556320257	-0.0149663646	-0.0159015582	0.0003247372	-0.007214836	-0.0064184883	0.0124284896	-0.0083308389	0.0008935277	-0.030496418	-0.011427393	-0.0174174872	0.0518882795	-0.0108412913	-0.0370561002	-0.1053142181	-0.0185625137	-0.0116733121	-0.0246689289	-0.0408854716	0.0336207605	0.0525597506	-0.0070470019	0.010225502	0.0070938898	0.0025917239	-0.011209887	-0.0147015435	0.008652523	-0.0002402278	-0.0015711538	-0.0056330614	0.0019288538	-0.0062870544	0.0098469189	-0.0006894361	0.0008838775	-0.0073415264	0.0187567834	-0.0176761454	0.0110560151	0.0061253522	0.0327267934	0.0038006809	0.0063553228	-0.008307339	0.0776093729	-0.0068365186	-0.0869812475	-0.112402146	-0.0671057788	0.0590656766008095	-0.0043626621088321	1.903282067584019e-05	0.0034887541523114	0.0088622954847039	-0.0040517170282897	1.641641087733272e-05	7.854028125820312e-05	-0.1121411099329208	0.004752622812063	2.2587423593742523e-05	0.0125756285369874	0.000758385087228	-0.0003535622253801	1.250062472157287e-07	5.751479405298212e-07	0.0004931759495732	0.0001739763564566	3.026777260591395e-08	2.432225172374275e-07	0.0004648131697952	0.0001059905338832	2.1605128281506145e-07	1.1233993272845768e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.8608463101926	0.8676643055250679	0.7528413470822983	612871.1046855111	771.2811815534319	-3.1292808859689103	594874.661018458	9.792398863290368	587.0955181151769	-0.5133380021554785	0.2635159044569781	344681.147390928	590.9383581558077	706.4497090559103	0.515715	19.013884	0.0286736274096338	0.0127649136647099	-0.0071021573	-0.0052152046	0.008824813	0.0142049657	-0.0264385201	-0.0177925944	-0.0413977312	0.0207336976	-0.0593997617	-0.0056887922	-0.0111551372	-0.0072777987	0.005843875	0.0156576082	0.0033455667	0.0222821406	-0.0030703138	-0.0011688949	-0.0178706015	-0.0392040833	0.0227568198	0.0364487648	-0.005590132	0.0944780564	-0.0640555316	0.0194778048	0.0445097427	0.0141587115	-0.0474087505	0.0046232347	0.0091424247	-0.011922941	-0.0083332206	-0.0121434798	-0.0077350157	0.0090715679	0.0022500166	-0.0050331575	0.0241501139	0.0222428817	0.0335349261	-0.0887656418	-0.0114198804	-0.0939060912	0.023044568	0.0324944769	-0.0298869586	-0.0199314441	-0.0087940714	0.0045499846	0.0048328964	-0.0012082246	-0.0103366102	-0.0177188084	0.0100724527	0.0058459579	0.0006498797	0.0072915777	-0.0014974502	-0.0036932627	0.0061113567	-0.0004733533	0.0131221334	-0.0115100171	0.0223492442	-0.020454353	0.034630331	0.0123735641	0.0323608833	0.0020515864	0.0092618833	0.0085955976	0.0759334219	-0.011381876	-0.091199382	-0.1109394454	-0.057598332	0.0606530424351348	0.0015873658343253	2.5197302919832677e-06	0.0036787915566382	0.0121516648575692	0.0032893693728652	1.0819950871144256e-05	0.0001476629588106	-0.116814224043054	-0.0046731141101332	2.1837995486326013e-05	0.0136455629387808	0.0006369417957796	-0.0001214432914483	1.4748473037821016e-08	4.056948512109417e-07	0.0004150895108443	-7.80864387289e-05	6.097491913362253e-09	1.7229930201296025e-07	0.0002818673381263	-0.0001829458316688	7.944919630240595e-08	3.3469177325025495e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.478653084451	-0.3821932257416165	0.1460716618027822	612272.8425328566	770.3793603951591	-0.90182115827281	593484.3589228544	0.8132814015085126	588.2285976559625	1.1330795407856158	1.283869245746942	346012.8831003002	591.8840808274891	698.617678362019	0.538003	19.835596	0.0805439035753716	0.0441979573758968	0.0094587671	-0.0029075347	0.0006228952	-0.0098388299	0.0120209602	-0.0402354295	0.0096641743	-0.0248145571	0.0417344543	0.0057583711	-0.0057838253	-0.0171041075	0.0196621217	0.0039997964	-0.0024420127	-0.0268590826	-0.001177916	-0.0369563611	0.0211635135	-0.0083992813	-0.0037578769	-0.0357748837	-0.0478850018	-0.0304721005	-0.0194666006	0.046890563	0.0520231295	0.0288885258	-0.0490302662	-0.0054873185	0.0068898209	-0.0185419408	-0.0146255746	0.0024607353	0.0158473802	-0.0196351707	-0.0067385469	0.0391767702	-0.0145291075	0.0117424281	-0.0188284837	0.001830379	-0.0527452411	0.0263856921	0.0634814143	0.0536309165	0.0002309418	-0.0444020568	-0.0029067997	0.0088684557	0.0110843893	0.0043763986	-0.0051543116	-0.0182444471	0.0075780946	-0.0010647588	-0.0015112172	-0.0010908579	0.0068804951	0.0018149474	0.0061277521	-0.0065164571	0.0149603266	-0.016197378	0.009539497	-0.0144603791	0.0270030827	0.0140091255	0.0125114048	0.019748306	-0.0109772638	0.0328655478	0.0742266768	-0.015908772	-0.0950847397	-0.1087572599	-0.0475073951	0.0666638088670765	0.0060107664319416	3.6129313099357136e-05	0.0044440634126661	-0.001502715638864	-0.0136543804964331	0.0001864421067413	2.25815429128644e-06	-0.1181808169794607	-0.0013665929364067	1.867576253836692e-06	0.0139667055019327	0.0013623427198225	0.0007254009240428	5.262065006022931e-07	1.8559776862533665e-06	0.000728794977086	0.0003137054662416	9.841111954992235e-08	5.311421186257832e-07	0.0004330042220535	0.0001511368839272	1.874926563161568e-07	2.2842357683223927e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.0116907411681	-0.4669623432829439	0.2180538300442979	611542.2844558603	774.140784476144	3.761424080984853	599293.9541893395	14.148311117012742	587.5099788108838	-0.7186188450787085	0.5164130445022569	345167.97520236514	591.3528999560624	699.9312367481969	0.521231	19.217243	0.0865105884661905	0.0438907446714523	0.0029690829	-0.0057791763	-0.0014577542	-0.0210783031	0.0257822901	-0.0330078215	-0.0186213373	0.0034927959	0.0387899384	-0.0197936443	0.0025051221	-0.0125939749	0.0009893623	0.014917783	-0.0060171393	-0.0393702257	0.0017194528	0.0034916542	-0.0234111449	-0.0039987392	-0.0186195889	-0.0911181848	0.0286622875	-0.0440934488	0.017181303	0.063963938	0.0970758335	0.0084904669	-0.032094183	0.0166731001	-0.0001927504	-0.0173608672	0.0003982973	-0.005764839	0.0302529116	-0.0350238395	0.0018609062	-0.0049351586	0.0018050615	0.0327499803	-0.0166403738	0.1009762047	-0.0428396472	0.0014168113	0.054812973	0.0949917576	0.0289931288	-0.0346058018	-0.0071903726	0.0019358816	0.0034139786	0.0047910248	-0.0043704803	-0.0180658177	0.0168181943	0.0022119205	-0.0075520317	0.0068910358	0.0031061249	-0.0005012868	0.0101699334	-0.0130838453	0.0227928396	-0.0085324685	0.0029448246	-0.0068895476	0.0147390551	0.0197094417	-0.00697271	0.0182839692	-0.0061813441	0.0403041215	0.0724898296	-0.020409864	-0.0986231436	-0.1058697418	-0.0369351927	0.0753775045455427	0.0087136956784662	7.592849237692066e-05	0.0056817681915133	-0.0177302334857643	-0.0162275178469002	0.0002633323354714	0.0003143611794597	-0.1092430348003716	0.008937782179089	7.988395028084263e-05	0.0119340406523952	0.0006758513163653	-0.0006864914034571	4.7127044702063604e-07	4.567750018327089e-07	0.0009686039694598	0.0002398089923738	5.7508352823337314e-08	9.381936496532812e-07	0.0003066727626498	-0.0001263314594037	9.404818335126056e-08	1.5959637635068705e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.6202074801188	0.6085167389506978	0.3702926215831917	612494.3891562242	767.9056541660854	-6.235130310058594	589679.0937002435	38.876849983411375	587.6141608431351	0.1041820322512876	0.0108538958440083	345290.40202338184	591.1274183130332	697.6361985819902	0.529576	19.524908	0.0708257292893438	0.0346720849026202	0.0140096926	-0.0037426476	-0.0013152918	-0.0535528142	0.0471766448	-0.0397848289	-0.0215590558	-0.0120776512	0.0068009961	-0.0203001488	-0.0008573431	0.0007193361	0.0083105075	0.024041642	-0.0172774283	-0.0078000095	0.0127433527	0.011636491	-0.0065672266	0.0136149398	-0.0276683721	-0.0410799572	-0.0054484135	-0.0478100168	0.0343543527	-0.0675753787	0.0170616428	0.0528095707	0.0619175162	0.0238741531	0.0023380234	-0.0053412656	-0.0119723081	-0.0166456601	0.0301160831	-0.00327295	0.0120890619	-0.0263012511	0.0004386827	0.0028249919	-0.019426041	0.0775311278	-0.0226113813	0.0537532983	-0.0264345621	-0.0335798327	-0.0328398793	-0.0372114959	-0.0062556175	0.009035569	0.0111756972	0.0082701596	-0.0066022106	-0.0156542707	0.0234834615	-0.0003497266	-0.0060438583	-0.0058909004	0.0078913948	-0.0053374125	0.0131861193	-0.0186739098	0.0163952961	-0.0055158957	-0.0007930545	-0.0071663692	-0.0084000695	0.0163425483	-0.0054420803	-0.0014792076	0.000971861	0.0302415904	0.0707235848	-0.024877851	-0.1018016823	-0.1022956179	-0.0259888245	0.0680228831247546	-0.0073546214207881	5.4090456243115233e-05	0.004627112628604	-0.0156286767269762	0.002101556758788	4.416540810407942e-06	0.0002442555362363	-0.1234287349790292	-0.0141857001786575	0.0002012340895587	0.0152346526185234	0.0004599059325705	-0.0002159453837948	4.663240878228349e-08	2.115134668135413e-07	0.0004021071141384	-0.0005664968553214	3.209186870890353e-07	1.6169013124071224e-07	0.0004679075421558	0.000161234779506	2.1893746800628178e-07	2.5996654122348443e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
