global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
809.1490145874849	2.512126715367572	654722.1278078979	6.310780634063464	668.9572351425886	-3.443978175520897	11.860985673464246	447503.7824496166	601.7718426724138	0.0581457098599003	0.0033809235751117	362129.3506333523	601.3353867766298	710.9962071681547	1.070415	22.432043	0.0460195472026566	0.0284366012007714	0.075780811	0.0075364781	-0.0865609808	-0.0386853474	-0.1055038686	-0.0195763909	-0.0548139751	0.0221953244	-0.0606346834	0.0561427317	-0.1250746006	-0.0212282036	0.0279678055	-0.0845833681	0.0463825957	0.0555334164	0.0365715122	0.0898527868	-0.077355498	-0.0486449014	-0.0688050144	0.0188672892	0.2051997583	0.0218296473	0.1449217809	0.0612126125	0.0620778545	-0.0262466179	0.0266769247	0.0358055401	0.0107449913	0.1163947727	0.0465542589	0.0554825301	-0.003885925	-0.0340753131	0.0666652354	-0.0071768036	0.0196824462	0.1702766506	-0.0386515913	-0.034876614	0.0664401041	-0.061590116	-0.248828122	0.0181461325	-0.1090798877	0.1276134421	0.0307007084	-0.0012240953	-0.040063449	0.0271823407	0.0104272686	-0.1067280497	-0.0986357025	0.0786352564	0.002043096	-0.0036053155	-0.0550067365	0.0106659037	0.0090098276	-0.1644614744	0.1244978434	0.1113444925	-0.1664168225	-0.0001079659	0.0174710065	0.087749535	-0.0317205309	0.0097631727	-2.082e-05	0.0677214404	-0.0395968168	-0.0450004888	0.0638073694	0.1026203667	-0.019513788	0.0258480125	0.1586455349	-0.0041504434	0.0593948968	0.1509286428	-0.1311845685	0.0674786743	0.0896901162	-0.0209380081	-0.0384969984	0.0219974415	0.1696114279	-0.0163510316	-0.0065830092	0.0231833534	0.0416792179	0.0554185696	-0.0906113159	-0.0246721976	0.0362159925	0.0342823455	0.001729509	-0.0841117071	0.1796225193	-0.0283915713	0.0134819654	-0.0203649995	0.0074297767	0.0889092591	0.0997947955	0.0917277337	0.1064193991	0.0562014162	-0.010724664	-0.0744624131	-0.0002312417700807	-0.010012682198905	0.0001002538048162	5.3472756230055326e-08	-0.0099232126696477	7.339098252149949e-05	5.386236315471044e-09	9.847014968705664e-05	0.0014590444101969	0.0036798259179703	1.354111878656596e-05	2.12881059092682e-06	-0.0004879845857879	-0.000486977675765	2.3714725669353266e-07	2.3812895596658842e-07	-0.0001090688080702	-0.0001580686672481	2.49857035656048e-08	1.1896004893854124e-08	0.000281973391915	-2.6619052000012664e-08	7.95089937480502e-08	7.085739293793784e-16	0.0	0.0	0.0	0.0
808.5397421181464	-0.6092724693385208	653736.5145844786	0.3712129418938587	670.2248644679785	1.267629325389862	1.6068841065883568	449201.3689511201	601.5703234302039	-0.2015192422098835	0.0406100049808456	361886.8540319201	600.9037218447085	712.20233261138	1.114556	23.357088	0.0223257312439321	0.013964831702861	0.0421358684	-0.1499287696	-0.0022774535	-0.1337099394	-0.0741188044	-0.0039925976	-0.0731427891	-0.0540588593	-0.1124289425	0.0136750158	-0.1024962425	-0.0338665578	-0.0700600294	0.0591608394	-0.157484729	0.0045905639	0.0200515431	0.0079195615	-0.0142469086	0.2043608555	-0.2489121609	-0.2224489992	0.0025086369	0.0642805929	0.0481217783	0.0117695148	-0.10330847	0.0700129616	0.0681382157	0.0920501345	-0.0981069436	-0.0448612144	0.0870724793	-0.0135127134	0.1061782869	0.1554328213	0.1220704123	-0.0729304945	-0.0796707625	-0.084038412	-0.0182510241	-0.0557162197	0.1110721821	-0.1240538246	0.103552963	0.0613708258	0.1049756911	0.1105973061	0.0460460154	0.0658420198	0.012435822	0.0136985891	0.0914381138	0.1210805527	-0.1152127738	0.0101326052	0.0581783447	0.3407874006	-0.0548349353	-0.1217880852	-0.0149056945	0.0204905769	-0.1464596003	-0.0534976215	-0.1966388851	-0.0028863137	-0.0325102672	0.0215266071	0.0143128313	-0.0464111896	0.0349433736	0.0430751601	0.166126173	0.1577879627	-0.0106773192	0.1554983868	-0.0895274192	0.0410269904	-0.0880438487	-0.0835449794	0.0086101486	-0.0026954199	-0.0012463461	0.0353192676	0.0845260118	-0.1461636946	-0.0322429567	0.0172458271	0.1147056347	0.0281823347	0.121540936	-0.0144742246	-0.0407059147	0.0474821045	-0.0505403812	-0.1151141878	0.1622952784	0.0885376907	0.0029986222	-0.0788310521	0.0773724601	-0.1344059569	-0.0206610387	-0.1025074231	0.0013107242	0.0784075293	0.14722872	0.012565077	0.1047780882	0.0506551643	-0.0198572679	-0.0839448694	-0.0001962937589325	3.494801114820002e-05	1.2213634832147123e-09	3.853123979585042e-08	-0.0141541083947913	-0.0042308957251436	1.7900478637038388e-05	0.0002003387844515	0.0005285447463165	-0.0009304996638804	8.658296244815373e-07	2.793595488587733e-07	-0.0005840192792217	-9.603469343379996e-05	9.22266234292394e-09	3.41078518502634e-07	0.0001374176543929	0.0002464864624631	6.075557617757322e-08	1.8883611738846512e-08	0.0002820399928933	6.660097830001174e-08	7.954655759125274e-08	4.435690310518634e-15	0.0	0.0	0.0	0.0
805.4468706812186	-3.092871436927794	648744.6614901676	9.565853725363798	664.3245275765657	-5.900336891412735	34.813975432166096	441327.0779398273	600.5488778932067	-1.0214455369971347	1.043350985051365	360658.95473878976	600.0335395306716	703.3059913572333	1.112735	23.318914	0.1755847612969002	0.1023891084395393	0.0256167069	-0.2170612936	-0.131381377	-0.0336172388	-0.1627570991	0.0108775192	0.0481131868	-0.0194374992	-0.136086804	-0.0165346802	-0.086551516	-0.100379585	-0.0577675475	0.1438029239	-0.1399897136	0.0187334162	-0.0097779358	-0.013825655	-0.0001367119	0.259014673	-0.0729041011	-0.0688291479	0.1310454154	-0.0062364661	0.0129431856	-0.0572855078	-0.0908507216	0.083388125	0.0679916334	0.0159218274	0.1724151359	0.0685738248	0.0451987247	0.0631425833	0.0556475025	0.130987342	0.0720985301	0.0087317173	-0.0778694444	0.1909032487	0.0172478442	-0.0419895142	0.1407016122	-0.069703617	-0.0252737559	-0.0038609093	-0.0366279236	0.0952746709	0.0894175686	0.0986427632	-0.0295678415	-0.0137699564	0.0714359165	0.1627395454	-0.0035208363	0.0755	0.171700434	0.2376441643	-0.0499896464	-0.0337273063	0.0084403136	-0.1288326647	-0.0219783749	-0.1055362867	-0.0664608511	0.0341106086	0.0640751989	0.0830679654	-0.0218101447	-0.0369884206	0.0254327835	0.0534655289	-0.0184069968	0.1217628575	0.034284215	-0.0565796085	0.1054577556	0.2045890072	0.126584575	-0.059995416	0.1454197165	0.0719573205	0.2220591303	-0.0643430802	0.0467332507	-0.2502145171	-0.0110166225	0.0455347258	0.1197594601	-0.1203651795	0.1337089585	0.0021040568	-0.0730687033	0.0276116842	0.1658573938	-0.1280405679	0.0742004571	0.0959691725	-0.0112733533	0.0540040663	0.0862594872	-0.0208020938	-0.0196626281	0.1578853208	-0.0358666951	-0.1220633054	0.1890127978	0.0242914113	0.1030736628	0.0449868796	-0.0288822635	-0.0926188907	-5.040702453129597e-05	0.0001458867344012	2.1282939274247444e-08	2.540868122098673e-09	-0.0533198181610998	-0.0391657097663084	0.0015339528214987	0.0028430030087327	0.038494357658962	0.0379658129126455	0.001441402950118	0.001481815571576	-0.0022850395379671	-0.0017010202587454	2.8934699206622684e-06	5.221405690072898e-06	0.0001228921678861	-1.4525486506800002e-05	2.109897582592289e-10	1.5102484927745387e-08	0.000532641285312	0.0002506012924186	2.8370673881881935e-07	6.280100776192278e-08	0.0	0.0	0.0	0.0
804.2652855541577	-1.1815851270608846	646842.6495475108	1.3961434124914869	664.8767235130072	0.5521959364414215	0.3049203522224184	442061.0574693918	600.965537502245	0.4166596090382199	0.1736052298038823	361159.5772653622	600.4662276079625	688.4691156335513	1.18461	24.825167	0.0921093744550952	0.0534602265108385	0.051247985	-0.0662049941	-0.1004806722	0.1101205722	-0.1177612563	0.030837021	0.0439831316	-0.0194242433	-0.1620047357	-0.0179016814	-0.0366665039	-0.1176367252	0.0805207666	0.008685508	-0.0114115353	0.0856378024	0.0035149184	-0.0041559499	0.119546395	0.0044327562	-0.0997003226	0.0818553755	-0.0696696818	0.102036961	0.0325440038	-0.0292137753	-0.0407993743	0.0651775584	-0.0231176986	-0.0852722534	0.054169115	0.0621406704	0.0576004447	0.0465458463	-0.0683419453	0.0604382004	-0.0993137972	-0.0450947669	-0.0264254044	-0.1460846509	-0.0312723183	-0.0722455451	-0.1075472087	0.0520603282	-0.0292373459	0.140235544	-0.0764165911	0.0384335908	0.1234415498	0.0039243786	-0.024790037	0.0109329858	0.0499148116	-0.0326376288	0.0271635123	-0.1022177511	0.005970084	0.0878795637	0.010836077	0.1250823131	-0.097548249	0.0108651278	0.0438792495	-0.095351392	0.0264658821	-0.0103324414	-0.0252279465	0.0324289178	-0.0634161203	-0.0941736558	-0.0643192057	0.0375884207	0.0035539856	0.1028232798	-0.1659430137	-0.1222104236	-3.46383e-05	-0.0774390855	0.1182708338	0.1656315617	-0.0730222781	0.0550081287	0.0374380122	-0.0038205983	0.036506429	-0.1432694371	0.0260286149	-0.034868037	0.070784942	-0.0255492298	0.0429556136	-0.0351708856	-0.0725748342	0.0573226418	0.1150809895	-0.0898677993	-0.0753169637	-0.1297975241	0.154979922	0.0756807363	0.0437720414	0.0219077972	0.0259522126	0.2508455427	0.1063676432	-0.1110120398	-0.0828371004	0.0784632967	0.1013071498	0.0392102175	-0.0377507437	-0.1004009414	-0.0037658779172744	-0.0037154708927431	1.380472395482124e-05	1.4181836487814974e-05	-0.0553119927460983	-0.0019921745849985	3.968759577113947e-06	0.0030594165415444	0.0631858615521707	0.0246915038932086	0.0006096703645083	0.00399245310009	-0.0030361673094761	-0.0007511277715089	5.641929291320762e-07	9.21831193113134e-06	0.0006046911456136	0.0004817989777275	2.321302549392641e-07	3.6565138158348804e-07	0.0005339190377584	1.2777524464000498e-06	2.850695388808558e-07	1.6326513142813121e-12	0.0	0.0	0.0	0.0
808.5720196171904	4.306734063032764	653788.7109078222	18.547958289686694	669.8382611572742	4.961537644267082	24.61685579547935	448683.2961102008	603.3202818421112	2.354744339866216	5.544820906131978	363995.3624820445	602.7904613282946	704.2110267802012	1.322742	27.719913	0.2544852756229003	0.1343959048995636	0.0971000085	0.0601781752	-0.101172723	-0.0920617708	-0.0333766692	-0.1432900478	-0.1530781022	0.0681896625	-0.0164972255	0.0279250151	-0.0518087682	0.0844319634	-0.0206404059	-0.0340129939	0.1648878304	0.1742358725	-0.0317542602	-0.0429740544	0.0616729967	0.0137394681	-0.0432213413	0.0819760033	-0.0632415843	-0.0409636246	-0.0356564328	0.0123673896	0.0440135198	-0.0671951529	0.1458673017	-0.1127494183	0.027682912	-0.0380132195	0.0129555859	-0.0548202944	-0.1579489883	0.0240950805	-0.1072653934	-0.0323262813	0.1318384903	0.0169797225	-0.1346163449	0.063223566	-0.090949436	-0.0238458559	0.099827728	-0.2564220511	0.0560706333	0.060361213	-0.0670762719	-0.0530184822	-0.1373294677	0.1368289967	-0.0900057944	-0.0656854799	0.0761336	-0.0581444204	0.0166141447	-0.0157270236	-0.0673202646	0.0532079125	-0.0065256205	0.1369531967	0.0981001685	0.0376839949	0.0668133007	-0.0783121769	0.1606340529	-0.0427499402	-0.1470863844	-0.0123943431	-0.0125765969	-0.1106573922	-0.1110354659	0.0149591166	-0.0116322011	0.0752330851	0.0005754546	0.0022637536	-0.0902345288	-0.0553092279	0.0506039373	-0.0033738599	-0.1842789674	-0.3462563158	0.0976494551	0.0380631259	0.1391092214	-0.0085884566	0.0739873933	0.0615665992	0.0829874605	-0.1528969651	-0.002180927	0.0507583472	-0.0684311863	-0.0679719094	-0.0610897815	-0.0779367261	-0.0153469457	0.1262322781	0.0667977541	-0.0027089653	-0.0046374198	-0.0572964536	-0.0065365254	-0.0153340824	0.0207022708	0.062918907	0.0994796131	0.0333390947	-0.0464146492	-0.1072160763	3.568573343670778e-05	0.0038015636507111	1.4451886190407966e-05	1.2734715709157635e-09	-0.0149156191992858	0.0403963735468125	0.0016318669957336	0.0002224756960981	0.0073304170006736	-0.055855444551497	0.0031198306860453	5.3735013403764535e-05	-0.000899990929796	0.0021361763796801	4.5632495251031785e-06	8.099836737150685e-07	0.0002580325249981	-0.0003466586206155	1.201721992470412e-07	6.65807839568951e-08	-7.18838394235918e-05	-0.0006058028771819	5.167286370276731e-09	3.669971260019795e-07	0.0	0.0	0.0	0.0
807.5060976956771	-1.0659219215133362	652066.0978157005	1.136189542762683	671.6044615060091	1.7662003487348557	3.119463671871125	451052.5527147765	603.1808185024919	-0.139463339619283	0.0194500230977634	363827.09980933607	602.3162470805792	712.049369760195	1.076393	22.55732	0.0349689543859097	0.0179852244172882	0.1095683246	0.0328495087	-0.1544319496	0.0089905587	-0.1226354009	0.0011629648	-0.1007792883	0.0777355643	-0.1335543669	-0.0944975582	-0.0744242714	0.0824793039	-0.0087328875	-0.1033743546	0.1822113518	0.120836726	-0.0479016523	-0.057021899	0.2233778291	0.0444097059	0.0749206529	0.0056021725	-0.0343295384	-0.0100070325	0.0021291748	-0.0301095876	0.013400571	0.0587811132	0.0950397082	0.0943670434	-0.0116253605	-0.2180042742	0.0084835395	-0.0310019793	0.0341733312	0.3190650445	0.0161235534	-0.0403732397	-0.1248129949	0.0613646114	0.0490626673	-0.069541494	0.0256012969	-0.0515041911	-0.170835759	0.0595329261	-0.0250801149	0.0768461678	-0.0332902145	-0.0777823471	-0.134109154	0.1265729791	-0.0880747534	-0.1154866866	0.1191029423	-0.1572069361	0.1187488442	-0.0162248586	0.0590151374	0.0008156163	0.0528317136	0.0402252722	-0.0645802124	0.0004109575	-0.0008505665	0.0043771296	0.0498937041	0.0020151384	0.0503574264	-0.0210961307	0.0268170502	-0.1096557505	0.263085885	0.236946429	-0.0038680929	0.0467446084	0.0673804895	0.1734525042	0.1108682413	-0.0524222503	-0.0108040503	-0.0124350062	-0.1100184348	0.1058843114	0.1011923996	0.0443809099	0.1354685142	0.0556231035	0.0988877017	-0.02642122	-0.0411060132	-0.1197401254	0.0241679898	-0.0130213653	-0.0386297959	-0.0324213508	-0.0004043526	0.0449759087	-0.019942467	0.0848518626	-0.0190421759	0.0591630705	-0.0693975206	0.0819980508	0.0781266375	0.0360020017	0.2096934096	-0.0627751202	0.0975921536	0.027387655	-0.0548270298	-0.1129986616	-0.0083488652191334	-0.0083845509525701	7.030069467624429e-05	6.970355044725538e-05	-0.0146568080212574	0.0002588111780283	6.69832258724475e-08	0.0002148220213719	0.0070861293184378	-0.0002442876822358	5.967647169213926e-08	5.021322871762376e-05	-0.0010360098758845	-0.0001360189460884	1.8501153695026265e-08	1.073316462930217e-06	0.0005329797315163	0.0002749472065181	7.559596637216169e-08	2.840673942071872e-07	3.877609943121632e-05	0.0001106599388548	1.5035858870995746e-09	1.2245622067349872e-08	0.0	0.0	0.0	0.0
805.5826493136356	-1.923448382041556	648963.4048751759	3.69965367837828	667.9299051910639	-3.674556314945221	13.502364111703802	446130.3582485436	602.2201595613326	-0.960658941159295	0.9228656012292976	362669.1205820769	601.1190285329466	710.0331403965475	0.857037	17.960403	0.0455667273207489	0.0192942058847025	0.1126036708	0.0452077792	-0.1634659326	-0.0802489303	-0.1312559194	-0.091434082	0.0171667534	0.0391375495	-0.1412931765	-0.0697729114	-0.0430412257	0.0301185401	0.0498116947	-0.0519948224	0.1818834717	0.0857324781	0.0060608721	0.1177710698	0.173711053	0.0188664855	-0.0010766443	-0.0286207811	0.0418161993	-0.0322470328	-0.0801757984	0.0749271674	-0.0711037615	-0.0063064994	-0.0748371011	0.0495045197	-0.1284889837	-0.0299627129	-0.0215719005	-0.0996100433	0.0367987045	-0.0433772723	-0.0798052347	0.1098874405	-0.0061525647	-0.0111125859	0.2265777448	-0.0257090976	-0.0478656074	-0.0336106391	0.1386053996	-0.1208207511	0.0669900547	0.0436793122	0.0291637954	-0.0815145774	-0.1304052194	0.0350294479	-0.0987861855	-0.1086727161	-0.0444657536	-0.1754733778	0.1218208436	-0.0541485687	0.0012840277	-0.0213183288	-0.00706172	0.0138560543	-0.1407905001	0.0387591427	0.0001094905	-0.0562706308	-0.1236004143	-0.0415627248	0.0225861361	0.0004947348	0.0163789136	-0.0531718547	-0.0357246553	-0.0490586446	0.1090640858	-0.0112925713	0.1712368992	0.0706560875	-0.126972282	0.0012175289	-0.1151430391	0.1266913957	-0.0317280679	-0.0987405115	0.1022953034	0.0721058253	0.0763610413	0.1191659604	0.1316480066	-0.03412768	-0.0246657648	-0.0955004321	0.0366273116	-0.0337981043	-0.0532428101	-0.0116025941	-0.1020387142	0.0631366024	-0.0502438217	0.0990204115	-0.0023853149	0.0145921075	-0.0305020687	0.0950604189	0.1275059123	0.0372683701	0.1091347502	-0.0448356399	0.0956459082	0.0213702361	-0.062942298	-0.1176930081	2.555488597977273e-05	0.0083744201051131	7.013091209692371e-05	6.530521974391848e-10	-0.0125384103598804	0.002118397661377	4.487608651727547e-06	0.0001572117343527	0.0190804188720647	0.0119942895536269	0.0001438629818962	0.0003640623843334	-0.0008519870408765	0.0001840228350079	3.386440380438158e-08	7.258819178214949e-07	0.0003660303392762	-0.00016694939224	2.7872099569338746e-08	1.3397820927065008e-07	-7.184407333332086e-05	-0.0001106201727645	5.161570873123586e-09	1.2236822622456051e-08	0.0	0.0	0.0	0.0
807.6911494724462	2.1085001588106707	652364.9929361214	4.445772919704623	672.1859626621008	4.256057471036911	18.114025196769106	451833.9683999752	602.8268092644352	0.6066497031025619	0.3680238622744265	363400.1619679397	602.1427519821826	708.407906024877	0.898167	18.822351	0.0299298355247473	0.0150338418407719	0.1193433676	0.0698811595	-0.0276151979	-0.0558409167	-0.0394471942	-0.1155872434	-0.0067127006	0.0010018137	-0.1263108262	-0.0768659883	-0.0683231814	0.0471931213	-0.0109233064	-0.1109538475	0.1271652396	0.0065874311	0.0156167912	0.0738682259	0.054213132	-0.0318912611	-0.0388370035	0.0408816937	-0.00305004	0.1190191173	0.0407839356	0.1123546296	0.0066893211	-0.0507397828	-0.1159940618	0.0457088779	-0.0236562059	-0.0089626395	0.0158995407	0.0701736781	0.0343984657	0.0558094453	0.0675279933	0.0644458954	-0.0320730127	-0.1464647675	-0.0523546569	0.033579767	-0.0201448114	-0.0873600019	-0.1838414268	0.0295868527	-0.2016213165	0.072903167	-0.06213671	-0.0289383761	-0.0439114972	0.040030444	-0.0810286359	-0.1365531229	-0.0771533034	-0.0998631393	-0.0149152802	0.0160821756	0.0599591277	0.0574387317	-0.0522313428	-0.063169424	-0.0354584761	0.1220738567	0.0349762298	0.0264575455	-0.0745575018	0.0217035824	0.0658695768	0.0794410394	0.0573728889	0.0021776926	0.0361307231	0.0211671119	0.0539128957	-0.0760210787	-0.1143841678	-0.0840614246	0.0710597811	-0.0727541854	-0.0551713375	-0.0499272796	-0.031666855	0.0055134371	0.0955036686	0.0799470263	-0.0348016392	0.0629806943	0.0787845265	0.0484444871	-0.0655597383	-0.111316901	0.1019785509	0.0096702205	-0.0494700479	-0.022306344	-0.0894818543	0.0255589827	-0.0231964183	0.0572104514	-0.0355330369	-0.0306385144	0.1428447929	0.0504251848	0.0963525328	0.0594619179	0.0621896339	-0.0717880138	0.0936420493	0.0153013344	-0.0707164763	-0.1212539066	0.00012097598281	9.542109683022726e-05	9.105185720283608e-09	1.4635188416845416e-08	-0.0184782424246492	-0.0059398320647688	3.5281604957655595e-05	0.0003414454431041	0.0191791710561091	9.875218404439834e-05	9.751993853538722e-09	0.0003678406023994	-0.0010359521559988	-0.0001839651151222	3.384316358196107e-08	1.073196869518562e-06	0.0005336019895443	0.000167571650268	2.8080257973574412e-08	2.847310832456353e-07	-0.000196223911525	-0.0001243798381916	3.850382345417103e-08	1.5470344148588286e-08	0.0	0.0	0.0	0.0
809.7807769702107	2.089627497764468	655744.9067504781	4.366543079413392	681.0516100227833	8.865647360682487	78.59970312397635	463831.29551462526	603.1973789960489	0.3705697316137275	0.13732192598827	363847.07802770304	602.8230040279435	713.3830908843802	0.96337	20.188772	0.0991687642084628	0.0625559146145553	0.0725707152	0.1046964029	0.1259799531	-0.0741366106	0.113625076	-0.0632721514	-0.105909387	-0.11419145	-0.1213294418	-0.016592258	-0.0105492891	0.0854820571	0.0463793513	-0.1721013876	0.0989694301	-0.0597536617	0.014751664	0.0751609305	0.0166612334	-0.0771231261	-0.0161833923	0.0216485136	-0.0811208978	0.0473622146	-0.0487436556	-0.0749341704	0.0339944621	-0.0273877862	0.0442400829	-0.0163068509	-0.0053925044	0.0875206146	0.0522076018	0.1237718962	0.1256841349	-0.0455897105	-0.0043980541	0.1002181761	-0.0320185345	0.1180082135	0.0655742407	0.018868229	0.1124556639	-0.0514444381	0.1534209612	0.1789111856	-0.0152707221	0.0102264744	-0.0983396044	-0.0624191815	0.040999643	0.0111066921	-0.0569951033	-0.1941086793	-0.0738420897	-0.0559966641	-0.0394856066	-0.0352890577	0.0289841317	0.037995543	-0.0479499262	0.0804612597	0.0206217944	-0.0242687907	-0.0233771254	-0.0193823889	0.0409593243	0.0424981495	0.0459331933	0.0487883498	0.0999854288	0.1378272074	-0.0038780304	-0.0609841462	0.05564089	-0.0433098252	0.0843455915	-0.0261133452	0.0121659378	0.0362212805	0.0279394807	-0.0195961679	0.2336293651	0.1014543292	0.0491281584	0.0813143205	-0.1368803128	0.0440010731	0.0272688693	0.1419246833	-0.0096710341	-0.1640775212	0.06267796	-0.0047406055	-0.1188726615	-0.0450597319	-0.0828873008	0.0461172963	0.0398538863	-0.0681009199	0.0143611497	0.0064297635	0.0378880452	0.0297940414	-0.145690675	-0.0505871135	0.0158450765	0.0417987695	0.091581784	0.0091955704	-0.078107436	-0.1236470637	0.0032459535052424	0.0031249775224324	9.765484515707744e-06	1.0536214158195425e-05	-0.0346730815146685	-0.0161948390900192	0.0002622728131516	0.0012022225817228	0.0721186905656452	0.0529395195095361	0.0028025927259005	0.0052011055289032	-0.0015739445034963	-0.0005379923474975	2.894357659658709e-07	2.4773013000862144e-06	0.0005336547586893	5.276914500002874e-08	2.784582664034057e-15	2.847874014717351e-07	-0.000196080466438	1.4344508699999994e-07	3.844754931854364e-08	2.0576492984437557e-14	0.0	0.0	0.0	0.0
807.5798137028012	-2.20096326740952	652185.1555002511	4.844239304485991	675.1510950624943	-5.9005149602890015	34.81607679659432	455829.0011640852	602.2716731490212	-0.9257058470276434	0.8569313152211666	362731.16827772144	601.7670331354494	712.922700728744	0.912434	19.121336	0.0264857097796774	0.0169657407155736	0.0297573848	0.1047940139	0.1091003465	-0.0024905507	0.0671633677	-0.0732301402	0.0025658728	0.0503915055	-0.1423726941	0.1587341866	0.0238254034	0.0316373836	0.0886402656	-0.1274299152	0.0407467743	-0.0593127626	0.001457506	0.1646655417	-0.0761294211	-0.0446134106	-0.1457991753	0.0198492291	-0.0409972278	0.111250325	-0.0529069147	-0.0517085581	0.0945986972	0.091529945	0.0077312641	0.0867742203	0.0445978264	-0.0467598019	0.0686895855	0.120752914	0.0364982529	-0.0845179216	0.0150244442	-0.1098358985	-0.0634410764	-0.0367145813	-0.0133701446	0.0251938643	0.0451678069	0.0204004982	0.0071523498	-0.0176025958	0.2082841765	-0.021285738	-0.0158644887	-0.0781061101	0.064634243	-0.0179086867	-0.0359146025	-0.1639733275	-0.198919603	-0.0041123084	-0.0178042714	0.0359614708	-0.0370398395	0.0433683744	-0.1355452593	0.0455673435	0.0864129207	-0.0676834608	-0.0546836333	0.1291078123	-0.0111799522	0.1093726533	0.0745316986	0.0650549532	0.1340032939	0.0894958251	0.0609771688	-0.0248277632	-0.1208335738	-0.041680911	-0.1123144735	0.0346516609	-0.0305324301	-0.0243498462	0.0471320926	0.0165771723	0.0470970325	-0.0342422297	0.0303738753	0.0517520253	-0.1028290969	-0.0276426872	0.035983645	0.1245136501	-0.0859678431	-0.1684923264	0.0078538042	-0.0287509293	-0.0409813557	0.0146627706	0.0072366088	0.0572346911	0.0769153125	-0.0379932092	-0.1098291053	0.0314617195	0.0566696396	0.0504570964	-0.1292351606	-0.02835002	0.0873183473	-0.0424006588	0.0894663532	0.0030676536	-0.0850751247	-0.124849432	0.0001129998973112	-0.0031329536079312	9.815398309449124e-06	1.2768976792341744e-08	-0.0351820011231751	-0.0005089196085066	2.589991679225138e-07	0.001237773203031	0.0827576248546648	0.0106389342890196	0.000113186922806	0.0068488244715854	-0.0018179534155884	-0.000244008912092	5.954034918037018e-08	3.30495462124953e-06	0.0005336786421716	2.3883482299941888e-08	5.704207267716375e-16	2.848128931101227e-07	-0.000196015216528	6.524990999999559e-08	3.842196511051873e-08	4.2575507550075216e-15	0.0	0.0	0.0	0.0
