global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
739.71741099871	-2.3358810875583917	547181.8481346344	5.456340455212973	815.3479705744492	-6.098884021048889	37.19638630220546	664792.3131198728	552.8538831285789	0.0071122442892601	305647.4160903484	5.0584018830113774e-05	563.3041281687813	800.0783699359093	1.026648	21.972431	0.0878585964449807	0.0402639985566413	0.0418307856	-0.0058874942	-0.0496135906	-0.1549986726	0.1719804772	0.0261827663	-0.067900208	-0.0026010026	-0.0801427381	0.0620498236	0.0025347224	-0.0798530654	0.0694714638	0.0698758289	0.0993436139	0.1303745848	0.0400139709	-0.1361499639	-0.1080586668	-0.1867063272	0.0363131038	0.0244484121	-0.1046639566	0.0342729085	0.102926239	0.1444020117	-0.2203760032	-0.0146803413	0.0638301362	0.0291327448	0.0596731883	0.0187311605	0.070680905	0.0277151785	0.0456679001	0.0256385952	-0.0646134424	0.1506153527	-0.0964580565	0.0927942306	0.0942106539	-0.0594702488	-0.0337138695	-0.0532473622	-0.0207276506	0.0257789883	-0.0162351587	0.0328516318	-0.082764288	0.0723746671	-0.1921512036	-0.0831478599	0.0559626104	-0.0317635372	-0.2123852126	0.0202683942	0.1197723577	-0.0235897037	-0.0059692735	0.1096037667	-0.0832879594	0.1336915201	0.1253933226	0.034931258	-0.0024493604	-0.003802748	-0.1396111419	0.0296361527	0.0777457825	-0.0420543518	-0.0016079129	0.0291950952	0.0292214737	0.0634771115	0.1253880084	-0.063310559	0.0402643182	-0.0501104316	0.0417258087	-0.0786435528	0.0220201127	0.1038800188	0.0329495806	-0.066034365	-0.0112551275	0.021097249	-0.0082672475	0.0035045557	0.1906580445	0.0121878819	0.0985302638	-0.0569062559	-0.1891270949	-0.1283070974	0.2090607305	-0.0348883358	0.0025914223	0.0535802485	-0.0136309589	-0.059871022	-0.0464462147	0.0513497878	0.1157974814	-0.0038984587	0.0062819521	0.088558895	0.0837368636	0.031209894	-0.0032940424	0.0724898296	-0.020409864	-0.0986231436	-0.1058697418	-0.0369351927	-0.0097342744564628	0.0100245321868186	9.475609919374412e-05	0.0001004912455645	-0.1529759857131551	-0.023067309517799	0.0005321007683899	0.0234016522049114	-0.1109302510067919	0.018434921138038	0.0123055205884298	0.0003398463173656	0.0043549386797079	0.0002868178821063	1.896549090401599e-05	8.226449749594359e-08	0.0011552883499954	0.0001061989343818	1.1278213663829875e-08	1.334691171635094e-06	0.000129984664224	0.0003336198555584	1.1130220802280769e-07	1.6896012933426025e-08	0.0	0.0	0.0
740.1836244214606	0.466213422750684	547871.7978616899	0.217354955552908	818.3871601319416	3.039189557492477	9.23667316637132	669757.5438688243	552.4136520395109	-0.4402310890679928	305160.84295962984	0.193803411781991	562.6726792958972	795.320724449958	0.876498	18.758904	0.0726566803169986	0.0321095521006607	0.0379194526	-0.0113245278	-0.076054945	-0.1503646357	0.137935112	0.0218821955	-0.0616756275	0.0203399911	-0.0227422033	0.0543397524	-0.0326764171	0.0600341573	0.0897053126	0.0754741061	0.0816108248	0.1396072578	0.0955792538	-0.0900894667	-0.0412604777	-0.1126685907	-0.1425553912	0.171760144	-0.049597302	0.075266349	0.2195145811	0.0258187006	-0.0182374826	-0.0074615746	-0.0535336998	-0.0587159686	0.1278351292	-0.0602777421	0.060959406	0.0307359271	0.0656003261	-0.0467605812	-0.0330717481	-0.1939481199	-0.0209371437	-0.1220523986	0.1969370928	0.0496187483	-0.06351796	-0.0463059803	0.0884726031	0.0902200584	-0.0840847509	0.0406783838	0.0377149161	0.0914624304	-0.1664984185	-0.0857699976	0.0451015257	-0.0323333874	-0.0838009506	0.0531642415	0.1290211739	-0.1699780832	-0.1467629795	0.0819383601	-0.0473031282	0.0188841606	0.2540847724	-0.0724427814	-0.0803639581	-0.0665580072	0.0264425097	0.0674034511	-0.0361277526	0.0015400885	-0.0542881592	0.021961268	-0.0530863127	-0.0273839728	-0.017963417	0.1707293886	0.0787044618	0.0553173571	-0.0628781868	-0.065442499	0.0649705879	0.0820336791	0.0984652904	0.0350324543	0.0292750458	0.0420239414	-0.0444509312	0.0422449879	0.221253637	0.0203007202	0.1147305846	-0.0634288772	-0.1716617888	-0.1114547789	0.1857397821	-0.0352724887	0.0985142122	0.0407201397	0.0129126835	-0.0110832431	0.0704328468	-0.0052869639	0.1191253126	0.1171975602	-0.0107793025	0.1227168412	0.1339463993	-0.1020788406	0.0685992491	0.0707235848	-0.024877851	-0.1018016823	-0.1022956179	-0.0259888245	-0.0080587506417231	0.0016755238147396	6.494346190547248e-05	2.807380053759874e-06	-0.1688689900585416	-0.0158930043453865	0.0002525875871224	0.0285167358033918	-0.0980010964060795	0.0129291546007123	0.0096042148967936	0.0001671630386891	0.0046366611294846	0.0002817224497767	2.149862642967341e-05	7.936753870818534e-08	0.0013870437293737	0.0002317553793782	5.371055587077975e-08	1.923890307194902e-06	-0.0001997174577442	-0.0003297021219682	1.0870348923033383e-07	3.988706292780631e-08	0.0	0.0	0.0
741.1111161903352	0.9274917688745744	549245.6865408845	0.8602409813300872	821.2848616100493	2.897701478107706	8.396673856227585	674508.8239098379	551.7895763530696	-0.6240756864413015	304471.7365719	0.3894704624071817	561.7005560507762	781.4041183164903	1.957924	41.903709	0.1595251158036126	0.0946008239844449	-0.2644284909	0.0695599839	0.0426594568	-0.0502545168	0.0998702479	-0.0065928798	0.1688434774	0.1455454925	-0.1123223063	-0.0509321054	0.0469207157	-0.0763982971	-0.1928329232	0.2377497528	0.2366107878	-0.095953315	-0.0281433216	0.0468518396	0.035124745	-0.0931016403	0.0503013022	0.0962267226	-0.2679804075	-0.1094462284	-0.0371461386	-0.1235156749	-0.0458125057	-0.022604511	-0.0354659619	-0.1290012972	0.0775711852	-0.051004427	-0.0071075699	-0.0526462685	0.037922637	0.165022205	-0.2099396167	0.133201388	0.0770931023	0.1051269557	0.0187876169	0.3643635877	0.122382658	0.0712572699	-0.0463047106	0.03706189	0.0064316873	-0.036994444	-0.100889856	-0.1879456168	-0.1395946435	-0.1918373222	-0.1755843763	0.133567475	0.0813081927	0.0126012244	0.0084408837	0.0315437645	-0.0293481777	0.2383836981	-0.0517220285	-0.0732736867	-0.1429483495	-0.1309759649	0.1175887654	-0.0257885717	-0.0403681747	-0.2552012749	0.1296587345	-0.1162958701	-0.1127632531	0.1762032018	0.038099186	0.0871393614	-0.0631408088	0.0384742307	0.2791807189	-0.1779349885	-0.2397063697	-0.0952678956	-0.1652409425	0.0216558854	-0.0007767806	0.0363161496	0.0548948831	-0.1748710945	0.1898027724	-0.1081686312	0.0207420581	0.0745328948	0.0755470547	-0.12251816	0.0988999239	-0.1517371181	0.1039434767	0.1190196432	0.0050827449	-0.0648582473	-0.0837640781	-0.0461368843	-0.1605225793	-0.1181824252	0.3175481511	-0.3564220448	0.0722242513	0.2769495062	0.0634284303	-0.2534229661	-0.0436200217	0.0689286585	-0.0293054861	-0.1046087577	-0.0980580676	-0.014779181	-0.0079155068565199	0.0001432437852032	6.265524879561354e-05	2.051878199934066e-08	-0.2474763021423456	-0.0786073120838039	0.0061791095130405	0.0612445201220495	-0.1191322317952199	-0.0211311353891403	0.01419248865251	0.0004465248828341	0.004494047645218	-0.0001426134842666	2.0196464237489448e-05	2.0338605894659923e-08	0.001271153511708	-0.0001158902176656	1.3430542550603306e-08	1.6158312503275808e-06	0.0007346473312328	0.000934364788977	8.730375588800339e-07	5.397067012874754e-07	1.0	0.0	0.0
742.4812112018874	1.3700950115521664	551278.3489878217	1.877160340680131	830.0537108053893	8.768849195339953	76.89271621061415	688989.1628217968	551.1080941234798	-0.6814822295898466	303720.1314084142	0.4644180292467484	560.9528691097131	771.8465391242421	1.5506	33.186108	0.3060077499649831	0.1762742660093163	-0.2928560034	-0.1477361541	0.3465341356	0.1171798846	0.0176442092	0.0193625488	0.1709388337	0.2212696619	-0.1718062578	-0.1355443729	0.0149315554	-0.1908678367	-0.2706931701	0.2454376317	0.1492292657	-0.1489933813	-0.1967092398	0.2660991971	-0.036058442	-0.0964647848	-0.0151806284	-0.0165283393	-0.0331540338	0.0528943594	-0.0791630723	-0.0069391938	0.1128701847	-0.1610372202	0.0392644232	0.0200890801	-0.0879933604	-0.0944193307	0.0440141502	0.1459780691	0.0619484302	0.1327080983	0.015051579	0.0239920245	-0.09912477	-0.0092398332	-0.1318345435	-0.1596776685	-0.2672609191	0.0995595033	0.0400587408	-0.0299680197	-0.0081589804	-0.041516054	0.1065550007	-0.2762952529	-0.0889038617	-0.2359183141	-0.1307704815	0.2674478522	0.1407193094	-0.2330945253	-0.0069607284	-0.0073059133	0.0205632029	0.022730594	-0.0887836531	0.0042967698	0.0252361579	0.1413976246	0.1113619401	0.1759065883	0.0792829182	-0.0831367878	-0.1114132971	-0.0314714697	-0.0887850199	-0.07399267	0.0281978518	0.0089203325	-0.0658248041	-0.0428718199	-0.1723086431	0.0185905123	0.2346630938	-0.1028416938	-0.1174500653	-0.0405985829	-0.0458711159	-0.04431675	-0.1288372186	-0.2555817208	0.2757916982	-0.2663255939	-0.1784582239	0.1194995443	0.042744835	-0.1555216582	0.2527081066	-0.0479228575	0.1885773813	0.0620056757	-0.0260575984	0.0859002106	-0.1708378663	0.0303767416	-0.0004319397	-0.1006231685	-0.2054959849	-0.2398257787	-0.1516203993	0.0337551703	-0.1146244128	0.1386120565	-0.0522295813	0.0671057788	-0.0336855875	-0.1070341271	-0.0931845731	-0.0034198195	-0.0361974499860195	-0.0282819431294996	0.0013102553854903	0.0007998683071802	-0.2208092098630771	0.0266670922792685	0.000711133810631	0.0487567071603564	-0.1987479074332299	-0.07961567563801	0.0395007307090877	0.0063386558072968	0.0072739028740571	0.0027798552288391	5.290966302121613e-05	7.727595093304084e-06	0.0010521181229936	-0.0002190353887144	4.797650150926835e-08	1.106952544731576e-06	0.0003046771704222	-0.0004299701608106	1.848743391874933e-07	9.282817817647832e-08	0.0	1.0	0.0
742.7264476208438	0.2452364189564377	551642.5759954781	0.0601409011825774	826.6702482029473	-3.383462602442023	11.447819182123748	683383.6992639224	551.0912283937795	-0.016865729700271	303701.54201256484	0.0002844528383226	560.9756210028971	779.3408107560831	1.257236	26.907516	0.1738575315143632	0.1013436782998782	-0.2465407851	-0.0764147297	0.1277251626	0.02964151	0.0508802369	0.0935730899	0.0674359492	0.1701811695	-0.1433403286	0.0307284695	-0.0228367955	-0.0917775129	-0.2585703502	0.1054031344	0.0806443009	-0.1527693861	-0.1035920099	0.148435379	0.0045157244	0.0292363286	0.006029351	0.0026954927	-0.0866358925	0.0703432261	0.0940853506	-0.0359754831	-0.0941754771	0.0564279861	-0.0013957019	0.1461591637	-0.1602223863	-0.0244733221	0.0607462892	0.0796514974	-0.052994399	-0.1192949431	0.1113266869	-0.0691570141	-0.0610885692	0.0154112648	0.0689702612	-0.049277617	0.0449391532	-0.1992889224	-0.0260191714	0.0519863952	0.0370701903	-0.0221749495	-0.2031515179	-0.2572363373	-0.0260515168	-0.0879029191	-0.1377009714	0.1497713502	0.0628482347	-0.1148563408	-0.0463661247	0.0622114031	-0.0203158462	0.0340896206	-0.0802185039	0.1467190403	0.0740280918	-0.0418040792	-0.0384112541	0.0266693709	-0.0986420313	-0.0604300315	-0.0484939453	0.0141883153	0.1563617751	-0.0957921297	-0.0147354669	-0.1736858809	0.1390538522	0.0907183975	-0.1227081697	0.0515110605	-0.0736014637	-0.0576313779	0.0807044427	-0.0577740024	0.1271226368	-0.0722677526	0.0266714686	-0.2245847949	0.1266838845	-0.1661422889	-0.0650274462	0.0144570284	0.011562805	-0.0022943081	0.1143588417	-0.0115730544	0.0561492651	-0.0964351483	0.0660113942	-0.0335509465	0.0893579983	-0.0031634973	0.0336142101	0.1682653885	-0.0186775067	0.1425103966	0.0829475606	-0.0184398805	-0.0614851954	-0.0526798354	0.1827942782	0.0652556849	-0.0380110509	-0.1090689406	-0.0877067409	0.0079741859	-0.0356769426210661	0.0005205073649534	0.0012728442347868	2.709279169707364e-07	-0.1744212956134703	0.0463879142496067	0.0021518385884288	0.0304227883634815	-0.1561102174008368	0.042637690032393	0.0243703999769365	0.0018179726112984	0.0059699523163657	-0.0013039505576914	3.564033065968018e-05	1.700287056903713e-06	0.0012699292956082	0.0002178111726145	4.744170691574707e-08	1.612720415843939e-06	0.00014021050338	-0.0001644666670422	2.704928456796988e-08	1.9658985258072992e-08	0.0	0.0	0.0
741.6842341231996	-1.042213497644184	550095.5031469172	1.0862089746717234	825.3009017556261	-1.3693464473211634	1.875109692791092	681121.5784386497	551.068189046074	-0.0230393477054349	303676.1489785196	0.0005308115426919	560.9088275155356	775.0964927940101	0.955559	20.450983	0.0603717194335014	0.0336406695420279	-0.213845928	-0.1106911523	0.1313078948	-0.0071719674	0.0567523073	0.0707585343	0.0498163104	0.1597666983	-0.0644948745	-0.0487142685	-0.0396944698	-0.0989740523	-0.2282422118	0.0197101299	0.0950658138	-0.1081972239	-0.0880711536	0.1341749251	-0.0483540663	-0.0612779913	0.0441704952	0.0457455542	0.0904641926	0.1569733435	0.0580966167	0.0428193966	-0.0743190878	0.003559244	-0.0716967202	0.025893439	-0.1027927407	0.0530749732	-0.0737822874	0.0599932646	-0.047186154	-0.0447109438	0.1594027724	0.0230308068	0.1652294449	-0.0935031343	0.1178778556	0.0371092255	0.0676379013	0.0465451071	0.0220523942	-0.1391110206	-0.0046055177	0.0913309364	0.1560776511	-0.2243771867	-0.0594990816	9.7364e-06	-0.1048342025	0.1279762219	0.0405289176	-0.1426157057	0.022055667	0.0690000959	-0.045270511	-0.1143357432	-0.0727332273	0.0469557683	0.0972580402	0.042081111	-0.0488212868	-0.0428045452	0.0656233486	0.0976656533	-0.0023610328	0.045427825	0.109968253	-0.054452261	0.0008565472	-0.209072108	-0.0167437742	-0.1225125119	-0.0208836954	-0.0126716102	-0.122917392	0.0839756155	0.1246246934	-0.0309648958	-0.0693749347	0.0227844198	0.0608129679	-0.2197341767	0.1231568299	-0.1965547069	-0.0740388878	0.0636267	-0.0173844217	0.0141151554	0.0706050961	0.029794729	0.0714879422	-0.0716848383	0.0313537544	0.0745131792	0.1211010955	0.0330445167	0.0363360402	0.1297202712	0.0138431201	0.1909600672	-0.0009241448	-0.0589256995	0.0179424801	0.0183535494	0.0716210024	0.0633791271	-0.0422748601	-0.1107057733	-0.0816600968	0.0192874102	-0.0400633036951347	-0.0043863610740686	0.0016050683029685	1.9240163472104277e-05	-0.1739662838003823	0.000455011813088	2.070357500496461e-07	0.0302642678993151	-0.1608335330267465	-0.0047233156259096	0.0258674253458655	2.2309710501962656e-05	0.0064880569865223	0.0005181046701566	4.209488346036083e-05	2.684324492380798e-07	0.0016209961652478	0.0003510668696396	1.2324794695854794e-07	2.627628567748073e-06	-6.758575232503061e-06	-0.0001469690786125	2.1599910068208105e-08	4.5678339173403806e-11	0.0	0.0	0.0
742.1178751138481	0.4336409906484277	550738.9405634931	0.1880445087705498	826.5596663239714	1.2587645683453277	1.5844882385215986	683200.881993595	551.4119794364353	0.3437903903612778	304055.1710660077	0.1181918325047597	561.4236829378192	778.2986726846572	0.933058	19.969404	0.0422771804394091	0.0217272187298123	-0.1889526381	-0.1069087812	0.1186481591	0.0126305803	0.0388355494	0.0321516763	0.0815765345	0.1528165423	-0.0555715011	-0.0676743771	-0.0017610029	-0.0558821364	-0.2133498693	-0.052788666	0.0739008177	-0.1028763283	-0.0885659111	0.066133224	0.0083044853	0.0700508241	-0.1193103023	0.0209037139	0.222882924	0.2591463532	0.0634479876	0.1291948037	-0.0500635173	0.0117526873	-0.0731660905	-0.1784028986	0.1062890136	0.081894062	-0.0981273153	-0.1328651204	-0.1046346677	-0.05278959	-0.0289293078	0.0957518577	-0.0333887838	0.0530032795	0.1059646906	-0.0136392683	0.046765026	0.0247016913	-0.0017064697	-0.1269894937	0.1075318918	0.0225910206	0.0515687904	-0.2114521812	-0.0309474913	0.0708481907	-0.0798949701	0.1225459434	0.0426045646	-0.0540716853	-0.041838805	-0.0170410356	-0.1073257015	-0.2467722866	-0.0591541585	0.1279713909	0.1193957495	-0.0088738342	-0.1030404937	-0.1787116024	0.141338808	0.1677179737	-0.0969943722	0.0078751037	-0.0451672498	0.068786727	0.090744309	0.113947887	0.0906762476	-0.1212625108	0.1217675393	0.0732385336	0.0006895837	0.0910032007	0.065391498	0.1050738184	-0.123120596	0.0645544787	0.0307139325	-0.2057269104	0.0855122618	-0.1701943124	-0.0640923548	0.0401739225	0.010624555	0.0597312251	0.0488268054	0.0651446362	0.0334709061	-0.0959951929	0.0467271041	-0.0077261082	0.14368327	0.0091095173	0.077894484	0.0680044129	0.0327661518	0.2445008002	0.0231186075	-0.0629824338	0.0169289245	-0.0305402099	0.0523156323	0.0614768663	-0.0464700994	-0.1119386527	-0.0750838557	0.0304052466	-0.0448807452939092	-0.0048174415987745	0.0020142812981367	2.3207743557603015e-05	-0.1781168653428722	-0.0041505815424899	1.7227327140857843e-05	0.0317256177195708	-0.1589154298384016	0.0019181031883448	0.0252541138407239	3.679119841138869e-06	0.0066121776355951	0.0001241206490727	4.372089308466401e-05	1.5405935526253164e-08	0.0013073630124924	-0.0003136331527553	9.836575450729203e-08	1.7091980464332036e-06	-0.0001968258556003	-0.0001900672803677	3.6125571066410726e-08	3.874041743279015e-08	0.0	0.0	0.0
746.4161373514888	4.298262237640756	557137.0500987166	18.47505826352852	836.0257489753492	9.466082651377748	89.60672076271474	698939.0529497935	551.598620354434	0.1866409179987158	304261.0379769151	0.0348348322714033	560.8628446593765	782.5872110126735	1.303708	27.902117	0.0797063881089596	0.0394493269747783	-0.1507549014	-0.0537369679	-0.010636739	0.1100003945	-0.1131124035	-0.038329958	0.2805829837	0.0332029673	0.1643031574	-0.1460496169	0.0658579791	-0.0198004357	-0.1840726151	-0.1260816901	-0.0940263544	-0.1828731479	-0.024663108	0.076650126	0.0241447957	0.1447490935	-0.0697608162	-0.0798921622	-0.0018732648	-0.0893995474	0.025420116	0.1924489999	-0.1493552029	0.1424320888	-0.0899535997	-0.0330935113	0.2478733205	0.0505625867	-0.1053245921	-0.0585942701	0.1506022862	-0.0247754037	-0.0086220252	-0.1862665314	0.079356817	0.0567815694	0.0460626506	-0.0275008887	-0.0437519382	-0.0362951585	-0.0026802263	0.0714035347	-0.012284953	-0.0940197263	-0.1102620872	-0.1861979914	0.2086940884	0.1374206735	-0.1172569607	0.0029885055	0.1348060957	-0.0279666919	-0.1368328003	-0.0455184322	0.053241358	0.0401300555	0.086807761	0.0956890045	-0.0101097921	0.005393119	-0.1530468414	-0.2626287835	-0.0091466269	0.1422333833	0.1783668334	-0.0657258859	0.0482941781	-0.0224056253	-0.1243339836	0.1967425826	-0.06153743	0.0051340643	-0.047795521	0.0006231834	-0.0278613864	-0.0777408638	-0.0438636273	0.1462229458	0.0653055037	0.0814274314	0.051424292	-0.1691777385	0.013443084	-0.1065433925	-0.1070792822	-0.0960248649	-0.1668189809	0.1301556535	-0.0012466798	0.0268986725	-0.0092975194	0.0095068096	-0.071237701	-0.0771864479	0.1791109351	-0.0073325412	-0.0169075456	0.0726509874	-0.0259722184	0.1838033283	0.0395815845	0.0476586849	0.0338882465	-0.0161135796	-0.0883408804	0.0595496741	-0.050589964	-0.1127630801	-0.0680206669	0.0412150679	-0.0372205981244064	0.0076601471695028	0.0013853729247385	5.867785465844176e-05	-0.1820858591781444	-0.0039689938352722	1.575291206442886e-05	0.033155260112643	-0.1881676771727001	-0.0292522473342985	0.0354070747325694	0.0008556939741069	0.0060770396955872	-0.0005351379400079	3.693041146174257e-05	2.863726148358991e-07	0.0013530103694008	4.5647356908399975e-05	2.0836811927228512e-09	1.8306370597060892e-06	-1.111157118878492e-06	0.0001957146984814	3.830424320167373e-08	1.2346701428343514e-12	0.0	0.0	0.0
749.2949296558598	2.878792304371018	561442.89160798	8.287445131705796	845.7257374685048	9.699988493155615	94.08977676735134	715252.0230166463	552.799365920037	1.2007455656029151	305587.1389615949	1.4417899133150645	562.5150669462613	808.990341421274	1.379359	29.521191	0.0524171418609245	0.0290121592258743	-0.0921562417	0.0369689886	-0.1072060847	0.0568579678	-0.1889669891	-0.1127284405	0.184785639	-0.0074174576	0.1106132157	0.0955629681	-0.1084902471	-0.2230584165	-0.1291582269	-0.1655389142	-0.0927341697	-0.1107666511	0.0751697185	0.0023657827	-0.0655610052	0.2462767116	0.0899762169	0.0037734001	-0.0723410531	-0.0138880531	0.2303250651	-0.099758969	0.089324803	0.1485974607	0.0964910663	0.0742226469	0.1283106282	0.0495887795	-0.010539383	-0.0029475664	-0.1380640651	0.1459353297	-0.0518029878	-0.0266250542	0.1115988677	0.0116363015	-0.0155199693	-0.0955912083	0.0212764104	0.1021316832	0.0037758188	0.0065568508	-0.0853397715	0.0145287146	-0.0119841866	-0.127575565	0.1523462355	0.1441568395	-0.0904131609	-0.1608907905	0.0479598293	0.0491706261	-0.1944494633	0.1418217928	0.0114224309	0.088830004	-0.0442283065	-0.1437039708	0.1127286046	-0.1036507349	0.0178926883	-0.0639173587	-0.1477447143	0.0011465322	0.0869420605	0.0129858378	-0.1027581898	-0.1212410564	0.096281001	0.0749252039	-0.0164626767	-0.0999661899	0.0575693474	0.1071378223	-0.0668698914	-0.0105864385	-0.0154804273	-0.1778230406	-0.1185298254	0.0362875935	-0.0698450685	-0.1227324204	-0.0344198282	-0.0120775808	0.0068688587	-0.1157195373	-0.2834242209	0.2391052554	-0.0431634217	-0.0938362806	-0.1121170938	0.0710907618	-0.0184049479	-0.0740168641	0.1090856153	0.0045635127	0.0529653591	0.157340321	0.1182410171	0.0785206568	0.0934718552	-0.0192800955	-0.0461153692	-0.0120186527	-0.1176747865	0.057598332	-0.0546277715	-0.1131760472	-0.060516338	0.0516073669	-0.0341559035606451	0.0030646945637613	0.001166625748044	9.392352769148072e-06	-0.1780260129149979	0.0040598462631465	1.6482351680384686e-05	0.0316932612744109	-0.1919518535317479	-0.0037841763590477	0.0368455140742736	1.4319990716376202e-05	0.0056598013918641	-0.000417238303723	3.2033351795346804e-05	1.740878020937298e-07	0.0012980213053117	-5.498906408909999e-05	3.023797169395146e-09	1.6848593090430897e-06	0.0003568299685683	0.0003579411256871	1.2812184945820453e-07	1.27327626468454e-07	0.0	0.0	0.0
745.099126432387	-4.195803223472808	555172.7082103062	17.604764690104805	837.0721922540046	-8.653545214500241	74.88384477940002	700689.8550449251	552.6423255166369	-0.1570404034000603	305413.53995243646	0.0246616883000536	562.5779505352641	806.1366093012002	1.333002	28.529062	0.1120329911428725	0.0583739912072393	-0.0644407229	0.0512415204	-0.2285175522	-0.0142577964	-0.0902987274	0.1055565036	0.0900361009	-0.0941349164	0.1020435117	0.1592326387	-0.1722107462	-0.0139188243	-0.0785825648	-0.1435146356	-0.1530315381	-0.0853423929	0.0836808467	-0.0847697464	-0.0161072502	0.1804320523	0.1022105113	0.0145320655	-0.0293073245	0.0124607761	-0.0403988806	0.0050587672	-0.027343022	0.0793245491	0.1986339592	-0.0957481094	-0.0031226355	0.0219843621	0.0124501406	-0.1181884066	0.0455113245	0.0187824376	0.094373162	-0.0980224176	0.0132475534	0.0581648627	0.0764696755	0.0305810687	-0.0199145712	0.1034829036	0.0326254332	0.0093698996	-0.045790836	0.0494876137	-0.0037377828	-0.0772902635	0.1622022619	0.1327321421	-0.0218401331	-0.1333626586	-0.0899466725	0.0595885767	-0.0946893327	0.1734640138	-0.0478056936	0.0483139315	0.0054904753	0.0838593929	-0.0601205446	-0.0228335252	0.0482050803	-0.0331292456	-0.1085732339	0.0714340997	-0.1474148121	0.0041359702	0.0061901926	0.0489698537	-0.128924686	0.0542670585	-0.0187429821	-0.021273043	0.093758436	0.1302581768	-0.0536818387	0.0012757615	-0.0100062013	0.0217005155	-0.0976937537	0.1332340672	-0.0839307268	-0.0989370348	-0.1072867202	0.0336471319	-0.012134297	-0.1298851693	-0.22543737	0.1544302923	-0.1202975809	-0.0696356426	-0.0826197422	0.0457757207	-0.0542563223	-0.0604399553	0.1254429326	0.0373290976	-0.1179546839	0.1052843198	0.155230768	-0.0070856892	0.1900088246	0.0809775926	0.0382100527	-0.0180985357	-0.0567786699	0.0556236314	-0.0585769726	-0.1131760472	-0.0526195375	0.0614768663	-0.0429863514013817	-0.0088304478407365	0.001847826406803	7.797680906796962e-05	-0.1786881426647966	-0.0006621297497987	4.3841580556849787e-07	0.0319294523289947	-0.1481518705840869	0.0437999829476609	0.021948976757564	0.0019184385062153	0.0053240309515425	-0.0003357704403216	2.8345305572982537e-05	1.127417885937614e-07	0.0017760017417387	0.0004779804364269	2.284652976069452e-07	3.154182186658896e-06	-4.227766776624276e-06	-0.0003610577353449	1.303626882524054e-07	1.7874011917528023e-11	0.0	0.0	0.0
