global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
795.247238753963	-1.341258596961552	1.7989746239232711	632418.1707458026	841.0307146412457	2.934195743974783	8.609504663959731	707332.6629699644	584.8045600680261	-1.063030055735112	341996.3734763576	1.1300328993961952	586.7392271860763	736.6712924213656	0.923342	23.642658	0.0985387813690406	0.0487061278060306	0.0908651539	-0.0114617434	-0.0403834118	0.0334665145	-0.0988372789	0.002343488	0.1193525169	0.0327583606	-0.073643916	0.0549067212	-0.0092453816	-0.1414821925	0.0916132968	0.0605509723	0.0475881366	0.0012047691	0.0474253318	-0.0162185532	0.0645134869	-0.1561203924	-0.0001193856	-0.1412038421	0.0262869409	0.0349907881	-0.0204829959	0.1459510208	0.034977415	0.0317939561	-0.0288361013	-0.1298005768	-0.0721655631	-0.0677592972	0.0275299896	-0.1187620159	0.137877221	0.0892523124	-0.0283300553	-0.0598865902	0.0167890405	0.0535045231	0.0700757456	-0.0801688429	-0.0774387423	0.0695301373	0.074945226	0.0575738628	-0.0685319924	0.0201366923	-0.0559235389	0.1525712666	0.0693749282	0.0062764559	0.059466735	0.0030071127	-0.169533574	-0.0221631551	0.0706682584	-0.1310243087	-0.0300907954	-0.0101251102	0.0443457458	-0.0510103845	0.0396917684	0.0455932183	0.0788815269	-0.0699220844	-0.1252273635	-0.0319617492	0.0926579712	0.0468083917	-0.0339382958	0.0595128383	-0.0584468666	-0.0007801704	0.106801315	0.0521173565	0.1377191932	-0.0766713645	0.0757482361	0.0080095557	-0.0413869983	0.0855857623	0.1374712451	0.0214079376	0.0801334836	-0.007930387	0.0911582683	0.1064788159	0.0040131031	-0.0459936061	-0.0365512078	-0.0503119029	0.0894663532	0.0030676536	-0.0850751247	-0.124849432	0.0165802950530178	0.0026695689604282	7.1265984344817065e-06	0.0002749061840451	-0.1497726787148252	-0.0317794493563922	0.0010099334013955	0.0224318552894142	0.1272788478043764	0.0290268862986522	0.0161999050984096	0.0008425601281948	-0.003971003181015	-0.0003140494691912	9.862706909933716e-08	1.5768866263631247e-05	-5.492104403304055e-05	0.0002722180743561	3.016321077679179e-09	7.410268000617556e-08	0.0004638931240784	0.0001149899915239	1.3222698150666594e-08	2.1519683056721785e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.2987792388218	0.0515404848588332	0.0026564215794836	632500.1482587602	833.2621807275816	-7.7685339136641	60.35011916774926	694325.8618308848	584.8741948987829	0.0696348307567404	342077.82385849947	0.0048490096545198	586.0182587312792	724.7495324813544	0.948645	24.290565	0.0697369004379496	0.0315134808396933	0.1078310875	-0.0197345286	-0.0423892604	-0.0004211147	-0.0452025729	0.0914221946	-0.0590076214	-0.0309909643	-0.0905748675	0.0208363589	-0.0890531254	-0.1381777607	0.1012450634	0.0827358495	0.0224651431	-0.04918304	0.008663772	0.0424053106	0.1396455246	-0.0086014929	0.0785158438	-0.0659816396	0.1039810866	-0.0113433446	0.0700856763	0.1539064928	0.0428655447	0.0358854298	-0.0448147079	-0.1849258564	0.0390480626	0.0444793042	-0.0561587196	-0.0134533763	0.114914586	0.0535779882	0.1532659569	0.1335563248	-0.0133900956	-0.0027354893	-0.1598687602	-0.0931681556	-0.0866316214	0.0463954318	-0.0191370782	0.048246221	-0.0391002898	-0.0084743553	0.1073286818	0.1374696119	0.0084672574	0.0102608143	-0.0771317064	0.0619497626	-0.0749051848	0.0896715488	0.0666654971	-0.0686113913	0.0574802281	0.0080523693	0.1042627205	0.0374476072	-0.0042977919	0.2617109029	-0.0227846822	0.0850268225	-0.1034084151	0.1158612038	0.1060080788	0.0605291736	-0.052855345	0.0590615823	-0.0333282987	0.0307276449	0.0465483114	0.1049731685	0.0516388198	-0.0129877516	0.069380825	-0.0646247608	-0.0274499138	0.0952034991	0.0814526643	0.0079582971	0.0770290154	0.0600502348	0.0482234978	0.0625030663	-0.0624258422	-0.0827560092	0.0565734385	-0.03556044	0.0872970312	-0.0030676536	-0.091581784	-0.124849432	0.0006298479916182	-0.0159504470613996	0.0002544167614585	3.967084925454801e-07	-0.1581609420120742	-0.008388263297249	7.036296114397484e-05	0.0250148835781467	0.1358838484875804	0.0086050006832039	0.0184644202797957	7.404603675794122e-05	-0.0043900307837974	-0.0004190276027824	1.7558413189356493e-07	1.9272370282688813e-05	0.0001212905559897	0.0001762116000227	1.4711398972290551e-08	3.1050527982574295e-08	0.0003232685389616	-0.0001406245851168	1.9775273939272133e-08	1.0450254828236749e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.8047222107741	0.5059429719523223	0.2559782908679484	633305.1558929674	841.0706767518391	7.808496024257465	60.97261016084464	707399.8832917965	583.9629937874955	-0.9112011112873688	341012.7781132545	0.8302874652113359	585.7568571751425	731.6473543250202	0.9352450000000002	23.947445	0.1524962911143606	0.0799669543867334	0.1064751069	-0.0939706391	-0.0376104336	-0.024221876	-0.0358915833	0.1393504867	0.0011214856	0.0910178994	-0.0068035317	0.0803910039	0.0062929573	-0.0621077708	0.1223319915	0.0914130508	0.0050095405	-0.0971813514	0.0411299521	0.0130575322	0.0859310826	0.0292228121	0.0457514413	-0.1170022448	0.0721577945	-0.1244207522	0.0255635498	0.1063108158	0.0766241682	-0.0651656621	0.023165326	-0.0363015725	-0.0111112915	-0.0827124856	-0.1362544131	0.139405678	-0.1242361968	0.0342602264	0.2227683614	0.2095112575	0.0620491603	-0.0655382127	0.1005263898	-0.1162594948	-0.0891545066	0.0277158007	-0.051349172	0.0397315076	-0.0220920894	0.0946452483	0.1061791902	0.0969192834	0.0125774644	-0.0306490077	-0.0197206435	0.0949108687	-0.0803231636	0.0755932614	0.116697033	-0.0471122312	-0.0402303502	-0.1071826043	-0.1031493501	0.0688617446	0.017678204	0.0065368711	-0.1207237737	0.0959331859	-0.0611394104	0.2026395328	0.1180886943	0.0760022939	-0.0755202135	0.052613192	0.022098964	0.0205635027	0.0440960506	0.1111721787	-0.0473188574	0.0092404515	0.0787361101	-0.0700081329	-0.0593309303	0.1582468669	0.0576669403	0.0038561381	0.1129286355	0.0824787628	-0.057205022	0.0387262453	-0.1207280576	-0.0928569704	0.0290664919	-0.0103251815	0.0850751247	-0.0091955704	-0.0975921536	-0.1236470637	0.0145442414170844	0.0139143934254662	0.0001936103443986	0.0002115349583984	-0.1691006206473559	-0.0109396786352816	0.0001196765686432	0.0285950199033209	0.1753846053424581	0.0395007568548776	0.0307597597911297	0.0015603097921081	-0.0055721564072123	-0.0011821256234149	1.397420989534067e-06	3.104892702643709e-05	0.0005582028395942	0.0004369122836045	3.1159041013102817e-07	1.9089234356449906e-07	0.0004670598759169	0.0001437913369553	2.067594858339263e-08	2.1814492769151005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.1302627243599	-2.6744594864142077	7.152733544470945	629055.6136492122	836.4133164457572	-4.657360306081841	21.691005020666744	699587.2359277904	584.695579894572	0.7325861070764859	341868.9211482498	0.5366824042814804	586.5629725020431	728.0616126210645	1.126531	28.845427	0.1086258644072123	0.0572100726155336	0.1263575017	-0.118248075	0.1116365427	-0.0337484491	-0.0662874362	0.1133674418	0.0970974733	-0.0387734107	-0.0555657987	-0.0435024024	0.0179363051	-0.0802612317	0.1256399905	0.0989349672	-0.0785731007	-0.0507587938	0.031014677	-0.0700628095	-0.0566409835	-0.0095284323	-0.0361219656	-0.0084930321	0.0538014216	-0.0961551262	-0.0605254391	0.0031401284	0.0141577115	-0.0352745207	0.0326504173	0.0822183736	0.066778795	0.0535478078	0.0583917762	0.1074760415	-0.0111771231	-0.0766458405	-0.0159776781	-0.1164809557	0.0036510433	-0.0391467549	-0.0977281784	-0.1160317854	-0.1174440965	-0.0831870517	0.0400436415	0.0630985383	0.0016859725	0.0209517707	-0.0412070531	-0.055139735	0.0142121244	-0.0585055351	-0.0125135427	0.0703166006	-0.0130513481	-0.0242947985	0.0207096926	-0.0078578581	0.0582020329	0.0279354341	-0.1025202578	0.0124992884	-0.0799529367	-0.042728687	-0.023792512	-0.0690890507	-0.0795087518	-0.0817048955	0.126099182	0.0700560068	-0.081442026	-0.0284888051	0.0633835313	-0.0609880859	0.0667224579	0.063163371	-0.0490928198	0.0172534837	0.0269542544	0.0114181151	-0.0706690666	0.0510377828	0.0182998053	-0.0275773292	0.0273611312	0.1312133829	-0.224858702	-0.0166175006	-0.0831936738	0.0314984707	-0.0254039382	0.1059290817	0.0828019722	-0.0153013344	-0.1030736628	-0.1212539066	0.0076526446452902	-0.0068915967717941	4.749410606500424e-05	5.856297006708877e-05	-0.1631177709974309	0.0059828496499249	3.579448993360754e-05	0.0266074072151703	0.1550899818921749	-0.0202946234502831	0.0240529024833151	0.0004118717409887	-0.0063878719089504	-0.000815715501738	6.653917797758398e-07	4.080490752515763e-05	0.0005723441475133	1.4141307919100008e-05	3.275778231927261e-07	1.9997658966280055e-10	0.0011463389569639	0.000679279081047	4.614200699480568e-07	1.3140930042530823e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.6863878427782	1.556125118418322	2.421525384172437	631526.4550226026	832.2108262010323	-4.202490244724913	17.660924257008062	692574.8592462048	585.812952686015	1.1173727914430174	343176.8155347073	1.248521955057161	586.9589874031179	730.6551106054312	1.030083	26.37583	0.1325620090829814	0.0624479402100205	0.1245711542	-0.1042066527	0.1295669029	-0.0439984192	-0.006505915	0.1625613486	0.1267958153	-0.1057078258	-0.0093201574	-0.0459637239	0.0150505097	-0.1417024124	0.1204098312	0.0701269455	-0.1311656106	-0.0643510283	0.058273849	-0.167814279	-0.0149192721	-0.1885256306	0.0141515197	0.0589614059	0.00024891	0.0142208093	-0.0950269147	0.1482209875	0.0825633067	-0.0769060011	-0.0497135816	-0.0457705801	-0.0143768768	0.0246098902	-0.0407579387	-0.0370352536	-0.0298071239	-0.1139288744	0.0790669171	-0.1872048903	-0.0609719988	0.0419584743	-0.1321700269	-0.1295069745	-0.087362934	-0.1352716505	0.0516232665	0.1527369269	-0.0994470125	0.0328826623	-0.1435078102	0.0120229167	-0.0048940423	-0.0586899093	-0.005779675	-0.0281995741	-0.0692570963	0.0053456718	0.0956819643	0.0191728862	0.1256702713	-0.0735481019	0.0343244247	0.050092204	0.0499601946	0.0504969779	-0.1554628796	0.0763913608	0.0218487112	-0.1034047049	0.1205233585	0.079457959	-0.1226303615	-0.0016339691	0.0188929313	-0.1088423674	0.064740716	0.0856655335	0.1005800558	-0.0310327278	0.0355549647	0.0155081839	-0.1078815088	-0.0124217057	-0.0042090301	-0.0213297839	0.0423716454	0.0585149145	-0.1330710479	-0.0800468529	-0.0124814123	0.0138212656	-0.0948534441	-0.0135046165	0.0804789429	-0.0213702361	-0.107996607	-0.1176930081	0.0008523580941783	-0.0068002865511119	4.624389717723338e-05	7.265143207112637e-07	-0.1956066715122801	-0.0324889005148491	0.0010555286566637	0.038261969940113	0.1857376404548603	0.0306476585626853	0.0344984710817389	0.0009392789753749	-0.0056542031404368	0.0007336687685135	5.382698618922621e-07	3.1970013153325374e-05	0.0004829776001991	-8.93665473142e-05	2.332673622940817e-07	7.986379778861146e-09	0.000716871003705	-0.0004294679532589	1.844427228763888e-07	5.13904035953014e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.905003358611	0.2186155158327665	0.0477927437628265	631873.9643645533	842.2983003069264	10.087474105894104	101.75713383708404	709466.4266999372	584.954410903681	-0.8585417823339867	342171.6628356725	0.7370939920132186	586.9410308620199	732.9436392180147	0.938818	24.038923	0.0807216098095142	0.03932819984831	0.1431433178	-0.1266403561	0.0371200133	0.0225053292	-0.0694290091	0.0902664324	0.1300782418	0.0358829722	0.1167738916	0.0355544618	-0.0420638116	-0.1759110895	0.1476392018	0.0775320125	-0.0249142893	-0.0360916949	0.1188177807	-0.1056979957	-0.0279249604	-0.0299949442	0.0037447545	-0.0697923559	0.0519372277	0.0620482174	-0.0132284974	0.1366898422	0.0264884154	-0.1620747036	-0.0250574338	-0.0211618499	0.0386119933	0.1664754522	-0.1367397633	-0.1116102464	-0.1132303876	-0.0678313052	-0.0530852975	-0.0259155621	-0.0014881524	0.0433687318	-0.0293593638	-0.1417921015	-0.0941871098	-0.0149870182	0.0225211169	0.0414729863	-0.0005920639	0.1757790597	-0.0842150362	0.0463485947	0.1523817086	0.0036081806	-0.0216502518	-0.0263545674	-0.0665012761	0.0599973778	0.1278449227	0.0003605146	0.0188977214	0.0730680892	0.0360021279	-0.091922232	0.0963236344	-0.013531472	-0.1568864099	0.0539548307	0.0984954789	-0.0851168803	0.1356385903	0.0888941743	-0.120283828	0.0371516154	-0.0033919588	-0.0115177123	0.0297663213	0.1709886208	0.067346292	-0.051046501	-0.0054127123	-0.0557374324	-0.1284573779	-0.027278806	0.0052807676	0.0132779487	0.1032114099	0.0720478229	-0.0968851849	-0.1188136047	-0.0117470467	-0.0411587261	-0.0451231766	-0.0758525042	0.078107436	-0.027387655	-0.1123343082	-0.1129986616	0.0186102861479611	0.0177579280537827	0.0003153440087633	0.0003463427505089	-0.1997676377902024	-0.0041609662779223	1.731364036600666e-05	0.0399071091082775	0.2007202830795194	0.014982642624659	0.0402886320395224	0.0002244795800182	-0.0050496365624406	0.0006045665779962	3.6550074723003577e-07	2.549882941273692e-05	0.0002870011815898	-0.0001959764186093	8.236967823394135e-08	3.8406756650927584e-08	0.0007927294641625	7.585846045750008e-05	5.754506022982104e-09	6.284200033513644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.0307386451426	-1.874264713468392	3.512868216152754	628897.7524360605	839.2668809595034	-3.031419347423025	9.18950325993064	704368.8974754933	584.968511728802	0.0141008251209768	342188.1597142096	0.0001988332690923	586.3203445422665	724.2073858983038	0.938052	24.019323	0.0629591109331822	0.030699886517279	0.143311447	-0.1016591026	0.0168063948	-0.0078992684	0.011429092	0.1693774616	-0.010236727	-0.0196874083	0.1270118008	0.1141344665	-0.0086439848	-0.0776813537	0.1313394189	0.0801395314	-0.0153678331	-0.0229932153	0.0479266428	-0.10806009	0.0293507646	0.0602636643	0.0154509104	-0.0318158206	-0.1072880235	-0.0073251418	0.0193204107	0.0649865072	0.0651341754	-0.2274906444	-0.0243209579	0.0306410333	0.0533955179	0.0808630173	-0.1140563309	0.096290991	0.0787599006	-0.0907187277	-0.0609833664	-0.013242116	-0.0578017801	-0.0873490859	-0.0532529553	-0.1293846041	-0.0855202684	-0.0086320921	-0.0521253076	0.0032192693	-0.0462467683	0.1540989032	0.0040043654	-0.0292453236	0.0054134556	-0.0004112689	0.0588596693	-0.0511892182	0.0269987262	0.1143843004	0.170101894	0.1205084703	0.0489190631	-0.1057133687	-0.0512641434	0.0016816217	0.0346893454	0.072958972	-0.0431751363	-0.0926622878	0.0990291027	0.0494563912	0.134411215	0.0746612425	-0.1118746154	0.0188142615	0.0161152319	-0.0365427577	-0.0028887474	0.1003996761	-0.0244184921	0.043420526	-0.0082927226	-0.0503376883	-0.0621403653	-0.0144353865	-0.0438723731	0.0153074162	0.0835139975	0.0443756264	-0.1232111734	-0.1284376384	-0.0212841301	-0.0021884556	-0.0769541774	-0.0414628046	0.0756888802	-0.0333390947	-0.1160632601	-0.1072160763	0.0009078385779019	-0.0177024475700591	0.0003133766499706	8.241708835269441e-07	-0.198370262889199	0.0013973749010033	1.952656613954233e-06	0.0393507611987299	0.1827065788224047	-0.0180137042571146	0.0333816939449875	0.0003244935410627	-0.0049567292503832	9.29073120573996e-05	8.631768633731029e-09	2.4569164861604404e-05	0.0006092910496571	0.0003222898680673	3.7123558319225086e-07	1.0387075905883765e-07	0.0006910149601871	-0.0001017145039754	1.034584031896168e-08	4.775016752023794e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.5786474893441	2.5479088442015154	6.491839478360302	632945.384340974	838.0497906854911	-1.217090274012321	1.4813087350953869	702327.4516679954	586.3320901766377	1.363578447835721	343785.31997090485	1.859346183402074	588.0361998460679	716.1934525494479	1.102561	28.231661	0.196095974764557	0.1154111802531684	0.1659652195	-0.0169891063	0.0492154343	-0.0291774666	-0.056278512	0.1563288672	0.0648252827	0.0032497593	0.0404633355	-0.1186161552	-0.001860316	0.0054025057	0.0743891026	0.1077455514	-0.1292343851	-0.0427744563	0.0259208726	-0.0505223436	-0.0979306931	0.0550379196	-0.012981701	-0.008943478	0.0328585415	0.1183554901	-0.0302903393	-0.1029468971	-0.0005249893	0.1561567649	0.0732354577	0.0703512013	0.04654714	0.0831824789	0.1638199657	0.1339738985	0.0084062342	-0.1560418585	-0.0054586048	0.1320752777	0.0699758246	0.0006573843	0.0914194436	-0.0669678251	-0.1236550323	-0.1304881617	0.0107781701	0.0441109191	0.0591340664	0.0338417989	-0.0390403107	-0.0906613254	0.0504091213	-0.0339122822	-0.0730187355	0.0129240623	0.0054014616	0.0021812434	-0.1654190535	-0.0487257009	0.0898274168	0.1550448576	-0.0060163398	0.0001694385	-0.1481855796	-0.0697782863	-0.0822172583	-0.1468877231	0.0181686107	-0.138394177	0.1483484845	0.0466825493	-0.0666176775	-0.0390077529	0.0310849387	0.0093377279	0.0171598836	-0.0093232169	-0.0037261003	0.0378160853	-0.096215998	-0.0006145836	0.0455311361	-0.0660953193	0.0246547614	-0.0237574367	-0.0718554516	-0.0101027866	-0.055640755	-0.03883973	-0.0268896851	0.1525664316	0.062999858	0.0151889194	0.0732247322	-0.0392102175	-0.119163255	-0.1004009414	0.0213778448120365	0.0204700062341346	0.0004190211552255	0.0004570122488075	-0.1460249900528367	0.0523452728363623	0.0027400275883132	0.021323297719931	0.0843608374526496	-0.0983457413697551	0.0071167508957123	0.0096718848455667	-0.0048081146351916	0.0001486146151915	2.2086303848547334e-08	2.3117966345143657e-05	0.0002633298021175	-0.0003459612475396	6.934258468324171e-08	1.196891847991564e-07	0.000695138183942	4.123223754899999e-06	1.7000974132971645e-11	4.832170947741818e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.9781355244256	3.399488035081504	11.556518900662304	638366.0610460874	839.744086095529	1.6942954100379666	2.870636936475721	705170.1301324153	587.1213541821578	0.7892640055200673	344711.4845366908	0.6229376704095808	588.909705268768	732.8278555890078	1.183188	30.296146	0.2386974818754408	0.1167004660138504	0.1337584092	-0.010861762	-0.0027952446	-0.0065039648	-0.0035825757	0.1797684845	0.050670769	0.0592555718	0.1251158194	-0.0327411252	-0.002752753	-0.02108752	0.0721098656	0.1095699675	-0.2211477029	-0.0529580043	-0.0211061679	-0.0547742379	-0.1074712581	0.0878654301	0.1118417637	0.0625128905	0.028159489	0.2178619117	-0.1206168406	-0.1672084215	0.005875021	-0.0079929356	-0.0274660872	0.003800207	0.0410582605	-0.073873648	0.1292603282	-0.0841619083	0.0658929126	-0.0001808797	0.0107062956	0.0184872948	0.1828804431	0.0281780596	0.1587916154	-0.0717612521	-0.0987431501	-0.2505250098	-0.0523060472	0.0170173303	0.014218208	0.0499412878	-0.0366903308	-0.0477978322	-0.0108889624	0.0812606439	-0.1863767744	-0.1549441866	0.0275127253	0.0012670832	-0.1675118259	0.0419542287	0.043785091	0.0059324868	0.0185087318	-0.1220193041	-0.0468733833	-0.0992124563	0.1209443701	-0.0425295308	-0.02083791	0.0513817515	0.1209867755	0.0284674285	-0.1079654322	0.0138488662	0.0514464706	0.0220394519	-0.0727031254	-0.0830165462	0.0664422778	0.0230710219	-0.1233647505	-0.0410443749	-0.0298975872	-0.0854725553	0.0547810947	-0.0149492388	-0.1421917939	-0.0642699793	0.0499948711	-0.0902172408	-0.0358626242	0.1321755174	0.0448548281	-0.1282695795	0.0707164763	-0.0449868796	-0.121617494	-0.0926188907	0.0008239446426614	-0.0205539001693751	0.0004224628121726	6.788847741704221e-07	-0.1994752839557492	-0.0534502939029125	0.0028569339183077	0.0397903889092267	0.1658749941650228	0.0815141567123731	0.0275145136892463	0.0066445577445293	-0.0035717249357527	0.0012363896994389	1.5286594888786149e-06	1.2757219016677627e-05	0.0004563416432201	0.0001930118411026	2.0824769533682107e-07	3.72535708058153e-08	0.0009293192652161	0.0002341810812741	5.4840778826706655e-08	8.636342967017921e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.6180136533891	-4.36012187103654	19.01066273029118	631417.7876224576	842.6142118587051	2.87012576317602	8.237621896446731	709998.7100262668	587.0100671689657	-0.1112870131920544	344580.81895771367	0.0123847993052085	588.8653731599111	729.0531624327012	1.155101	29.576975	0.0601868317727468	0.0349332443339305	0.1836120987	-0.0273578737	0.0646398139	-0.0705526652	-0.0849473038	0.1187494218	0.1281881273	0.015236998	0.1238729092	0.0853026295	0.066545426	-0.0878865985	0.0702759471	0.143642314	-0.1753604468	0.0181292964	0.0536889151	-0.037854889	0.0404368148	0.0406467834	-0.000293558	0.08101862	-0.0799672793	0.1267297541	0.0495846692	-0.0865828014	0.0659867042	0.06586513	0.0349545257	-0.0640099768	0.1535508677	-0.0030306928	-0.035731704	-0.0559114714	-0.0791848244	-0.1402382641	-0.1394820914	-0.1315828269	0.0260981451	-0.2422901641	-0.0242720928	-0.0666346059	-0.1235247148	-0.1945177779	0.0353625716	-0.0462611976	-0.0275684417	0.1025549999	0.0447746849	-0.0022851742	0.0007256182	0.0918528331	0.0609994418	-0.0470186166	0.0259203959	-0.0241781842	-0.16002067	0.005372826	-0.0241744634	-0.1474648666	-0.030527474	-0.1640402339	0.0664286333	-0.047021091	-0.0706730241	0.0296240115	0.1844456424	0.0204367401	0.1495796977	0.0427789595	-0.1377641745	-0.0214783102	0.0477097818	0.039931992	-0.0015165362	-0.1855293201	-0.0939862555	-0.0097774069	-0.1083778198	-0.028767118	0.0302884919	-0.1595311683	-0.0067306054	-0.0351253116	-0.2115917385	-0.0289444462	0.0502958288	-0.0595465902	0.1770830515	0.0644969196	-0.0396928619	-0.1277368981	0.0681656236	-0.0506551643	-0.1234126773	-0.0839448694	-0.0158499437225572	-0.0166738883652186	0.0002780185532157	0.0002512207160082	-0.1998121891092097	-0.0003369051534604	1.135050824282382e-07	0.0399249109166145	0.1827811544226705	0.0169061602576477	0.0334089504120841	0.0002858182546572	-0.0035715967244214	1.2821133129996276e-07	1.6438145473708812e-14	1.2756303161897671e-05	0.0003991770255658	-5.71646176543e-05	1.5934229773955933e-07	3.2677935115623077e-09	0.0004612145342733	-0.0004681047309428	2.191220391310312e-07	2.1271884662493705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
