global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
735.5196091665439	2.5543961457992737	540989.0954685055	6.524939669674184	905.9949719501226	8.329640540379387	69.38291153193181	820826.8891989035	543.3769140651084	0.2471230661767549	0.0610698098366008	295258.4707389202	601.1558250127603	647.464211889085	0.719567	24.317183	0.0789994615366475	0.0383490762201827	0.0474072055	0.0060675398	-0.111175994	0.0814999924	-0.0105075982	0.0143972758	-0.0123492337	-0.0173748206	-0.0270889084	0.0216650375	-0.1368591016	-0.0118929362	-0.0419846878	-0.0166887713	0.106013108	0.02066077	-0.0512031312	-0.0714168613	0.0361069579	0.0829526806	0.1188049395	-0.1113308833	-0.1629788714	0.1068317449	-0.0057898737	0.0899414674	0.0434044042	-0.0191451228	0.0787280757	0.1291539907	0.0481537109	0.0163912355	0.0537970011	-0.116713808	-0.0104008111	0.0228991974	-0.0304005433	0.0342928642	-0.0371464491	0.0282914775	0.0614055944	0.0614542721	-0.0478139219	-0.061901979	-0.0282165984	0.0497908516	-0.0923316077	-0.0386822583	-0.0941408183	0.1834262283	0.0774036082	0.0336725993	-0.0427286616	-0.0128747381	-0.0108135691	0.0100174182	0.0779152836	-0.0770254516	-0.0554911746	0.0126603535	0.0247787637	-0.0054532143	0.0443364212	-0.0284580811	-0.0071196726	0.0126686279	0.0290982654	-0.0011095966	-0.0078223535	0.0597478308	0.0434933058	0.0955646202	0.0286140217	-0.0801065584	-0.0541551788	-0.0362613282	0.0276386906	-0.0220497481	0.0528563728	-0.0470875752	0.029632312	0.0625045959	-0.0254510904	0.07925385	-0.0022800723	-0.082445728	-0.1131358755	-0.0759334219	0.02587001809772	-0.0060927530075644	0.0006692578363763	3.712163921118623e-05	-0.1495812557686946	-0.0098099856902819	0.0223745520773396	9.623581924353745e-05	0.0844076868517618	-0.018625154808376	0.0003468963916359	0.007124657599665	-0.001978319999665	-0.0006003752274708	3.913750021074527e-06	3.604504137606151e-07	-0.0003490283916551	-0.000246282342933	6.065499244056781e-08	1.2182081818134588e-07	0.0010396554091646	-4.277379020469992e-05	1.0808833698052118e-06	1.829597128475683e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.0243488048794	0.5047396383355363	541731.8420336468	0.2547621025070879	909.6433890917904	3.648417141667778	13.31094763961528	827451.0953183983	544.2000212058043	0.8231071406959245	0.6775053650646204	296153.6630803979	603.0647099198171	663.327911492717	0.7318369999999998	24.73184	0.1833133038391178	0.0860391402547988	0.0239455599	0.0365928996	-0.0850168643	0.0522934237	-0.0086898423	0.0159995284	-0.0392619242	-0.0128097212	-0.003120057	0.0288773204	-0.1019922332	-0.0075574986	-0.0420154989	-0.0361729093	0.0642358723	0.0239323791	-0.0201554817	0.0161825242	-0.0678588103	0.066935508	0.0015563833	0.0448286084	0.0109149918	0.0751332939	-0.1334681635	-0.0272784114	-0.0594840291	0.017263831	-0.1993199617	0.0408858536	0.0818478668	-0.0604905457	0.0989074801	-0.1617450421	0.0739847794	0.0635966219	-0.0718764157	0.0234887688	-0.0369225578	-0.0103311851	0.0523169495	0.0822076383	0.0067561699	-0.0323105903	0.0018464626	0.00699555	0.0194759921	-0.0637985111	-0.0883993908	-0.0308439573	-0.0619886285	0.0296982488	0.0251297188	-5.24253e-05	-0.0321766275	0.1586963246	-0.001718049	-0.1015321761	-0.0409725035	0.0089749598	0.0193074171	0.0069452561	0.0327453522	-0.0160730909	0.0029471541	-0.0137888851	0.0164186789	0.0017841977	-0.0008391044	0.0522192601	0.0120320591	0.0886857071	0.0132271819	-0.0118305404	0.0411085452	-0.0079435601	0.0092917668	0.0153751568	0.0454417629	0.0644150807	-0.1205319505	0.0388258804	-0.0350966734	0.0776093729	-0.0068365186	-0.0869812475	-0.112402146	-0.0671057788	0.0380895190954788	0.0122195009977588	0.0014508114649248	0.0001493162046342	-0.0923107494169954	0.0572705063516992	0.0085212744579273	0.00327991089778	0.063825199267157	-0.0205824875846047	0.0004236387951704	0.0040736560614922	-0.0008762508732768	0.0011020691263882	7.678155929183546e-07	1.2145563593380504e-06	-0.0007432946437204	-0.0003942662520653	1.5544587751761874e-07	5.524869273834365e-07	0.000671174609517	-0.0003684807996476	4.504753564602975e-07	1.3577809970893476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.8639329408081	1.8395841359287035	544443.1835348774	3.384069793160554	909.154624102321	-0.4887649894693595	0.2388912149309831	826562.1305266327	543.406365614671	-0.7936555911333016	0.6298891973371504	295290.4781905455	601.9926024606941	662.8842803136462	0.728917	24.633158	0.1238584966690222	0.070091130518773	0.0054330761	-0.0001639162	-0.0693220267	0.0399438838	-0.0194291959	-0.0285821501	0.0014507802	-0.0096825228	-0.0302356767	0.0015983044	-0.0856130296	0.0155815946	-0.0292640175	-0.0156300682	0.0718103203	-0.007228033	-0.0158343644	-0.0693756863	0.0164106029	-0.0158933899	-0.042718845	-0.0310851926	0.141204531	0.0828946528	-0.1243658421	0.0578467365	-0.086492179	-0.0015643042	0.1332484157	-0.0968033975	-0.0493701938	0.0128625632	0.0606779687	0.0458914155	-0.0135847536	-0.0940523767	-0.1369704778	0.0171717884	-0.0034337287	-0.0292793642	0.0658454392	0.0440009659	0.0228437377	-0.039259126	-0.011588571	0.0423297875	0.0021090715	0.0456831454	0.0305693804	0.0473590774	0.0116816143	-0.0338797811	0.0467580578	-0.0565006655	-0.0717763745	0.1850164892	0.0473422485	0.0963428088	0.217376128	0.0111597697	0.0305673188	0.0178229067	0.0168268829	-0.0158367888	0.0090848748	-0.0082849536	-0.0131747603	-0.0099884796	-0.0129406417	0.0166062301	-0.0002080453	0.0718647679	-0.0074266336	-0.0159490236	0.0656468335	-0.0335352841	0.0434095477	-0.0032520436	-0.0567355341	-0.0194637684	0.0435395795	0.0111229983	-0.0417155794	0.0759334219	-0.011381876	-0.091199382	-0.1109394454	-0.057598332	0.0339161661611058	-0.004173352934373	0.0011503063270677	1.7416874714839735e-05	-0.1323321456247015	-0.0400213962077061	0.0175117967656372	0.0016017121544141	0.0677552931196601	0.003930093852503	1.544563768948259e-05	0.004590779745731	0.0001372086141485	0.0010134594874253	1.8826203796551955e-08	1.0271001326523517e-06	-0.0004659386563781	0.0002773559873423	7.692634371462212e-08	2.1709883150742917e-07	0.0008950322082382	0.0002238575987212	8.010826537837487e-07	5.011222450522183e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.0542754959117	2.190342555103598	547680.3306797788	4.797600508697758	913.685495202286	4.5308710999649975	20.528792924498028	834821.1841430466	545.2765473585862	1.870181743915168	3.49757975527358	297326.5130993005	604.3426685333252	680.4122100307073	0.7330299999999998	24.772173	0.1323936857508645	0.0639076076061753	-0.0364455207	0.0285520209	-0.0374884303	-0.0077777222	-0.0471734872	-0.0754466384	0.018147864	-0.0317053336	-0.0257322414	-0.0124917796	-0.0981374429	0.0193879353	-0.0286401011	-0.0336950558	0.0471040831	0.0136887618	-0.0121381383	0.0085328538	-0.0632806073	0.0371491176	0.0247289906	0.0398224705	-0.0324143212	0.0451489505	0.0150104063	-0.0274732154	-0.0671958357	-0.028358306	-0.0078678284	0.0361133019	0.0526447187	-0.0097083368	0.04211156	0.0590751048	-0.062474204	0.0348636697	-0.1303034314	0.0121532186	-0.0005617099	-0.0445589181	0.0173914914	0.0640321787	0.0156617853	-0.0200759367	-0.0496448128	-0.008663559	0.0123039995	-0.1102451577	-0.0729454133	0.018159438	-0.0290369186	-0.0463265822	-0.024873794	-0.0373221794	-0.0523999007	0.0726424276	0.0297602504	-0.0336688626	-0.0073838087	0.0156695072	0.0115744621	0.0242845631	0.008724121	-0.0010699752	-0.003187682	-0.0282526485	0.001786273	0.0003001406	-0.0111299076	0.0246124821	0.0127642895	0.0438385135	-0.0209657954	0.0323146737	0.1120527458	0.015234446	0.0573113506	0.0549298327	-0.0102236227	0.0061365151	-0.1164490851	0.018892625	-0.0124246265	0.0742266768	-0.015908772	-0.0950847397	-0.1087572599	-0.0475073951	0.0338249490132085	-9.121714789730312e-05	0.0011441271757461	8.320568070518471e-09	-0.1029873959696487	0.0293447496550527	0.0106064037286092	0.0008611143323177	0.0385823523912307	-0.0291729407284293	0.0008510604707444	0.0014885979160411	0.0006479456971219	0.0005107370829733	4.198336264187849e-07	2.608523679241776e-07	-0.0012487696265384	-0.0007828309701603	6.128243278421165e-07	1.559425580164855e-06	0.0007129046969822	-0.000182127511256	5.082331069792824e-07	3.317043035630441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.9229342088222	0.8686587129104737	548966.7944366107	0.7545679595152808	916.6224712839949	2.936976081708849	8.625828504529863	840196.754862778	542.7808141463842	-2.495733212202026	6.228684266488243	294611.0122054116	603.4859551605501	712.6000837287462	1.160624	39.222351	0.426908968231814	0.306823884829312	-0.1170725295	-0.0255015893	0.1392557638	-0.0892104398	-0.0215576304	-0.0883193278	0.0401259597	0.0556875126	0.0858931776	-0.0141396548	0.0099290144	0.0476653085	0.0195451224	0.0157988963	-0.1004334169	-0.0014142462	0.0802114467	-0.0813906117	0.0997467142	-0.0186142447	-0.0344692871	0.0907640198	-0.0534049093	-0.235617176	-0.0066475777	0.1028509173	-0.0085562108	0.0639110026	-0.103907087	-0.0674115813	0.0501114938	0.0893417596	0.0700174388	-0.0302184814	0.0013383897	-0.0150564497	0.0503026388	-0.014833924	0.0380497246	-0.0609180613	-0.0624026587	-0.1142604205	-0.0103846896	-0.014921238	-0.0954950161	-0.0102894041	0.1927915985	0.0721999761	0.0783837248	-0.0319635986	0.1002797292	0.011551396	0.0532032167	0.0362293948	-0.0488311378	-0.064683247	-0.041872414	0.0671970337	0.0135465649	0.0183490386	0.0049018293	0.0088655531	-0.0741105294	0.0505734096	-0.0208362075	8.72622e-05	-0.0105204729	0.0135807031	0.0009610296	-0.1361728998	0.0010953137	-0.1299862032	-0.0174550953	-0.0457788721	-0.0937510753	-0.0030418499	0.0053114655	0.1530485069	-0.1061249499	0.1569264041	0.1075390466	-0.0226856422	-0.0973320015	0.0724898296	-0.020409864	-0.0986231436	-0.1058697418	-0.0369351927	0.0332498381785058	-0.0005751108347026	0.0011055517388968	3.3075247219243576e-07	-0.1403476478839849	-0.0373602519143362	0.019697462266567	0.0013957884231026	0.1171575734129959	0.0785752210217652	0.0061740653586192	0.0137258970080215	-0.0050627611790574	-0.0057107068761792	2.5631550756170676e-05	3.2612173025641536e-05	-0.0008500611732289	0.0003987084533094	1.5896843074045373e-07	7.22603998231294e-07	0.0006143523372508	-9.855235973140006e-05	3.7742879428552076e-07	9.712567608627284e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.123006617291	-2.7999275915311728	544825.5728977495	7.839594517817554	911.2817988781644	-5.340672405830446	28.522781746398767	830434.5169666233	544.5988601945404	1.818046048156248	3.3052914332165493	296587.9185251926	604.2609035687865	682.5070214946835	0.8930139999999999	30.178701	0.1093440621748645	0.0536854049628047	-0.0654851198	-0.0921270723	0.1447503833	-0.0804933394	-0.0124162832	-0.0425011612	0.0441135461	0.0765160816	0.1352164676	-0.0263607927	0.0888736547	0.0454796239	0.0280316235	0.021551717	-0.113614521	-0.0924128247	0.0150809001	0.0095404431	0.0520363011	0.0256359538	0.0196957173	-0.0305129195	0.0542004526	-0.0319803695	0.1178045985	0.0058583429	0.0545389545	-0.0135749962	-0.0171523396	-0.1416817736	0.0469291822	-0.0350760001	0.0130108411	-0.0017116767	-0.0025005318	-0.1137643499	-0.0185317316	-0.0155566398	0.0325936373	-0.0680466694	-0.0762197736	-0.1386432638	-0.0167812712	0.044454043	-0.0167644099	-0.041036145	-0.0570782397	0.0534587278	0.0184453806	-0.0288284636	-0.0177181657	0.0332949459	-0.0200580277	0.120741789	0.0463434684	-0.0310860179	-0.0180559252	0.0912535227	0.0706532531	0.0250370087	-0.0130383265	-0.0104799813	-0.0805032213	0.0734784719	-0.0317235283	0.0208607987	-0.0303407957	0.0189419493	0.0298154838	-0.1289180055	0.00346105	-0.1730738067	-0.0288359071	-0.0046429797	-0.1537977867	0.0347694832	-0.0236708115	0.0653200146	-0.1019632907	-0.0511749997	0.1121176138	-0.0458928199	0.0237948324	0.0707235848	-0.024877851	-0.1018016823	-0.1022956179	-0.0259888245	0.0290173241188256	-0.0042325140596801	0.0008420050990169	1.791417526539055e-05	-0.1774903524121498	-0.0371427045281649	0.0315028251993891	0.0013795804996665	0.1425568120022404	0.0253992385892445	0.0006451213209133	0.0203224446482421	-0.0046810948733343	0.000381666305723	2.1912649213156663e-05	1.4566916892431865e-07	-0.0012600849953519	-0.0004100238221229	1.681195347083535e-07	1.5878141955109976e-06	0.0006740543093602	5.970197210940003e-05	4.543492119670562e-07	3.5643254737515794e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.513258666493	-0.6097479507980097	543925.8067088694	0.371792563502372	907.5323991999612	-3.74939967820319	14.057997946910184	823615.0555976378	544.9528956617046	0.3540354671641808	0.1253411120101597	296973.65849007666	602.5447563217485	681.1461895945445	0.836558	28.270805	0.0644585004320887	0.0405848867752769	-0.037258272	-0.0824131214	0.11700414	-0.0661199089	-0.0045594164	-0.0588143736	0.0387780353	0.0565065415	0.0913318472	-0.0984248407	-0.0147545125	-0.0025487488	-0.0290394452	-0.0280814903	-0.1061907222	-0.0255625554	0.0033214283	0.0191862462	0.0862488664	-0.0523268029	-0.0183309261	0.0474023499	-0.1329039056	-0.063743295	0.1199383689	-0.0268044205	0.0755678076	-0.0201666119	-0.060397442	-0.1089359745	0.0300456621	0.0001186642	-0.0878671631	-0.1004624278	0.2528809813	-0.0577718056	0.0584988564	0.0180534848	-0.0228960771	-0.0557726648	-0.0886894911	-0.1355383159	-0.0727775599	0.0380041867	-0.0516580647	-0.0174689095	-0.043058016	-0.1590591014	-0.0226056951	-0.013423526	0.0214703754	0.070804983	-0.0329085334	0.034689076	-0.0358820677	-0.0168577464	-0.0813764099	0.0386667948	-0.0607859574	0.010265614	0.0108612153	-0.0200770021	-0.0745784108	0.0497065065	-0.0096154197	0.0233796648	-0.0280708356	0.0024948777	0.0321603113	-0.1050128085	-0.0066596146	-0.1497543247	0.0267107031	-0.0282324088	-0.1649149697	0.0381631963	-0.0012766583	0.080820518	0.0311174299	-0.0660712817	-0.0910197117	-0.0445549689	0.0755709557	0.0689286585	-0.0293054861	-0.1046087577	-0.0980580676	-0.014779181	0.0336041395633941	0.0045868154445685	0.001129238195796	2.1038875922532136e-05	-0.1776851474344738	-0.000194795022324	0.0315720116188106	3.7945100722208195e-08	0.1071812417625892	-0.0353755702396512	0.0012514309697804	0.0114878185857705	-0.0047539361512984	-7.284127796410023e-05	2.2599908930621847e-05	5.305851775443313e-09	-0.0016342047688149	-0.000374119773463	1.399656048960065e-07	2.670625226417361e-06	0.000713119652444	3.90653430838e-05	5.085396387018514e-07	1.526101030255e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.3871801590578	-1.1260785074351816	542266.0791026087	1.2680528049074462	905.4380292568754	-2.0943699430857805	4.386385458501136	819818.0248245745	545.0356239253639	0.0827282636593054	0.0068439656080835	297063.8313477107	602.8870510435537	680.0009588712902	0.86961	29.387781	0.349569757100215	0.1781293874226407	-0.0062839718	-0.042993166	0.078976143	-0.0602188792	0.0407335902	-0.0111338947	0.0118417746	0.0145632744	0.0609806267	-0.1075704451	-0.0079259306	0.0437856573	0.0259913748	0.0087406717	-0.1096175871	-0.0273500523	0.003874889	0.0373305312	0.0059217628	-0.0505886138	-0.009502018	0.1188406639	0.0722677548	-0.0872014237	0.0399402495	-0.1601929907	0.0724685078	-0.1017932589	-0.0215034908	0.0705500019	-0.2121934948	0.0638227997	0.0359391725	0.0519805787	-0.0345668128	-0.0187296857	-0.0208119732	-0.0081292813	0.0153117744	-0.006580828	-0.0752427187	-0.1106776145	0.0442210706	0.0624152303	-0.08606233	-0.03606038	0.0351903744	-0.0159121298	0.0361807424	-0.0513758957	-0.0908793853	0.0242222309	-0.0028037055	-0.0515979089	0.2098910647	0.0249887229	0.0828565003	-0.0478770077	0.0711195476	0.0001102797	-0.0053123072	-0.0323406888	-0.0539536352	0.0303473163	-0.0045008353	-0.0090198183	-0.0172861603	0.0450018239	0.0236572478	-0.0256162939	-0.0102496998	-0.1178610413	0.032487105	0.0399215105	-0.055751234	0.0408512817	-0.0514372673	0.0446160162	-0.0166626165	0.0832041145	-0.0665657698	0.0227190388	-0.0451087278	0.0671057788	-0.0336855875	-0.1070341271	-0.0931845731	-0.0034198195	0.0339431395931058	0.0003390000297116	0.001152136725437	1.1492102014453173e-07	-0.06460429994857	0.1130808474859038	0.0041737155718448	0.0127872780681302	0.0144710193225847	-0.0927102224400045	0.0085951853448751	0.0002094104002346	-0.0028575795599799	0.0018963565913185	8.165760941614919e-06	3.5961683214371217e-06	-0.0009008634208353	0.0007333413479796	5.377895326565367e-07	8.115549029990788e-07	0.0009522154560378	0.0002390958035938	9.067142747172756e-07	5.7166803296165015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.9105642144086	-2.476615944649211	538624.7162655116	6.133626537290704	903.0632207586622	-2.3748084982132696	5.639715403185964	815523.1806870082	544.2412675384783	-0.7943563868856245	0.6310020693859839	296198.5572918895	602.3939904849695	656.4258710056371	0.8814189999999998	29.78685	0.1807541873675182	0.1182762765987958	0.0373326852	-0.0423797335	0.009868856	-0.0281871169	0.0662151596	0.0665669784	-0.0166793516	0.0044526196	0.0487498506	-0.0328053411	0.013216175	0.0214765925	0.0516631935	-0.0406171425	-0.0624362301	0.0604355527	0.029779897	-0.0404788382	0.0200490765	-0.0831292175	-0.0342168004	0.0102054412	0.0106514316	-0.0457468048	0.095288893	0.0904469914	-0.0088246829	-0.0410329625	-0.0847489188	-0.0496959026	-0.1471714873	0.1579007434	0.0285404039	-0.0507161307	-0.0376117713	-0.0272361564	-0.0270067255	-0.0375268476	-0.0548089014	0.0532198412	-0.0435413681	-0.0662770742	0.0180526354	0.0149231543	-0.0378105944	-0.0051859994	0.0325668652	-0.0161520716	0.0946502081	0.0004162257	-0.0032259254	0.0229819834	0.0857855041	0.0485204783	0.0148213192	0.0181633626	-0.0204005974	-0.0648501735	0.0865198212	-0.0177156002	-0.0010088671	-0.0355303759	-0.0266449836	0.0033133866	0.0041566358	-0.0139085253	-0.012192024	0.0210369617	0.0121656729	0.0199356766	-0.0043424821	-0.0755700899	0.0469410645	0.0148709452	0.0073593792	-0.0010559617	-0.0485308684	-0.0824423999	-0.0760382763	0.0236487578	0.0447583671	-0.0065590878	-0.0333411741	0.0652556849	-0.0380110509	-0.1090689406	-0.0877067409	0.0079741859	0.0333162948716392	-0.0006268447214665	0.001109975503974	3.929343048305346e-07	-0.1593873881796526	-0.0947830882310825	0.0254043395107312	0.0089838338146211	0.0088764914986256	-0.0055945278239591	3.129874157305255e-05	7.879210132517254e-05	-0.0016477144090895	0.0012098651508904	2.71496277392116e-06	1.4637736833390506e-06	-0.0009420021427188	-4.113872188350005e-05	1.6923944382079656e-09	8.873680368868105e-07	0.0006082247969915	-0.0003439906590463	3.699374036753514e-07	1.1832957351110785e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.3512660348883	2.440701820479717	542213.1869911829	5.957025376493004	905.9186062426852	2.8553854840230315	8.153226262369442	820688.5211366893	543.5627936990852	-0.6784738393930638	0.4603267507407649	295460.51069395425	602.0958040358437	672.2925028883653	0.8047349999999999	27.195387	0.090907412741842	0.0471833272287372	0.0124941875	-0.0198993586	0.0297831778	-0.0326066589	0.0536810479	0.0329379324	-0.0070118097	-0.0151122325	0.0070838141	-0.0177100655	0.0429517312	0.0071014108	0.0566136977	0.0134216252	-0.0582499685	0.0192684586	0.0942998847	0.0194895284	-0.0420826691	-0.016880997	-0.0844314316	0.0174186455	-0.0069734297	0.0580111289	0.0397020776	0.0435610408	-0.0574937341	0.0472200653	-0.2069526346	-0.0289740683	0.1483873117	0.0087707326	-0.0596717556	-0.0875432651	-0.0618491342	0.0891531058	-0.0532149756	-0.0437428104	-0.0133543068	0.0497000811	-0.0383968479	-0.0505486209	0.0170873776	-0.0073025627	0.0956618873	-0.0596908124	-0.0019699349	-0.0208210482	0.0639002383	-0.0560232021	0.0252016529	0.0806604585	0.0670284528	0.1556559431	-0.0569118975	0.043765615	-0.0725324713	-0.0515722124	-0.0297953617	-0.0083378555	-0.0114676324	-0.0140502809	-0.0326740059	0.0049433474	0.0044410046	-0.0319837453	-0.0178868706	0.0361780921	0.0312131933	-0.005452279	0.0003044318	-0.0333015551	-0.0126157578	0.0759211108	0.0214759324	0.054769433	-0.0594401205	-0.1329744107	0.0096481871	-0.1466881179	-0.0354360803	-0.0525152575	-0.0322413418	0.0633791271	-0.0422748601	-0.1107057733	-0.0816600968	0.0192874102	0.0301597268110782	-0.003156568060561	0.0009096091213188	9.96392192095385e-06	-0.1735504980640883	-0.0141631098844356	0.0301197753782931	0.0002005936815986	0.0041988125671252	-0.0046776789315004	2.188068018620272e-05	1.763002697384851e-05	-0.0009608954790894	0.00068681893	9.233201217344476e-07	4.717202426064821e-07	-0.001199083631028	-0.0002570814883091	6.609089163127328e-08	1.4378015541992926e-06	0.0001739240979939	-0.0004343006989976	3.0249591862991724e-08	1.88617097149804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
