global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
759.7263495782845	-0.5986654442715462	577184.1262435458	0.3584003141648478	709.8239287343519	-5.704780003120163	32.54451488399969	503850.0098038702	531.1767372548388	0.0118776343898616	0.0001410781986992	282148.7262006961	547.7307424879391	716.8075525353703	0.774305	21.178415	0.0803453698665915	0.0420483643893638	0.0045069221	0.0269681405	0.0331051016	0.1182372067	-0.023447126	-0.0763024186	0.0528910501	0.0239410303	-0.0441856944	0.0655195254	-0.0078754889	0.0353655649	0.0410600163	0.0480646411	-0.0961043608	-0.0403055484	-0.0605220218	-0.065842692	0.063455787	0.1002290396	-0.0825166416	-0.053758813	-0.0303849655	-0.081757822	0.0922444512	0.0631889202	-0.0405542103	-0.0110094272	-0.1123430109	0.0152940323	0.0654469107	0.0818267548	-0.0908220092	0.0254763167	0.1084911063	-0.1527105379	-0.0786978891	0.0528721223	-0.0361244691	-0.0421047396	0.0819829608	-0.0736638351	0.0986132136	-0.0261265245	0.0711961643	-0.050679606	0.0714981707	0.1248339664	-0.0033330458	-0.0211999368	-0.059956272	-0.0081109615	0.107116702	-0.0484382346	-0.0391162588	0.0067311861	0.0515792174	0.1169084339	-0.0861637796	0.0308554113	0.0255291775	0.071459182	-0.0659637685	-0.0561041403	-0.0689876799	0.0717011391	0.0916303615	-0.056584754	0.1321962274	0.0626412131	-0.0005057893	-0.0441588453	-0.1125191085	0.0209112148	0.0431126694	0.1121225871	-0.0866788015	0.0413256672	-0.0753418361	-0.0179681721	-0.0308149872	0.0305636695	0.0187085736	-0.0099066601	-0.006445892	-0.0373864375	-0.0415977166	0.1500341822	0.037476631	0.0787581803	-0.045762158	-0.0011712016	0.0445215283	-0.0068060562	0.0589146538	0.0178608671	0.0229570192	-0.036451426	0.0001857936	0.1061220133	-0.0390312328	-0.0578132791	-0.1857532764	-0.0986378033	-0.0629016917	0.1025140385	0.0974830496	0.0546277715	-0.0034198195	-0.060516338	-0.1007828978	-0.0239769364662549	0.0049081977204394	2.4090404862927497e-05	0.0005748934823068	-0.0280040849245466	-0.0193269030815202	0.0007842287724612	0.0003735291827224	-0.0672529388781839	0.0278610132155279	0.0045229577877527	0.0007762360573958	5.59058051696815e-05	3.695950597747805e-05	1.3660050820992356e-09	3.125459051670386e-09	-0.0009510051968213	-0.0004920035127776	2.420674565854981e-07	9.044108843811196e-07	-0.0001979735608372	3.6022098226999995e-05	1.297591560675636e-09	3.9193530790560535e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.824723259811	0.0983736815264819	577333.6100768483	0.0096773812170736	709.746862559483	-0.0770661748688326	0.0059391953089134	503740.60891302966	530.9817326291197	-0.1950046257190933	0.0380268040518436	281941.600385822	547.3833646854646	714.1985996855941	0.861525	23.564011	0.0674026408645995	0.0487370524182299	0.0026230225	0.0517492397	0.0166367065	0.0678484796	-0.0032043358	-0.0928687815	0.0824123349	-0.0224636403	-0.0227902868	0.1003718365	-0.0093695234	0.056064581	0.0045105034	-0.0035818431	-0.1076704899	-0.1454175861	-0.0113425735	0.0454985821	0.1243239127	-0.0257266474	-0.0012194929	-0.0377621279	0.0401091332	-0.0507610788	0.080036664	0.0809552176	0.0445816532	0.085300364	0.0698433044	0.0437515846	-0.0659965901	0.2524863668	-0.1543188764	0.1057368789	-0.0494547531	0.0070638538	0.1260791774	-0.0578668804	-0.1556889291	0.0141001104	0.0638705785	0.0165360432	-0.0686034287	-0.0147952968	0.0648444155	0.0047309171	-0.0661473252	-0.0434896216	-0.0038795652	-0.0249389925	-0.0492507246	0.0577691337	0.1018929395	-0.0943785323	-0.0401325083	0.1144615995	0.049724387	-0.0070007933	0.0355078681	0.0751706845	-0.0597814545	0.0099174204	0.0055350332	0.057484758	-0.091123681	-0.0948199241	0.0640367605	-0.0256034248	0.3157240309	0.01424856	0.090323019	-0.0225569539	-0.0655897571	-0.1102976034	0.015130344	-0.1356868818	-0.054426552	0.1512752054	0.0235537582	-0.0011905552	0.0354218878	0.0649920852	0.0145640076	-0.0044689201	-0.0299288748	0.0191247199	-0.1025498506	0.1500563919	-0.0003277976	-0.0183516708	-0.1271107815	-0.0160945309	0.0639444625	-0.0118243961	0.1253499908	0.0063846961	-0.1307900951	0.0247258992	0.0269496808	0.0943751158	0.077279024	-0.0014270933	-0.1474310095	-0.0882106431	0.0004029312	0.1405736323	0.0963034222	0.050589964	-0.0102469799	-0.0680206669	-0.105460092	-0.0251139429102948	-0.0011370064440399	1.2927836537882616e-06	0.0006307101285015	-0.0165675314580511	0.0114365534664955	0.0002744830986135	0.000130794755192	-0.1146777979877953	-0.0474248591096114	0.0131509973513295	0.0022491172615664	-9.209413694277312e-05	-0.0001479999421124	2.190398286528992e-08	8.481330059234249e-09	-0.0009509905739508	1.4622870500081464e-08	2.138283416621528e-16	9.04383071743272e-07	-0.0001980434327433	-6.987190610000188e-08	4.882083262047481e-15	3.922120125274999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.1899124907613	-1.6348107690496363	574851.9434027483	2.672606250600664	711.1858632975611	1.4390007380781071	2.070723124189337	505785.3321542973	530.640191097607	-0.3415415315126893	0.1166506177480333	281579.0124081049	548.1201299764629	704.6479684710035	0.810094	22.157293	0.0248485011119491	0.0156074071496169	0.0130747461	0.0238493228	-0.013802573	0.0709451925	0.0781150924	-0.0652683705	0.0554340862	0.0372160966	0.0342368923	0.1123085705	0.0254362349	0.0003715758	-0.0075985635	-0.061364742	-0.0303367061	-0.1429849086	0.0274771173	0.0974084999	0.1494344022	0.0222875749	-0.0071863568	-0.058546895	-0.0666486193	-0.0254960744	-0.1535503344	0.055065542	-0.0508251814	0.0332509703	0.1527935387	-0.0188693823	-0.0011926775	0.0473006489	-0.0899170389	0.0375760804	0.0558322972	0.1802280948	0.1402901267	-0.1473221838	-0.0268177494	0.0970921858	0.1175266047	-0.0735679967	0.1371573638	-0.0246843847	-0.0270021365	0.1507854503	-0.0149890556	-0.0811671856	0.034079123	0.0612321316	-0.0560332617	0.1219432619	0.0361297013	-0.0570896535	-0.1072601457	0.1031489157	0.106252144	-0.0332724541	-0.0635256067	0.0589932109	-0.0130351223	-0.0046636688	-0.0841784575	0.0423604488	0.0220579707	-0.2699770051	-0.0292194054	-0.0074863681	0.0780971098	-0.0366042283	0.0263598407	-0.0869360055	0.0890404089	0.0820896952	-0.1061533843	-0.1720629451	0.0281240582	0.0710529	0.0883347166	-0.0159816172	0.0414015991	0.1508597326	0.0229121147	0.0071404697	-0.0142824842	0.0414777669	-0.0420805837	0.1205199947	0.0106447392	-0.07947523	-0.1239499165	0.0137768501	0.0539847975	0.0347129095	0.0930841714	-0.0724581847	-0.1434983178	-0.0176285009	-0.0137264921	0.0461217506	0.0752918832	0.0239934256	-0.03391119	-0.0093288433	0.1568245778	0.0648276817	0.0950847397	0.0464700994	-0.0170367502	-0.0750838557	-0.1090689406	-0.0247695475548255	0.0003443953554693	1.1860816086882596e-07	0.0006135304860707	-0.0055043064307369	0.0110632250273142	3.029738928345159e-05	0.0001223949480049	-0.1040383777339286	0.0106394202538667	0.0108239840415076	0.0001131972633383	-9.206755987039406e-05	2.657707237906136e-08	7.063407762418665e-16	8.476435580488595e-09	-0.0009509931499489	-2.5759981000508456e-09	6.6357662114655666e-18	9.04387971249731e-07	-0.0001420433763078	5.60000564355e-05	3.1360063207791847e-09	2.0176320752919283e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.2160762920512	0.0261638012898401	574891.6183477136	0.0006845444979342	702.5227249737444	-8.663138323816725	75.04996561758205	493538.1791045353	531.8983032291981	1.2581121315910195	1.582846135656499	282915.80497809994	548.3011502352628	707.0041591519936	0.8474629999999999	23.179392	0.0811595076497409	0.0451281449382503	0.014981775	0.0878408305	-0.0121516906	-0.0135550588	0.0331466118	-0.1166661865	0.0300674844	-0.0567699128	0.1334396255	0.1306038563	0.0064300102	0.0179775336	0.0158609647	0.0237189201	0.0633514815	0.0282982898	0.1579851858	0.0523423503	0.0458229238	0.1336238828	-0.0824998169	-0.0229810099	0.0870220539	-0.0163386022	-0.0747125653	-0.1306139555	0.0106521862	0.1409885967	0.0048647983	0.0630147407	0.0249973699	-0.078960894	-0.1318265822	0.0521620316	0.0015650844	-0.1074104146	-0.0658725662	-0.0183133476	0.1370033941	-0.0494321693	-0.1128698658	0.104470264	0.0763983632	0.1004955313	-0.2411018498	-0.0156974765	0.0857568853	0.0056550768	0.0002281662	-0.0207953295	0.0032933761	0.0145788924	-0.1225645297	-0.1075761049	-0.0431394629	-0.0527827051	0.0518263221	-0.0143553901	-0.0921699203	0.0396590451	-0.0543630499	-0.1187776272	0.1135353303	-0.1341133594	0.0027070069	-0.034770642	0.1097019229	0.0576262204	0.0213254298	-0.0096298579	-0.0929599257	-0.0605834173	-0.010674046	-0.0629260075	0.1085663713	0.092858018	0.0634360258	-0.1242330368	0.1634222246	-0.2051777302	-0.1380197901	-0.0398205759	0.0204515824	-0.0075072017	-0.0488116923	0.0554692786	-0.0233406265	0.0054959126	0.022193114	-0.0781664926	-0.14922256	0.0062675952	0.0833628116	0.0065968557	0.0170836706	-0.113572422	-0.020995333	-0.0535808885	-0.0373311305	0.006374416	0.0773371712	0.0367206184	0.0360638839	-0.0400602424	0.0817058066	0.1209936088	0.0938274964	0.0422748601	-0.0237643552	-0.0816600968	-0.1115728848	-0.0123330029660735	0.012436544588752	0.000154667641308	0.0001521029621611	-0.0196640823442919	-0.014159775913555	0.000386676134443	0.000200499253922	-0.1145936824454878	-0.0105553047115592	0.0131317120564173	0.0001114144575538	0.0006238961479214	0.0007159637077917	5.126040308749736e-07	3.892464033911615e-07	-0.0010600615845037	-0.0001090684345547	1.1895923416234678e-08	1.123730562940495e-06	-0.0001971688826787	-5.512550637089999e-05	3.0388214526481353e-09	3.887556829676696e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.4922315359796	1.2761552439284287	576828.4497635021	1.6285722066060273	709.6802243364268	7.157499362682415	51.229797126799184	503646.0208142011	531.5969970801252	-0.3013061490728432	0.0907853954691064	282595.36730460665	548.4142221658034	712.7203374974868	0.822922	22.508167	0.1443264948118447	0.0677399231004913	0.0054397556	0.0863776544	0.0325226272	-0.0478793778	0.0627665499	-0.0472958086	-0.0534424086	-0.0364379376	0.0959035945	0.1039154139	0.0079662421	0.0245117435	0.0462274176	0.0248658348	0.0172417429	0.0414364177	0.0925044158	-0.0644084771	-0.0298020263	0.1235062491	-0.0906277791	-0.0249755972	-0.0087140925	0.0871908453	-0.0093577763	0.123402008	-0.0928963517	-0.0413873487	0.017156259	-0.0264183996	0.071405311	0.1268242654	-0.0273573868	-0.0123763113	-0.1451174401	0.0521238274	0.0272186408	-0.0033288767	-0.085511671	-0.0303068238	-0.057864989	0.0971166679	0.0182916171	0.1227932316	-0.1161961787	-0.0990570205	-0.0308817668	0.089699102	0.0042378831	0.0059962195	-0.0463556878	0.0137701074	-0.068806673	-0.0628549872	-0.0645749327	-0.1224569597	-0.0238663472	0.0522769603	-0.1429789302	0.0255344125	-0.0299626655	-0.0034430293	-0.0646033659	0.0756862072	0.0659893101	-0.0382223246	0.0752937616	0.004123172	0.0588712579	0.1594660216	0.0394891524	0.0810930767	-0.0225915974	-0.1188662025	-0.0443690027	-0.0483533424	-0.0050721271	0.0078580862	-0.0096916685	-0.068346207	-0.0566876069	-0.0369117436	0.022463144	-0.0084646516	-0.0275710863	0.0107287925	-0.028078472	-0.041227544	0.0291074087	0.0726679446	-0.1590998748	0.0383656566	0.0466118435	-0.0267002368	0.0078807314	-0.0334094293	0.0525880185	-0.0451850236	-0.0106592008	0.0482410891	-0.0018580794	-0.0774638928	-0.1081257747	-0.0716323045	-0.0070861969	0.111978783	0.092532202	0.0380110509	-0.0304052466	-0.0877067409	-0.112946559	-0.0308523889857923	-0.0185193860197188	0.0003429676585473	0.0009518699061306	-0.04318984825953	-0.023525765915238	0.0018653629926812	0.0005534616618985	-0.0759667955407366	0.0386268869047512	0.005770954024728	0.0014920363919524	-0.0002090304482116	-0.000832926596133	6.937667145457058e-07	4.369372827954239e-08	-0.0007329913321854	0.0003270702523183	1.0697494995155643e-07	5.372762930589273e-07	-8.407661168726822e-05	0.0001130922709914	1.2789861757999441e-08	7.068876632811687e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.4350295544936	-1.0572019814860596	575223.6940553255	1.1176760296580508	710.9668574168765	1.2866330804496329	1.6554246837073114	505473.8723452292	531.5975534780488	0.0005563979235603	3.095786493422419e-07	282595.95886384696	547.4606512572972	702.9860835172616	0.8832499999999999	24.158226	0.075918611881954	0.0345529267913323	0.0042576374	0.028804951	-0.0124312115	-0.1006311126	-0.0178259058	0.0197055611	-0.080339824	-0.0932915891	0.0909218456	-0.0424485229	0.0076324125	5.11571e-05	0.0342537813	0.009147648	0.0036940144	0.0831078304	0.0155539911	0.0082861293	-0.0420549064	0.0255555551	-0.0658324741	0.0455515385	-0.1568966668	0.0481499991	-0.0637827818	0.0744367644	-0.034220321	-0.1020452606	-0.0035895523	0.0131280465	0.0998807106	-0.0867574672	0.1256202869	0.1505688756	-0.0870038794	0.0485849191	0.0725335584	-0.0687491728	0.1058336056	-0.0367920139	0.0110549199	0.0184300632	-0.1009424122	-0.0774463491	-0.0565676738	0.0105889564	-0.0579518742	-0.0580674169	0.003717576	-0.0277732081	0.0140189911	-0.055619979	-0.0826674218	-0.0161513883	0.053868992	-0.0264459044	-0.0242950548	0.0345637574	-0.0383383042	0.0265501666	-0.0241984014	0.0836998517	-0.1407491866	-0.0254816341	0.0726300995	0.0650283485	-0.0051851377	0.0481486224	-0.1285103152	0.0807474849	0.1163770765	-0.088081415	0.0087704984	-0.0766397519	0.0417535284	-0.0854729423	0.1347407921	-0.0154488708	0.1489353643	0.0203151367	0.1171113289	0.0677491329	0.0182996039	-0.0062739523	-0.0368234444	-0.0034045635	-0.0481594166	-0.0655695803	0.004485136	-0.0100478414	-0.0507436296	0.0851656502	-0.0053022184	-0.0147844487	0.0489594009	0.0496105744	-0.0301763154	0.0753794924	0.0648584665	0.0351177473	-0.0182529314	0.0033879349	-0.0850976959	0.0058270512	-0.0029345703	0.1395925232	0.091199382	0.0336855875	-0.0369351927	-0.0931845731	-0.1131760472	-0.0126037148797593	0.018248674106033	0.0003330141066281	0.0001588536287702	-0.0532024434157278	-0.0100125951561978	0.0028304999854037	0.0001002520617619	-0.056556111083168	0.0194106844575686	0.0031985937008516	0.0003767746711112	-9.203950650503907e-05	0.0001169909417065	1.3686880441387934e-08	8.47127075769113e-09	-0.0003989908676709	0.0003340004645144	1.1155631029590173e-07	1.5919371248477769e-07	-0.0001980183687093	-0.000113941757022	1.2982723993267728e-08	3.921127434629228e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.5323761317387	1.0973465772451618	576889.430392325	1.204169510591672	708.6441142147985	-2.322743202077959	5.39513598279937	502176.4806112764	532.1562816951052	0.5587282170564549	0.312177220535085	283190.3081475602	548.5712524143397	696.8306833158755	0.8760879999999999	23.96233	0.1211917037055272	0.0562372863284129	0.0141460047	0.0885190099	-0.0621977442	0.0198008659	-0.0282277001	0.1011243759	-0.0503354815	0.0012401511	0.1049726385	-0.0269865445	0.012355171	-0.0080706916	0.0440984792	0.0061625655	0.0497503132	-0.0268734748	0.0031691117	0.0381292477	0.0208093629	-0.0123911019	-0.1102045907	-0.0477530321	0.0529472906	-0.1218655931	0.1204219758	0.063454942	-0.0124817883	0.0909656812	0.1469157126	-0.1076414276	-0.0704850972	0.0577586132	0.1077908886	-0.1112502473	-0.088778714	0.0048751595	-0.0286408206	0.0669188658	0.0620375656	-0.0143842237	-0.0458075719	-0.1631866472	0.0485626688	0.0177300468	-0.1129035021	0.10093771	-0.0108679804	0.1236138042	0.0152917851	0.0166850599	-0.0406853675	-0.0287806719	-0.0403340523	0.0189047612	-0.031598719	-0.0115995547	0.0611603514	-0.0469880231	-0.0341638586	-0.0415091355	-0.0097894964	0.0938161456	0.0987376016	0.086350384	-0.1872326736	-0.0765242324	0.0524209597	-0.0019056471	-0.0596005081	0.0063320256	0.0504420906	0.0665960351	0.0693537232	-0.1057202635	0.0250028803	0.0554947659	0.0674646598	-0.0095233015	-0.1740514438	0.1166290969	-0.0367341162	0.0411759363	0.0301478263	0.0053214371	-0.073736539	0.0559828168	0.0366332807	-0.0357581527	0.0781196874	-0.0165647381	0.0261531754	0.0595279098	-0.0162540329	0.080387784	0.0669621311	-0.016786579	-0.1313175806	-0.0272268005	-0.0207888335	-0.0956626019	0.0761185824	0.0419390152	-0.0565272441	0.0177049253	0.0560548017	0.1011875906	0.0898295767	0.0293054861	-0.0433303662	-0.0980580676	-0.1122590247	-0.0122439910232259	0.0003597238565334	1.2940125295926272e-07	0.0001499153161768	-0.0343644462398771	0.0188379971758507	0.0011809151653734	0.0003548701375973	-0.0790176749776492	-0.0224615638944811	0.0062437929588734	0.0005045218525858	0.0005051960996962	0.0005972356062012	3.566903693145617e-07	2.552230991482529e-07	-0.0009511620739637	-0.0005521712062928	3.04893041058846e-07	9.047092909469272e-07	-0.0006392599317885	-0.0004412415630792	1.9469411698857565e-07	4.086532603902376e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.1076904619022	0.5753143301634509	577763.7010993268	0.3309865784914202	709.2123928974414	0.5682786826429265	0.3229406611463799	502982.2182393148	532.042409571804	-0.1138721233012347	0.0129668604651316	283069.12558297126	548.1226252858231	702.2813959933262	0.736433	20.142567	0.1167044897999929	0.0578063517276088	0.0072919693	0.0938548277	-0.0457597445	0.0896438688	-0.1001929335	0.1235797097	-0.0202811278	0.024812746	0.0265468887	-0.0074435889	0.006123798	0.0053567556	0.0457053005	0.0164958016	0.0792655924	-0.0056984415	-0.0648930179	0.0546315189	-0.0600001282	0.0288355368	0.0477949583	-0.1061579159	0.024907225	-0.0867551753	0.007827013	-0.0838053284	0.0461885464	0.0159238725	-0.0314793423	0.0577268814	-0.036879639	-0.0615062051	-0.0706852414	-0.1024457972	0.0589856576	-0.0316323855	0.0743217625	0.0571282855	-0.0910244652	-0.1125382024	0.1341928153	0.1089545417	-0.027755358	-0.0518297918	0.1115146453	-0.0227242554	-0.0698021288	0.0010531282	0.0152394434	-0.010599833	-0.0376955899	-0.0613565629	0.0036897416	0.0664653331	-0.0082109559	-0.0019184371	0.0541482419	-0.1248121582	-0.0337415818	-0.0334713327	0.0286423591	0.0024480548	0.0345364329	-0.0684509665	-0.049802605	0.025814906	-0.0479999315	0.0735183274	0.0633424519	-0.0786809503	-0.1504426605	0.0733685234	-0.0068681157	0.0561067315	0.1296712148	0.0088320553	-0.039802496	0.0135538856	0.0930150057	-0.0235723697	0.0283921923	-0.0360403659	0.0245816504	-0.0058964026	-0.0984997492	0.0814940997	0.0754762955	-0.0373119948	0.0774008863	-0.0270786679	0.0960270934	-0.0080169521	0.0124771191	0.0380150453	0.0584327511	-0.0399114047	-0.0699198435	0.0142555297	0.0002741064	-0.0847639657	0.0352634868	0.066262361	0.0348891139	-0.0084496128	0.0213008244	-0.0163425887	0.0884233418	0.024877851	-0.0495674319	-0.1022956179	-0.1102047813	-0.0221220352672162	-0.0098780442439903	9.757575808622989e-05	0.0004893844443639	-0.0526114979260654	-0.0182470516861883	0.0027679697140243	0.0003329548952384	-0.0562091653035849	0.0228085096740642	0.0031594702641257	0.0005202281135518	0.0013380337458242	0.0008328376461279	6.936185448080276e-07	1.7903343049643396e-06	-0.0014099447804987	-0.0004587827065349	2.1048157181557986e-07	1.987944284055527e-06	-0.0006630572630405	-2.3797331251999994e-05	5.663129747174157e-10	4.3964493407075874e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.227589913172	0.1198994512698163	577945.9884651899	0.014375878414803	704.234422141108	-4.977970756333434	24.78019285091086	495946.1213284203	531.3078524476078	-0.7345571241961579	0.5395741687073298	282288.034072489	547.2790447361982	700.1791553219159	0.7390259999999998	20.213472	0.1001971039079241	0.0614113787880928	0.0164562426	0.0584859702	-0.0252536619	0.0355537311	-0.1269351306	0.0729606762	-0.0068984274	0.0184271413	-0.0014143485	0.0383019404	0.0215712321	0.0375109312	0.0394726681	0.0249565686	0.0298055057	0.0477038725	-0.0161252953	0.0537111533	0.0100598417	0.0593238011	0.0786584221	-0.0438137464	0.0972641532	-0.0771894445	0.0575903664	-0.0326815785	0.0339853449	-0.0097600552	0.0799189492	-0.1060872256	0.1153497942	-0.0221328914	0.0704766719	-0.0425819539	0.0358116096	-0.0163451041	-0.0586898327	0.0158357864	0.027517314	-0.0013456814	0.0173178502	-0.0211478626	-0.0102109315	-0.2707655159	-0.0527359998	-0.0822998597	0.0026733244	0.0809229863	0.0202061689	-0.034533402	-0.0317344328	-0.057735422	0.0158384023	0.047833873	0.0177466603	-0.0362474067	0.073208911	-0.0833070651	-0.0299920137	-0.0052802652	0.0860974879	-0.0701916252	0.0632995877	0.0219558047	-0.0515450579	0.0088345023	-0.0350684831	0.041703594	-0.0444085547	0.1246400634	-0.0842252318	-0.0526497751	0.0948216173	0.0388410394	0.0922157739	0.0555768443	0.116365903	-0.0450210254	-0.0317341518	-0.0079290267	0.0398044989	0.0828585713	0.0292528028	-0.0143726026	-0.0651018141	0.0009902018	0.1118404811	-0.0772436532	0.1137260718	0.0578968437	0.0683122204	-0.0291699356	-0.0051755915	0.0755737463	-0.0316862556	-0.0241967649	-0.0335221596	0.0544018159	-0.0664642237	-0.1620407754	0.0511268294	-0.0310743649	-0.0794213706	-0.025570266	-0.0258962494	-0.0280874535	0.0869812475	0.020409864	-0.0556236314	-0.1058697418	-0.1070341271	-0.0123240267560049	0.0097980085112113	9.600097078576906e-05	0.0001518816354827	-0.0512952618194617	0.0013162361066036	0.0026312038851271	1.7324774883272575e-06	-0.0191990693645607	0.0370100959390242	0.0003686042644652	0.0013697472014157	0.0005103822207302	-0.0008276515250939	6.850070469904238e-07	2.604900112374907e-07	-0.001409724808548	2.199719506999157e-07	4.838765909472616e-14	1.9873240358356955e-06	-0.0008766410330175	-0.000213583769977	4.561802679758808e-08	7.684995007699896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.1407771938393	1.91318728066733	580858.5642616294	3.660285570907253	706.5596062890414	2.3251841479334416	5.406481321800965	499226.4772393253	532.0771559115263	0.7693034639185043	0.5918278195970095	283106.0998428987	548.0783906585626	720.06869393143	0.889896	24.339987	0.3052234639245776	0.1689421415866443	0.0012965972	0.1025880152	0.0286555246	0.0763736306	-0.1304417667	0.0510650355	-0.0014948277	0.0571848618	-0.0562958179	0.0493335793	0.0151946139	0.0043395969	0.0288530499	0.038361953	0.0342571856	-0.0159936748	-0.0544948415	-4.01299e-05	0.002666344	0.1028885369	-0.0143681911	-0.1531004505	0.1240373232	-0.0322164502	0.0358101576	-0.013123898	0.0789678056	-0.0753027519	-0.0810272596	-0.1266730027	0.0081327068	-0.0436992141	0.0435517788	0.0388522661	0.0642017014	-0.1008901663	0.0637535828	-0.2137759662	0.1827261624	0.0125409847	-0.0240085337	0.0135041631	-0.0521883313	0.1000834602	0.0995457559	-0.042656558	0.1469825751	0.008370939	0.0152982091	-0.0109564106	-0.0364481954	-0.0450386593	0.0759578593	0.0509683596	-0.0457130489	-0.0372393197	0.1022077092	-0.0745056494	-0.1052832985	-0.0887016331	0.0225274981	-0.0943030538	0.0354237746	-0.0768931985	-0.0947128028	0.1244292208	-0.0493449644	-0.0246986245	-0.0503206879	-0.0322345895	-0.0106827985	-0.0502648368	-0.1030050925	0.0821304955	-0.074449883	0.0601327202	0.0996512554	0.1396341024	0.080540204	0.1433922199	-0.1606469004	0.0446753097	0.0109572777	-0.0110745645	-0.0694213505	-0.0002556476	-0.0144727683	0.0202935771	0.0698932503	0.1456933296	0.0667721332	-0.0143953548	0.0203960184	-0.0511399726	0.0884707555	-0.0451330583	0.1113919642	-0.0476185492	0.0186843203	-0.1268388995	0.006294179	-0.07363538	-0.0664968689	0.0095644575	-0.1218542349	-0.0418226073	0.0855038787	0.015908772	-0.0614768663	-0.1087572599	-0.1027791819	-0.0132091543943886	-0.0008851276383837	7.834509362307082e-07	0.0001744817598147	-0.1364408216209369	-0.0851455598014752	0.0186160978045963	0.0072497663539065	-0.004063404904997	0.0151356644595637	1.6511259421953678e-05	0.0002290883386324	-0.0023176311948103	-0.0028280134155405	7.997659878477044e-06	5.371414355157819e-06	-0.0006180196705596	0.0007917051379884	6.267970255172317e-07	3.819483131985965e-07	-0.0004152173460433	0.0004614236869742	2.129118189008646e-07	1.7240544445524155e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
