global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
781.8363929464091	0.2473644170529496	611268.1453354518	0.0611891548239456	919.560106266928	1.1590179316905278	1.343322565980189	845590.7890376438	579.8599541810815	-0.2455010324420072	0.0602707569300915	336237.566462886	582.3605137492277	704.5485072335756	0.502307	18.554974	0.0735731433917333	0.0391026115671842	-0.0006210694	0.0101284194	0.0039012837	0.0144250814	0.006579992	0.0099952731	0.0162717815	0.0506711741	0.0150672772	0.0109322977	0.0220426673	-0.0097888503	-0.0203984144	0.0164430925	-0.0456430256	-0.0046091849	-0.0222965508	-0.031579034	-0.009911136	0.0118447571	0.0177044802	-0.0667032971	-0.0716902733	0.0257918541	0.0267344768	0.0761711949	-0.1066498632	0.0928036059	0.1024640503	0.0949661785	-0.0109871817	0.0140057568	-0.0194290445	0.0236668748	-0.0065641048	0.0322045706	-0.0165120861	0.0661768233	-0.0186438503	-0.0212141788	-0.0343202499	-0.0594222947	0.0268816968	-0.0089759041	-0.1075340155	0.0172798382	-0.0003741123	-0.0586745386	0.07708808	-0.1437325727	0.0119837297	-0.0047395455	-0.025521952	-0.0046376505	0.0008087939	-0.0086173397	0.0162738896	-0.0165820083	0.020351453	-0.0208533562	0.0053941366	0.0109406207	0.0018596855	-0.027487644	0.0085858955	0.0223014194	0.0114677454	-0.0346207383	0.0437779627	-0.0079259582	0.0001045091	0.0046131925	-0.0127499295	0.0044297445	0.0019237421	0.0024240102	-0.0469677858	0.0963034222	0.050589964	-0.0102469799	-0.0680206669	-0.105460092	0.0441243003348574	0.0181895759336611	0.0019469538800406	0.0003308606726464	0.0258976382313136	0.0019667164866348	3.86797373880114e-06	0.0006706876659599	-0.0591567049010137	-0.0313657297830474	0.0034995157347456	0.0009838090048231	-7.59909116415099e-05	2.9754831298888562e-08	8.853499856253182e-16	5.774618652107766e-09	0.0001220056590334	-0.0001239879479822	1.5373011244836738e-08	1.488538083617426e-08	-0.0001489953707799	-0.0003170047209543	2.219962051383988e-08	1.0049199310731363e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.0592818972508	2.222888950841707	614748.9575292326	4.941235287774145	921.3779036801164	1.8177974131884864	3.3043874353947538	848937.241389966	580.8662479559639	1.0062937748823515	1.0126271613669726	337405.59801443934	583.2528492012764	707.8862006595369	0.54337	20.071831	0.0876676493076309	0.042213706355631	0.0024802339	0.010538952	0.0058205793	0.0149074179	-0.0104654884	0.0248839763	0.0391995258	0.0964057219	0.0253577046	0.0158546797	-0.0197915437	-0.008255541	-0.0051503761	0.0259831097	-0.0367030766	0.0254529326	-0.0077673526	-0.0131044701	0.0002552824	0.0426740791	0.0169070138	0.0148287038	-0.0610196624	-0.0065717585	-0.0437115719	-0.0435829075	-0.0380752665	0.0469179263	0.030826411	0.1158646554	-0.0738640866	0.0229439053	-0.0219110054	-0.0109104447	-0.0038175382	0.0087003319	-0.0198349624	0.0717156244	0.0091595896	-0.0098545619	-0.0354621435	-0.0463559433	0.0736428274	-0.0021189725	-0.0521857201	0.0192314246	0.0916510618	0.0013699618	0.0037274918	-0.0659444975	-0.0396294285	-0.074395752	0.0390079485	0.0009435981	0.0060433008	-0.0060093258	0.0162659408	-0.0176061966	0.0198398054	-0.0107486865	0.000412358	0.0118558173	0.0072821168	-0.0263561188	0.0047759122	0.0156135969	0.0139634727	-0.029257686	0.0440163885	-0.0068123074	0.0030968816	-0.016047213	-0.0122625284	-0.0028487352	-0.0072818971	0.007766041	-0.028227298	0.0950847397	0.0464700994	-0.0170367502	-0.0750838557	-0.1090689406	0.0439616554545949	-0.0001626448802624	0.0019326271503085	2.6453357075602405e-08	0.0265251315965997	0.000627493365286	3.937479234780746e-07	0.0007035826062169	-0.0366224226043669	0.0225342822966468	0.0013412018374128	0.0005077938786249	0.000418934018761	0.0004949249304025	2.449506867339293e-07	1.755057120752419e-07	0.00050205506614	0.0003800494071066	1.4443755184207817e-07	2.520592894368398e-07	0.0002628948670197	0.0004118902377996	6.911371110530576e-08	1.6965356799461108e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.0673551154204	2.0080732181695566	617901.8867781523	4.03235804952984	926.9534906208186	5.575586940702124	31.087169733328068	859242.77377412	581.9415188869925	1.0752709310286264	1.156207575115169	338655.93140449986	584.5128381560406	717.0900483510397	0.534153	19.731371	0.1022173091151145	0.0565758826698318	-0.0049260124	0.0045906719	0.0013730084	0.0314713112	0.0361917935	0.0111097769	0.085004175	-0.0137819559	0.0466354873	0.0224477765	0.000495011	0.0261682287	-0.010881504	0.0221367234	-0.0586511953	0.0173532701	0.013507148	-0.0098687884	-0.025745552	-0.0837774498	0.016300412	0.0149966684	0.0961915256	0.0376979427	0.0822341234	-0.0519294802	-0.04172934	-0.0509268812	0.0673131133	0.0004689883	-0.0441097372	0.0454084431	-0.0278270476	0.0048866229	0.0260314413	0.0157504259	-0.0201932658	0.068411716	0.0168212036	0.0165220686	0.0194059509	0.0266423805	-0.102275464	-0.0092366237	0.0186360104	0.0370183669	-0.0322781904	-0.0146881566	-0.0916126228	-0.0338069785	0.043472828	-0.098814322	-0.032030136	-0.0024152719	0.0028831004	-0.0087188008	0.0154470963	-0.016048863	0.0288237466	-0.0160985693	-0.0027016628	0.0138688844	-0.0025371688	-0.0213694171	0.0090373089	0.0173170431	0.0192795561	-0.0342111221	0.0464631769	0.0051743008	-0.0049958717	0.0189306319	-0.0112866278	0.0307707652	-0.0093311983	0.0128644953	-0.0574740235	0.0938274964	0.0422748601	-0.0237643552	-0.0816600968	-0.1115728848	0.0427514828275832	-0.0012101726270117	0.0018276892839571	1.464517787168404e-06	0.0223399835101787	-0.004185148086421	1.7515464505273375e-05	0.000499074863235	-0.0883517677946059	-0.051729345190239	0.0078060348724319	0.0026759251538109	-7.59871763779429e-05	-0.0004949211951389	2.4494698939775965e-07	5.774050973892602e-09	0.0004190022970802	-8.305276905980002e-05	6.897762448500475e-09	1.7556292495848418e-07	-6.0984033010412855e-05	-0.0003238789000301	3.719052282215125e-09	1.0489754188471585e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
785.5736216967343	-0.4937334186860198	617125.9151057239	0.2437726887273845	929.3065596101034	2.353068989284793	5.5369336683337576	863610.6817343666	581.8415373686449	-0.0999815183475902	0.0099963040110895	338539.57460750826	584.7159409176476	716.3197262528315	0.539894	19.94342	0.0850886537334816	0.0405957466320339	-0.0070256184	0.0020491687	0.0060490675	0.0353176051	0.0746617418	0.0311932394	0.0930534609	-0.0301868588	0.0477654653	0.0189350543	0.0060030184	0.0016043012	0.0019834469	0.0366355842	-0.0595337546	0.0374503756	0.0062237692	0.0110591121	-0.0038277456	-0.0308201313	0.0708741712	-0.0413316617	0.0317555977	0.028182068	0.0402608243	0.0349603963	-0.0605892223	0.0886942399	-0.0158852471	0.0604387808	0.0645091281	0.0474355549	-0.0275956243	0.0068995327	0.0066253386	0.0215489866	-0.0430051539	0.0727401397	0.023506371	0.0150646177	0.0233232088	-0.003162475	-0.0537113806	0.0537668061	-0.031962406	-0.0104111323	-0.0407053484	-0.0746193135	0.0354993916	-0.0960828446	0.0060115922	0.0118944706	0.0783900259	-0.0027438317	0.0066817444	-0.0062364886	0.0134855243	-0.0188965753	0.0229311737	-0.0182459668	0.0010121985	0.0146821087	0.003571579	-0.0200526991	0.0025332772	0.0169967054	0.0217031437	-0.0298446041	0.0179724716	0.016319258	-0.0120523537	0.0456061404	-0.0151149862	0.0462493409	-0.0037028224	0.0367818884	-0.0598080555	0.092532202	0.0380110509	-0.0304052466	-0.0877067409	-0.112946559	0.0478998878176781	0.0051484049900949	0.0022943992529461	2.650607394203411e-05	0.0361120434689041	0.0137720599587254	0.0001896696355067	0.0013040796835	-0.1082028237850494	-0.0198510559904434	0.0117078510750584	0.0003940644239357	0.0003684656863498	0.0004444528627277	1.975383471868859e-07	1.357669620172292e-07	0.0002610483944009	-0.0001579539026792	2.494943537162177e-08	6.814626421928784e-08	0.0002629518574669	0.0003239358904773	6.91436793452929e-08	1.0493446113932962e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.6180497937544	-0.9555719029799548	615625.4840621544	0.913117661764732	927.7480954333564	-1.558464176746952	2.428810590203555	860716.5285802202	581.8930402901374	0.0515029214924425	0.0026525509222566	338599.51033809944	584.6931635145685	716.2363459552299	0.520457	19.22546	0.0577295434651618	0.0250820941841188	-0.0060697573	0.0036082357	0.0056165015	0.0309435091	0.0323679925	0.0648828282	0.0601092647	0.0022047919	0.0517484718	0.0267840168	0.0068337436	0.0199562001	-0.0096666955	0.0123282362	-0.032153889	0.0057060121	0.0021366198	0.0276205937	-0.0146886452	-0.0421072504	0.031778164	0.0751859127	-0.0048601334	0.0619937712	-0.0196064326	-0.0044732183	0.0286714692	0.0881431567	-0.0634806636	0.0040641407	0.0475455181	0.0494729654	-0.0313201028	0.0086895599	0.0191814566	0.0144230735	-0.01060664	0.0322988995	0.0079599775	0.0093925564	0.0422152358	0.0112700354	-0.0390982089	-0.0169225858	0.004928986	-0.0452618665	0.0710220072	-0.064983943	-0.0068271651	-0.044404501	-0.0442010852	0.0089304097	0.0743539085	-0.0035573788	0.0049571936	-0.0060013335	0.0145310891	-0.0209958732	0.0245168376	-0.0189633612	-0.0010966352	0.0093288547	0.0066444516	-0.0133457782	0.009392459	0.0120612865	0.0242205277	-0.0258092389	0.0124655692	0.0122435013	-0.0048847714	0.0685400326	-0.0135882432	0.0489840105	0.0064475635	0.0405067166	-0.0397747483	0.091199382	0.0336855875	-0.0369351927	-0.0931845731	-0.1131760472	0.0548096704506662	0.006909782632988	0.0030040999749106	4.77450960351439e-05	0.0305176432160578	-0.0055944002528462	3.129731418904673e-05	0.0009313265474625	-0.1186520004424238	-0.0104491766573743	0.0140782972089889	0.000109185292817	0.0005719999800351	0.0002035342936852	4.1426208705973933e-08	3.271839771601548e-07	-2.989989987378649e-06	-0.0002640383843882	6.971626843037239e-08	8.940040124624575e-12	3.5000857101417004e-05	-0.0002279510003654	1.225059997833813e-09	5.196165856762442e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.8976100175023	-1.7204397762520784	612928.6677711171	2.959913023710302	923.7677513881284	-3.98034404522798	15.84313871838184	853346.858504679	580.6686503749103	-1.224389915227107	1.499130664509842	337176.0815282198	583.6349832308367	709.6473696162935	0.567081	20.947699	0.1639592445557213	0.0825898435642958	0.0029647308	0.00545147	-0.0063923833	0.0123226114	0.0144015946	0.0655924419	0.0059767015	-0.0116879696	0.0274828675	0.0011628902	0.0004622081	-0.023681058	-0.010092446	0.0069997255	-0.020624425	0.0080123793	0.0123288847	-0.0044672272	-0.0024756796	-0.0052104287	0.013833244	0.0639624321	-0.082507679	-0.0075943296	-0.0167265979	0.0075022343	0.0221809509	0.0496740279	-0.0385520039	0.0266628075	-0.0325432742	0.0250740228	-0.0072758816	0.0024437021	-0.0234921614	0.0031086587	-0.0030758321	0.0165111404	0.0068304073	0.0119843967	-0.0011717956	0.0175609169	0.004782152	-0.0122766992	-0.023990094	-0.0377010551	0.1139509395	-0.0005539048	-0.0087577412	-0.0024257682	-0.0179272539	0.032661843	0.0602926782	-0.0016633824	0.0082728504	-0.0086860551	0.0114482662	-0.0163132315	0.0174722028	-0.0151113306	-0.0011846697	0.0031565667	0.0001781334	-0.0098118483	0.007833165	0.0161449366	0.0219974263	-0.0283208348	0.0184806028	-0.0006939596	0.00989469	0.0505293583	-0.0244750687	0.0268411275	0.0081204622	0.0371688851	-0.0049874862	0.0898295767	0.0293054861	-0.0433303662	-0.0980580676	-0.1122590247	0.0618905204952255	0.0070808500445593	0.0038304365271699	5.013843735353545e-05	0.0627954546068849	0.0322778113908271	0.0010418571081818	0.0039432691192853	-0.1414242153403506	-0.0227722148979268	0.0200008086846338	0.0005185737713573	0.0017249152584615	0.0011529152784264	1.3292136392290237e-06	2.975332648873304e-06	0.0006537262128465	0.0006567162028338	4.31276171064548e-07	4.273579613626274e-07	0.0002619367402893	0.0002269358831878	6.861085591338421e-08	5.149989507826448e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.8857235448835	-0.0118864726188121	612910.0561303957	0.0001412882313177	924.2673215181128	0.4995701299843631	0.2495703147725934	854270.0816262665	579.8538123974718	-0.8148379774385148	0.6639609294760896	336230.44375188235	582.9138660180024	709.2357581944738	0.5414	19.999058	0.127648050986821	0.066181599999153	0.0017743951	0.0061934992	-0.0009494908	0.0135166926	0.0216599656	0.036512545	-0.0071478966	-0.0389303638	0.0100404645	-0.0020516441	-0.0177504182	-0.0119504443	-0.0071408072	0.0102610955	0.0057991795	-0.0008610969	-0.030603607	0.0053901212	0.0708369386	-0.0325475402	-0.04630308	-0.0057953155	-0.0125126199	0.0697599267	-0.0917978268	-0.1215629814	0.0491476761	-0.002100878	-0.0736500217	-0.003701888	-0.1140880517	0.0066602147	-0.0017382563	-0.0224383704	-0.0169690216	-0.0023225575	-0.0011814714	-0.013742303	0.0193422052	-0.0284455846	0.0233268378	0.1011127737	0.0194340437	-0.0670616025	0.0180544921	0.0824068811	0.1078348198	-0.0442971226	-0.0561144283	0.0289561378	-0.0362778236	0.0125672996	0.079295373	-0.0053962095	0.0044197242	-0.0088293024	0.0116171201	-0.0136215532	0.0179706257	-0.0080870395	-0.0024194435	0.0057176621	-0.0023785476	-0.0104318437	0.002139918	0.011736036	0.023339335	-0.0249890471	0.017834378	0.016375093	0.0080820015	0.0375462618	-0.0069533996	0.0324955342	0.0068226792	0.0464809523	-0.0127759403	0.0884233418	0.024877851	-0.0495674319	-0.1022956179	-0.1102047813	0.0618159845645607	-7.45359306647958e-05	0.003821215947686	5.555604960067247e-09	0.0211390458632223	-0.0416564087436626	0.001735256389419	0.0004468592600074	-0.1513572148593027	-0.0099329995189521	0.0229090064899651	9.866447944350268e-05	0.0008079954481908	-0.0009169198102707	8.407419384668568e-07	6.528566442970517e-07	0.0002790133752101	-0.0003747128376363	1.4040971068952302e-07	7.784846354613207e-08	3.3887252325569804e-05	-0.0002280494879637	1.148345870176836e-09	5.200656896051953e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.2344949579171	1.34877141303366	615023.7430818994	1.819184324616816	925.8472644321168	1.5799429140040502	2.4962196115116093	857193.1570564341	580.0195901969929	0.1657777995211518	0.0274822788140751	336422.7250122876	582.991095669918	715.9493076953758	0.530349	19.590834	0.0399247320191893	0.0201342068537495	-0.0048609952	-0.0029382781	0.0034518124	0.0178512653	0.026716256	-0.0050037525	0.027981442	-0.0608949717	0.0169858174	-0.0091071061	-0.0139427973	-0.0003507543	-0.0066730137	0.0066339713	-0.0136092703	0.0074436184	-0.0251798239	-0.0441425091	-0.008012669	-0.0436596161	-0.0920293505	-0.0683648566	0.105992596	-0.0238733197	0.019540769	-0.0698637851	-0.0127277716	-0.0497231046	-0.0499273528	-0.0580259918	-0.0245893353	0.013652773	0.006281601	-0.0170238079	-0.006102056	-0.0035926581	-0.0047480253	0.0154909582	0.0153682793	-0.0389126651	-0.0178692769	0.0551321784	-0.0473213571	-0.084332397	0.0656053786	0.105053983	-0.0657383092	0.0215313144	-0.0623616485	-0.011541385	0.0377945106	0.0281808487	0.0221883213	-0.0026290353	0.0061202008	-0.0021905998	0.0056102329	-0.0174909802	0.0102499657	-0.0098856945	-0.0018943611	0.0071946194	0.0001287352	-0.0063753765	-0.0037158683	0.0112332346	0.0248897827	-0.0128175636	0.011300722	0.0224992545	-0.0085885465	0.0465275807	-0.005816997	0.0537814812	-0.0026096168	0.0190157306	-0.0273425202	0.0869812475	0.020409864	-0.0556236314	-0.1058697418	-0.1070341271	0.0617170535685005	-9.89309960602036e-05	0.0038089947011771	9.787341981464022e-09	0.0245265029655143	0.0033874571022919	1.1474865619868498e-05	0.0006015493477173	-0.1405692504457221	0.0107879644135805	0.0197597141708721	0.0001163801761886	0.0006289765383113	-0.0001790189098794	3.2047770094444534e-08	3.956114857460662e-07	0.0001740822174263	-0.0001049311577838	1.1010547873848736e-08	3.0304618424057585e-08	0.0002629447748074	0.0002290575224818	6.913995459851433e-08	5.246734860551416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.2314973462151	-1.0029976117020851	613451.5784351941	1.0060042090800867	924.75462120014	-1.0926432319768082	1.193869232384725	855171.1094310145	580.3172054311879	0.29761523419495	0.0885748276249149	336768.0589194635	583.4134062704621	715.8203505722192	0.489055	18.065453	0.0418848920240779	0.0245826681027692	-0.008346738	0.0024685657	0.0051961986	0.0159549492	0.0366732723	-0.0068568888	0.0023764754	-0.0576942481	0.0149357059	-0.0207711663	0.0022877633	0.003601139	0.0065220034	0.018442419	-0.0308971836	0.0243207744	-0.057322453	-0.0254295173	-0.0225024654	-0.0484233103	-0.0305850513	-0.08463173	0.0818183373	-0.010825385	0.0884107057	0.0003452776	-0.037389742	0.0318102247	-0.1191702625	-0.0353462767	-0.0703774839	0.0135098794	0.0142793286	-0.0018630706	0.0007111494	0.0042552004	-0.0293955276	0.0184351333	0.0221098079	-0.0550064448	0.0046632797	0.0169556419	-0.0819190453	-0.0193837084	0.026999689	0.0526660892	-0.1169319801	-0.0084710107	-0.0300626378	-0.0046858919	0.064628459	0.0810018822	0.0938718139	-0.0033863392	-0.0005340281	-0.0054065745	0.0043803751	-0.0170713001	0.012765699	-0.006682434	0.0056666787	0.0121654226	-0.0014662003	-0.0080461358	0.003715259	0.0112610869	0.015348621	-0.0109213115	0.0178373838	0.0190847445	-0.0107221482	0.0481535557	-0.0017438248	0.0448668721	-0.0045703922	0.0172116207	-0.0273825468	0.0855038787	0.015908772	-0.0614768663	-0.1087572599	-0.1027791819	0.0542862199991844	-0.007430833569316	0.0029469936817998	5.521728753487504e-05	0.0261745193996887	0.0016480164341744	2.7159581673089043e-06	0.0006851054658046	-0.1207641002486497	0.0198051501970724	0.0145839679088659	0.0003922439743285	0.0004739856987157	-0.0001549908395956	2.4022160358549013e-08	2.2466244258701037e-07	0.0001660393384927	-8.04287893359999e-06	6.46879015405465e-11	2.7569061927093413e-08	0.0001659606568663	-9.698411794110002e-05	2.754293962749377e-08	9.405919132813198e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.5400428331071	-1.691454513107942	610804.838551575	2.861018369913225	923.8437471758594	-0.910874024280588	0.8296914881091131	853487.2691959334	580.7652980701723	0.4480926389844626	0.2007870131120599	337288.3314425361	583.6426880224016	707.8552871018976	0.517867	19.129766	0.0473862288533631	0.0234303385489322	-0.0020558739	0.0049940522	0.0089333729	0.0083551839	0.0478813527	-0.0064070118	0.0185137458	-0.0152052442	0.0158802583	-0.0082243931	-3.95797e-05	-0.0029173295	0.0179781549	0.0256179789	-0.0050767884	-0.002958212	0.0084905398	-0.0200485986	0.0145296436	0.0101297184	0.0268134484	-0.0470063875	0.0199068405	0.0779480162	-0.0081947938	0.0978504579	-0.0333912717	0.0256907041	-0.0581095263	-0.0809266755	-0.0018355375	0.0116388732	0.0027019639	-0.0075456895	-0.0056052455	0.0120087807	-0.0337324276	-0.0001229418	-0.0019321909	-0.0001794726	-0.0196277673	0.0045919468	-0.0070213902	0.0263163323	0.0001701322	-0.0098758253	-0.0598654771	-0.0990514817	0.0728102161	-0.0171945983	0.0532890387	0.1045381004	0.0020251924	-0.0042592479	0.0070553623	-0.0033855187	0.002717713	-0.0138004789	0.0058444001	-0.004025877	0.0033894416	0.0044883889	-0.0012864345	-0.0101787872	-0.0063592581	0.0119085954	0.0051145103	-0.0080488517	0.0091194143	0.0106101564	-0.0167699131	0.0504737617	-0.000665027	0.0326759644	0.0013195108	0.0128640163	-0.0201609821	0.0839918344	0.011381876	-0.0671057788	-0.1109394454	-0.0974830496	0.0603215151854783	0.0060352951862939	0.0036386851942718	3.642478798570232e-05	0.0230256942096218	-0.0031488251900669	9.915100077599854e-06	0.000530182593835	-0.1026827282224474	0.0180813720262023	0.0105437426752049	0.0003269360143499	0.0007659805277789	0.0002919948290632	8.526098019964739e-08	5.867261689364422e-07	0.0001526003074823	-1.3439031010399995e-05	1.8060755449849275e-10	2.3286853843692512e-08	0.0002629415258087	9.69808689424e-05	6.913824599460727e-08	9.405288940822966e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
781.5875158867119	0.04747305360479	610879.0449899612	0.0022536908185632	923.580590053158	-0.2631571227015001	0.0692516712285324	853001.1063229394	580.4534583575432	-0.3118397126290801	0.0972440063725873	336926.2173192322	583.3339756969087	703.3499907477399	0.501701	18.532619	0.0772506034545443	0.0390630813807803	0.0024687772	0.0111234458	0.0056215844	0.0141770025	-0.0164112078	0.023962302	-0.011020006	0.0294361979	0.0067299461	-0.0048198683	0.0065379	-0.0092348226	0.0012509997	-0.0016935354	-0.0060841453	0.0227721066	0.0319241849	-0.0366635038	0.0247967273	0.0418733833	-0.0132301987	0.013809862	-0.0239826441	0.0185201217	-0.0413555503	0.0596942484	-0.0640533986	0.0427411672	-0.0118297873	-0.0723648291	0.031199853	0.0071568639	0.0048319346	0.0062888541	-0.0083835218	-0.00523767	-0.0020504951	0.0054559583	0.0112397166	0.0133486744	-0.0489818319	0.0089290063	0.0533924954	-0.0009368137	0.0224773097	-0.0092493447	0.0300643784	-0.0220758797	0.0778473432	-0.0271172115	0.0429477617	0.0663700879	-0.0305479557	-0.0079171011	0.0041481251	-0.0075593754	0.00288108	-0.0123843044	5.96332e-05	0.0024852122	0.0022155548	0.0008067768	0.002050397	-0.0085729979	0.0008848975	0.0057093754	0.0053054269	-0.0054163153	0.0085024852	-0.0045675599	-0.0057670477	0.0391363589	0.0081343839	0.0134520007	0.0216546653	0.0289237046	0.0055990636	0.082445728	0.0068365186	-0.0724898296	-0.112402146	-0.091199382	0.0535041305845851	-0.0068173846008931	0.0028626919896123	4.6476732796495725e-05	0.0362570554867005	0.0132313612770787	0.0001750689212445	0.0013145740725656	-0.1148909568664748	-0.0122082286440274	0.0131999319696941	0.0001490408466248	0.001342932840489	0.0005769523127101	3.3287397114153306e-07	1.803468614063854e-06	0.0003977291628138	0.0002451288553315	6.008815571613146e-08	1.5818848695256624e-07	0.000340732936418	7.77914106093e-05	1.1609893396003285e-07	6.051503564584712e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
