global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
764.7352687191969	1.072456190497519	584820.0312230224	1.1501622805364506	891.9455261230469	-1.5629675412748156	795566.8215709189	2.4428675350786424	573.333101855384	0.5594978464974929	0.3130378402353321	328710.8456831162	590.5440558175529	615.3267450548708	0.8832179999999998	22.890299	0.1503601597035267	0.0809332759900262	0.1046401511	-0.0118472116	0.0338667994	-0.0338900267	-0.044828752	0.046925437	-0.0715378918	0.0093231926	-0.0603469862	-0.1157146103	-0.1507304522	-0.0234907227	0.0269541621	0.0601445	-0.0507568197	0.164533492	-0.0645205244	0.0478226852	-0.0782874954	-0.0689670298	0.0600110162	0.0880290121	0.0027650419	-0.08847738	0.0066830522	0.019387634	0.0489557524	0.0882240473	-0.0380102892	-0.0826254278	-0.0495639431	0.0325781687	0.1515626629	0.0827434728	0.0579228328	0.1051048405	0.0253291779	-0.1452317175	0.0083436041	0.0480374614	0.0291715641	-0.0509539693	-0.157470781	0.0747682084	-0.0066177059	0.0132817971	-0.1046449814	-0.0872369396	-0.0113201134	0.0292153756	-0.1006724065	0.0148931982	0.0373368887	-0.0381538285	0.0061800427	0.0168362135	-0.0075043756	-0.0311677575	-0.089997699	-0.1311623723	0.0392051222	0.0977701585	0.0443079061	-0.0381849862	0.0455672084	-0.0012579854	-0.1242519728	0.1120495014	-0.0382529562	0.0876867756	-0.1548945931	0.0484552504	-0.0260647432	0.0037317756	0.0182349521	-0.0223862962	0.0763262627	-0.094729152	-0.0340940609	0.0121085939	0.0624251111	-0.1451926959	0.1187498901	-0.035309181	-0.0377767748	0.1047780882	0.0506551643	-0.0198572679	-0.0839448694	0.0134581501517203	0.0233670106802889	0.0005460171881327	0.0001811218055062	0.0238096844804829	-0.0181323534030894	0.0005669010750601	0.0003287822399345	-0.0235780084889256	0.0733636931529134	0.0005559224843038	0.0053822314730348	0.0004960573551746	0.0002740444762021	7.510037493693813e-08	2.460728996228192e-07	-0.00030190525653	-0.0002559674173111	6.551931872496525e-08	9.114678392044509e-08	0.0003800749071824	-0.0001799301558312	3.2374860977475894e-08	1.4445693506970997e-07	0.0	0.0	0.0	0.0	0.0	0.0
763.1206383459645	-1.614630373232444	582353.1086695524	2.6070312421647417	898.9663366376336	7.020810514586742	808140.4744076872	49.29178028173176	573.7625959846708	0.4294941292868088	0.1844652070918341	329203.51655106863	590.972692293945	608.4294677853584	0.796853	20.651991	0.0627315291464652	0.033762119094434	0.1363551125	0.0171366177	0.0389297393	-0.1848552464	0.0344532619	0.0358910277	-0.0714725012	-0.0008611847	-0.0522225035	-0.0292543391	-0.1638223559	0.0224015906	0.021549281	0.1073807664	-0.0913762833	0.0247193127	-0.0374539575	0.0329874043	-0.1427119462	0.0784272517	0.0379672611	0.0662909257	0.0208015433	0.0553563662	-0.1185117691	0.048700829	-0.025297889	-0.0293553257	-0.0395577205	-0.0488833235	-0.0044106962	0.0136415251	0.1117876279	-0.1842463276	0.0690042498	0.1525770062	-0.0867800698	-0.1573269707	0.0577450082	0.0541216868	0.0718846119	-0.0954860004	0.0234020626	0.1222864761	-0.0660072846	-0.0456767796	-0.0858676291	-0.0003573822	-0.0453628135	0.0114744966	0.0249734111	-0.0884163661	0.1109924016	0.0148540971	-0.0199429799	0.053153758	0.0932868766	-0.0350451005	-0.0952431773	-0.1087620013	-0.0069626312	0.1336129008	0.0054027117	-0.0210056915	0.0063083291	0.0223897405	-0.1485963284	0.0736995093	-0.045026086	0.0097194639	-0.1327456323	0.0071433369	0.0781442132	-0.0665189392	0.0134218043	0.0075759725	0.0501953093	0.0039285551	-0.0230465378	0.090225723	-0.024219646	-0.0861850717	0.2294931968	-0.0724788091	0.000899396	0.1030736628	0.0449868796	-0.0288822635	-0.0926188907	0.0119809423979688	-0.0014772077537515	2.182142747743552e-06	0.0001435429807434	0.0381063128966872	0.0142966284162042	0.0014520910825802	0.000204393584071	-0.05085972942382	-0.0272817209348944	0.0025867120770641	0.0007442922971694	0.0004820304401812	-1.402691499339994e-05	1.9675434423206802e-10	2.3235334526128147e-07	-0.0001073638346618	0.0001945414218682	3.784636482250096e-08	1.1526992993286328e-08	0.0005650260111531	0.0001849511039706	3.4206910859980674e-08	3.192543932795831e-07	0.0	0.0	0.0	0.0	0.0	0.0
762.8233616618121	-0.2972766841523935	581899.4810970278	0.0883734269406419	896.8148055353263	-2.151531102307331	804276.7954273651	4.629086084195799	573.9447976615694	0.1822016768985577	0.0331974510646464	329412.63076277985	591.6176693746755	605.7024845033884	0.789675	20.465963	0.0237518866235702	0.0145939636036337	0.1394659914	0.0290811162	-0.0251156674	-0.1320783416	-0.0820298811	0.018967289	0.0269004751	0.0334563076	0.1169029409	0.0380048687	-0.1504151049	0.0298966177	-0.0276234571	0.0843182358	-0.0836362788	0.0248371317	-0.0448319051	0.0685926965	-0.0347213918	0.009617864	0.0618804287	-0.0672404843	-0.1584883328	0.0951041371	-0.0724584883	0.0309822111	-0.0365682209	0.0200030964	-0.0533056431	-0.0207925997	0.0446610023	0.0032452172	0.0041223989	-0.0701224413	0.0506603864	-0.0469440341	0.0094441952	-0.1462994106	0.066615387	0.0007099358	0.0616439048	-0.0978018931	0.0189353329	0.0725320162	-0.036513618	0.084400122	-0.0419740266	-0.011784273	-0.1611402952	-0.0454923926	0.1201782025	0.0154438269	-0.0305025373	0.0671314512	-0.0292534171	0.0114566658	0.0653344945	-0.0782012142	-0.038144357	0.0025774853	-0.0670110952	0.1292084331	-0.0289761192	-6.294e-06	-0.0138519231	0.0346676033	-0.1450537273	0.0266747138	-0.0628993199	0.057748425	-0.0764398698	0.0130456471	-0.0387492554	0.0639846561	0.059470011	-0.0242954679	0.0833688229	-0.1663796594	-0.0019620806	-0.0425793312	0.0537096949	-0.1474018174	0.078442208	-0.0590623168	-0.0117538829	0.1013071498	0.0392102175	-0.0377507437	-0.1004009414	0.0118383989177459	-0.0001425434802228	2.0318643754056232e-08	0.0001401476889356	0.033661944581425	-0.0044443683152622	0.0011331265130029	1.9752409721706588e-05	-0.0508753636170951	-1.5634193275097796e-05	0.0025883026231716	2.4442799936311315e-10	0.0003500406168525	-0.0001319898233287	1.7421313462341448e-08	1.225284334464787e-07	-0.00010035847679	7.005357871800002e-06	4.9075038911990257e-11	1.0071823863608967e-08	0.0008090176426488	0.0002439916314957	5.95319162399335e-08	6.545095461170216e-07	0.0	0.0	0.0	0.0	0.0	0.0
763.2936441842756	0.4702825224635489	582617.1872521116	0.2211656509346784	891.77060509379	-5.044200441536304	795254.8121093443	25.443958094395047	572.4185013638603	-1.5262962977091092	2.329580388400534	327662.94070364774	589.6524860316622	629.4428895957768	1.056465	27.380344	0.1198762142579721	0.0672227891858686	0.0455862909	0.1297896614	-0.0683343884	-0.0104807808	-0.0009569171	-0.0057157964	0.2186297399	0.0296058993	0.0173765386	-0.0038591617	-0.0802491309	0.0955366102	-0.078526489	0.0826184948	-0.0825412199	0.0375883242	-0.0312039842	-0.0445428578	0.0598173981	0.0137635898	0.0761450061	-0.0533929782	0.060248089	-0.0339656734	0.0942084477	-0.0630838833	-0.0371084258	0.0807548951	-0.0427633371	-0.0159999889	0.1455164946	0.0224675366	-0.0032429271	-0.0800139918	0.0167164112	-0.0239751747	0.0941146508	-0.0594704973	0.1079574737	-0.0637409502	0.0765791062	-0.0962289101	-0.0729275275	0.0189581736	0.0367959689	-0.0141531248	0.0877086865	-0.1276226698	0.0209579101	-0.0400033723	-0.0415732589	0.0143969567	-0.1280729409	-0.007383202	0.0366258723	-0.0677742535	-0.0232530025	-0.141527935	0.0424640447	0.0692543083	-0.0005383626	0.0612636487	-0.1183688222	0.0160861287	-0.0680042688	0.0656650688	-0.0929827718	-0.0547958364	0.0016074214	-0.1016004459	0.0427975921	-0.0094427992	0.0723058103	-0.067342074	-0.1611259545	0.1036700843	-0.0181678196	-0.0681949574	0.0397962398	0.0899481405	0.0092963808	0.0914490183	0.0246192529	0.0101416802	0.028791513	0.0994796131	0.0333390947	-0.0464146492	-0.1072160763	0.0121941109575516	0.0003557120398056	1.2653105526273172e-07	0.000148696342045	0.0114158687955523	-0.0222460757858726	0.0001303220603572	0.0004948878878707	-0.1110158093147788	-0.0601404456976836	0.0123245099178153	0.003616873208716	-0.0001129320544845	-0.0004629726713369	2.1434369440491778e-07	1.2753648930090076e-08	-0.0002120357176007	-0.0001116772408107	1.2471806115091082e-08	4.495914553844381e-08	0.0006409879401043	-0.0001680297025445	2.8233980937193146e-08	4.108655393591538e-07	0.0	0.0	0.0	0.0	0.0	0.0
764.6387234068591	1.345079222583422	584672.3773332711	1.8092381150256232	890.9655956880224	-0.8050094057675778	793819.6926997126	0.6480401433742687	570.1833333041933	-2.2351680596669894	4.995976254955495	325109.0335778808	587.7378036760857	652.5944430582225	1.054139	27.320049	0.1994568765752188	0.1153897682370089	-0.080939646	0.1109178166	-0.0648661039	-0.0095691114	0.1735047594	-0.0795252713	-0.0520238639	0.0582009412	-0.06783129	0.1116304661	0.0809746823	0.1163881221	-0.0751512308	0.0161296984	-0.0277901675	0.0515497201	0.023607597	-0.1278539479	-0.0213921494	0.0481481883	0.0544611766	0.0032763481	0.0198719006	0.0761657843	0.0462362175	0.0447524901	0.0561931369	-0.0812933617	0.1355530009	-0.0549611437	-0.0052223069	0.0092268876	0.0763291592	-0.0420404059	0.0052738683	0.0208620969	0.14563968	0.0868880198	0.0824183901	-0.0949145582	0.0037916222	-0.0360113483	0.0012589645	0.0500650201	-0.051502259	-0.1211359162	0.0789667384	-0.0405834007	-0.0565224652	0.0636908365	0.0951613904	0.027055226	0.0188063831	-0.1023316475	-0.0579086185	-0.0314950003	-0.1412356454	0.0338942379	-0.0224931283	-0.0200763728	-0.0560721322	-0.0643268	-0.1460569991	-0.0001298657	-0.0740309825	0.1041129088	0.0186409298	-0.0888560822	0.0784483989	0.0023659913	0.0155605599	-0.0232821445	-0.0522513117	0.0548562964	0.075757002	-0.2041441861	-0.017958756	0.0499082616	0.0230908352	0.0771453598	0.005534733	0.0766583908	0.0729696192	-0.0004874457	0.0105105579	0.0975921536	0.027387655	-0.0548270298	-0.1129986616	0.0069455307659467	-0.0052485801916049	2.754759402770733e-05	4.824039762071216e-05	-0.016927697649848	-0.0283435664454003	0.0002865469477246	0.0008033577588448	-0.0623239629583451	0.0486918463564336	0.0038842763588331	0.0023708959015985	-0.0020503416139663	-0.0019374095594817	3.7535558011714615e-06	4.203900733961932e-06	-0.0003519310176278	-0.000139895300027	1.9570694969672315e-08	1.2385544116853886e-07	0.000907140752231	0.0002661528121266	7.083731940295044e-08	8.229043443582245e-07	0.0	0.0	0.0	0.0	0.0	0.0
763.484448459014	-1.1542749478451242	582908.5030387647	1.332350655222864	883.7376820170432	-7.227913670979206	780992.2906168565	52.2427360351281	569.6421543889576	-0.5411789152357187	0.2928746182957092	324492.184056893	586.574573729934	648.2650222845375	0.881375	22.842531	0.0465305210655647	0.0252170613111703	-0.0853782952	0.0923765765	-0.0842122342	0.1537561165	-0.0339246814	-0.0726239782	0.0259930996	0.0350719738	-0.1436861306	0.0869655808	0.1265531785	0.072254817	-0.067639053	-0.0043522234	-0.0118519632	0.1234051996	0.1547898091	-0.0100120311	0.0447626758	-0.0095733402	0.0705400579	0.1116346797	-0.1055844869	0.0185431652	0.0858351154	0.0659834317	-0.0056636882	-0.0787438185	0.1359406903	-0.0379212284	-0.0244888066	0.0704880051	0.0216455783	-0.0196910744	-0.0528936799	-0.0316071026	-0.0168352672	0.1443587569	0.0303848353	-0.075803075	-0.0267704212	-0.0266902367	-0.1329580372	-0.0740394251	-0.1251563796	0.0062106516	0.0480328445	-0.0093833957	-0.0570339957	0.0615939959	-0.0060605768	0.1048743972	0.1192390816	-0.0375458472	-0.1645419164	-0.0296185629	-0.0444889825	0.0267623832	-0.0011817058	0.0460006077	-0.0677853301	-0.1085615368	-0.0948588338	-0.0294564262	-0.0002437883	0.0627191053	0.0633272615	-0.0193232607	0.1269728346	0.0781126079	-0.0199578262	0.0030184778	-0.0682102969	0.0112184769	-0.0837063853	-0.0148007167	0.0649985273	0.0161247658	0.0235451459	-0.051183326	-0.169902244	-0.0119172247	0.1156158018	0.0072575368	-0.0620620278	0.0956459082	0.0213702361	-0.062942298	-0.1176930081	0.0069199116126412	-2.56191533055004e-05	6.56341016090732e-10	4.788517672676653e-05	-0.0221550517680952	-0.0052273541182472	0.0004908463188469	2.7325231077555965e-05	-0.050244148462923	0.0120798144954221	0.0025244744547642	0.0001459219182438	-0.0024364088251318	-0.0003860672111654	1.4904789153710674e-07	5.936087963180118e-06	-0.0001991609363669	0.0001527700812609	2.3338697728461987e-08	3.966507857454039e-08	0.0009522581257764	4.511737354540002e-05	2.035577395635162e-09	9.06795538107182e-07	0.0	0.0	0.0	0.0	0.0	0.0
764.862184353218	1.3777358942040792	585014.161053576	1.8981561941783136	885.3475943815993	1.609912364556067	783840.3628772849	2.5918178215505057	569.7508291933271	0.1086748043695706	0.0118102131047644	324616.00736648386	586.7414363932113	661.8990466043354	0.8198689999999998	21.248484	0.0834195193089852	0.0395512028270161	-0.1216246798	0.0490568296	-0.0128137796	0.0726308794	0.1234402616	0.0690172959	-0.0657774342	-0.0168182246	-0.1034706241	0.0420180536	0.1327377879	0.0569750483	-0.0446347984	-0.0354557895	0.0092053166	0.0298617079	0.0971554875	-0.0231000375	-0.0080688612	0.0864913157	-0.0579397275	0.0261120785	0.0584387348	-0.0459015492	0.1315349186	-0.0233327344	0.0376970463	-0.1492361564	0.0336943404	-0.0263292834	-0.0838620862	0.2183397184	0.0196953088	0.1165116881	0.0431803332	-0.0757012817	0.0783546877	0.1357061345	0.0140303683	-0.0611722895	-0.0440709959	0.009971366	-0.0243663229	0.0009034016	-0.0916155871	-0.0809085651	0.0715076365	0.0171174448	0.1362284871	0.0884204012	0.0013809744	0.0385964261	0.0494472224	0.0455124839	-0.0651967102	0.126055582	-0.0142646572	0.0903234948	-0.0098844595	0.0451081458	-0.0564293017	-0.1393896083	-0.0924346017	-0.0238063156	-0.01687069	0.0661246584	0.0825567626	-0.0462943995	0.096294447	0.0776890516	-0.0285205259	0.0316498052	-0.0507842359	-0.0159673415	-0.0559533658	-0.1519486128	0.1064132084	0.0607275188	0.0668417001	0.0831596751	0.0884229718	-0.062585723	0.0552269448	-0.022763	-0.0903623801	0.0936420493	0.0153013344	-0.0707164763	-0.1212539066	-0.0004083713130995	-0.0073282829257407	5.370373063970267e-05	1.6676712936260985e-07	-0.0420713985325278	-0.0199163467644326	0.0017700025744827	0.0003966608684411	-0.023386791680636	0.026857356782287	0.0005469420251134	0.000721317613331	-0.0021207984851432	0.0003156103399885	9.960988670771957e-08	4.4977862145856925e-06	-0.0004010833541987	-0.0002019224178318	4.0772662823040026e-08	1.6086785701527986e-07	0.0010210760246865	6.881789891009988e-05	4.7359032104007274e-09	1.0425962481895858e-06	0.0	0.0	0.0	0.0	0.0	0.0
762.8209266563513	-2.041257696866751	581895.7661448545	4.166732985017752	889.9614495677753	4.613855186176011	792031.3817167758	21.28765967900327	569.7245525783962	-0.0262766149309072	0.0006904604922271	324586.0658106538	587.2903222665163	624.7407958559692	1.164646	30.184065	0.0683145821386808	0.0344508542707397	0.0300778536	0.0472034322	-0.0205864723	-0.0075874129	-0.0312493764	-0.0351799515	-0.0551259367	0.0128654571	-0.0873469422	0.0630344708	0.0552770272	0.0481566089	-0.0052562651	-0.1225098046	-0.0197547593	0.086262869	-0.0125043223	-0.0542526709	0.0220180928	-0.0775268325	-0.0009330932	0.0802373446	-0.137425458	0.0359181476	0.1075055759	-0.0157200219	0.1064997813	-0.1213641466	0.0635639822	-0.052243276	0.060608018	-0.0240728091	-0.0851577903	-0.0060504004	0.1413267904	0.0181383673	0.0218102835	0.0609103654	0.0126713371	-0.0318220362	-0.1362899567	-0.0097337433	-0.0681342359	0.0208530683	0.0234353933	-0.0005939402	-0.0004399051	0.0243490333	-0.0504465274	0.0719563622	0.0135713557	0.1918774937	0.0568449728	0.0015713862	-0.0785193793	0.0072239105	-0.1430660143	0.0435660452	0.0386767542	0.0664100533	0.0083205641	0.0174865867	-0.0407202038	-0.0493896163	0.0151279911	0.033139385	0.0176823942	0.0246151028	0.0378809768	0.0645394145	-0.0326036508	-0.1086618552	-0.0194663866	0.0314748411	0.0205622735	-0.0824567448	-0.1270490692	0.0680715846	0.0998088321	-0.1428669204	-0.3875818595	0.0019814302	-0.0348359834	-0.0272749246	-0.0544935807	0.091581784	0.0091955704	-0.078107436	-0.1236470637	-0.0020171575533112	-0.0016087862402117	2.5881931666944984e-06	4.068924594880427e-06	-0.0232803360743218	0.018791062458206	0.0005419740477333	0.0003531040283081	-0.0087305170852829	0.014656274595353	7.622192857641663e-05	0.0002148063850143	-0.0015933352104627	0.0005274632746805	2.782175061366767e-07	2.538717092900217e-06	-0.0003582385823881	4.284477181059997e-05	1.8356744715023815e-09	1.2833488191143552e-07	0.0009262148942794	-9.486113040709997e-05	8.998634062112823e-09	8.578740303850001e-07	0.0	0.0	0.0	0.0	0.0	0.0
766.0335079325367	3.2125812761854604	586807.3352754278	10.3206784560974	891.1849900398645	1.223540472089212	794210.6864723534	1.497051286840292	570.5057057936987	0.7811532153024245	0.6102003457773161	325476.76034316624	588.4226444351625	637.3087826788426	1.377862	35.709953	0.5212146706712919	0.3307352675519701	0.0055353734	-0.1689255751	0.1057725616	0.0006570596	-0.0555225071	-0.02760963	-0.0922810165	-0.1795734235	-0.0559199882	0.0111548229	0.0473241873	-0.1114991831	0.0780882499	-0.0964485146	0.1625140613	-0.187369229	-0.0681435253	0.040386735	0.0974793403	0.1029491209	-0.2097650108	-0.1222640005	0.1541923527	0.0761489522	0.0072638651	0.0196284991	-0.0277202436	0.1899868437	0.0400214241	-0.0859645518	0.0843559217	0.0030664355	0.12512765	-0.035911154	0.0593935016	0.1910337572	0.1202069486	0.0290275441	-0.1188102549	0.0592362194	-0.0658764734	0.20407709	0.1292263379	-0.018449219	0.0960351116	0.0188408584	0.0861640031	0.1717728218	0.2751518367	-0.095169124	0.0716424605	-0.0298668115	-0.0197629126	-0.0223578602	0.0775343447	-0.0755713451	0.0729544352	-0.1730365396	-0.1413405849	-0.0695801346	-0.0618673656	0.028540206	0.1851148059	0.0439426963	0.0792288588	-0.0942458805	0.1699189197	-0.0444955931	-0.1323424187	-0.0791848629	0.2019077908	-0.275857642	0.0844050061	-0.1338549267	0.0771391508	0.2387523711	-0.3684842212	0.1112771268	0.0387381068	-0.0311109208	-0.2910735811	-0.1239626096	0.0420323692	0.0968948926	-0.008811409	0.0894663532	0.0030676536	-0.0850751247	-0.124849432	0.0127507490508804	0.0147679066041916	0.0002180910654701	0.0001625816013585	-0.0300942408219668	-0.006813904747645	0.0009056633306505	4.642929790997908e-05	-0.1901537444087182	-0.1814232273234353	0.0361584465126561	0.0329143874124508	0.0034411988010953	0.005034534011558	2.5346532713534283e-05	1.184184918865973e-05	0.0008083159922505	0.0011665545746386	1.3608495756102448e-06	6.533747433279103e-07	0.0007631108405556	-0.0001631040537238	2.660293234113624e-08	5.823381549734743e-07	0.0	1.0	0.0	0.0	0.0	0.0
765.9172152523175	-0.1162926802192032	586629.180619865	0.0135239874725658	889.529111360934	-1.655878678930435	791262.0399585731	2.7419341993364026	570.256073726548	-0.2496320671506282	0.0623161689498957	325191.9896220182	587.7220507228666	642.6977994859219	1.016205	26.33691	0.2105286143819394	0.1241306958499695	-0.0144885357	-0.1580041711	0.0932974323	0.0355865685	-0.0920927003	-0.0177129777	-0.0144446391	-0.1202327004	-0.0266508065	-0.0081272443	0.0533016238	-0.1278052692	0.1119311163	-0.1406769238	0.0926681509	-0.1286145548	-0.0619074099	-0.0033834835	0.0508714892	-0.1128700032	-0.0107886308	-0.1279731123	-0.1014300867	0.1525128354	0.0639723916	-0.0686954201	3.98772e-05	-0.1051439313	-0.0344356931	-0.0115273302	0.0282170575	0.1270701777	-0.0413184113	-0.0653992021	0.0258511389	-0.0673986584	-0.0695761066	0.0294496771	-0.1220393326	0.0853461075	-0.121245657	0.1191185694	0.0652311067	-0.0967144074	0.1783743583	0.0447041693	-0.0084138724	-0.0078742059	0.0529333861	-0.0346861144	0.2055254795	0.0938784872	0.002533904	0.1166150439	-0.0147190067	0.0692829557	0.0228580528	-0.0571140397	0.0459675577	0.0351009332	-0.0467202504	-0.0028776046	0.147417439	0.0090131076	0.0173815352	-0.0243550124	0.1144974637	0.0051548501	-0.1107739544	-0.0300966855	0.0673434933	-0.1050097139	-0.1033718991	0.1911628064	0.0316640837	0.0045306602	-0.1018086778	-0.0854463772	0.0788507326	-0.0314495961	0.1354240225	-0.0351739626	-0.0659110784	0.0398136452	-0.0011412189	0.0872970312	-0.0030676536	-0.091581784	-0.124849432	0.0103495627674448	-0.0024011862834355	5.765695567759266e-06	0.0001071134494772	-0.0029120383064906	0.0271822025154762	8.47996709846864e-06	0.0007388721335923	-0.1546821929154305	0.0354715514932877	0.0239265808051264	0.0012582309653409	0.0013509420442348	-0.0020902567568605	4.369173309600976e-06	1.8250444068813003e-06	0.0002203589745943	-0.0005879570176561	3.4569345461117297e-07	4.855807768425135e-08	0.0005318511332775	-0.000231259707278	5.3481052210352484e-08	2.8286562796856106e-07	0.0	0.0	0.0	0.0	0.0	0.0
764.7770688742081	-1.1401463781094208	584883.9650758252	1.2999337635160302	889.9386481197214	0.4095367587873397	791990.7974171573	0.1677203567980397	570.3426557249493	0.0865819984012432	0.0074964424471528	325290.744939388	588.2116321620823	627.0909831315279	0.917817	23.787001	0.0924228960886139	0.0474138380143001	0.0579527021	-0.159767473	0.1650379556	-0.0129569439	-0.0260378707	-0.0016108032	0.0887302923	0.0397991067	-0.0123516792	-0.0328594686	-0.0075812468	-0.1638352306	0.1069616644	-0.1842424456	0.1370001217	-0.0271253988	-0.0642106787	-0.0892672029	-0.0691712695	-0.0896505913	-0.0015317013	0.0641585	0.1004784935	0.1110945521	0.1639801826	-0.0568732543	0.0389209626	-0.0557486963	-0.0489881548	-0.0844325075	0.0551767588	0.0295695956	0.0197467028	-0.0326281396	-0.079654857	0.1009602177	0.078228614	-0.0370593598	-0.1479949314	0.0809475692	-0.1431504386	0.1643844764	0.0397977505	-0.0372243262	0.136637336	-0.0993069994	-0.0651699199	-0.0433054523	0.1178243203	0.1254314118	0.0503200131	0.0594333058	0.0253024647	-0.0286781265	-0.0080471601	0.0396734646	-0.0593213541	-0.1071311731	0.0643998655	-0.0078299935	0.0472777365	0.0658467697	0.1646810693	-0.0242750887	0.0525327387	-0.0615423182	0.1041644458	0.062416357	-0.0992630075	-0.0526022808	-0.0011318039	-0.115149237	0.0091513202	0.0574773722	-0.1321129879	-0.0169692009	-0.1030600191	0.0953443065	0.0439184412	0.0409406088	0.0002118452	0.0554952978	-0.0280199438	0.0870972931	0.0173839585	0.0850751247	-0.0091955704	-0.0975921536	-0.1236470637	0.0049973845289486	-0.0053521782384962	2.864581189663229e-05	2.497385213017482e-05	-0.003075029731292	-0.0001629914248014	9.455807848329747e-06	2.6566204558790477e-08	-0.1302054864715955	0.024476706443835	0.0169534687073048	0.0005991091583376	0.0007370297711938	-0.000613912273041	3.768882789903674e-07	5.432128836259851e-07	-6.617573675282706e-05	-0.0002865347113471	8.210214080678143e-08	4.379228134779466e-09	0.000880024548519	0.0003481734152415	1.2122472708093002e-07	7.744432059960698e-07	0.0	0.0	0.0	0.0	0.0	0.0
