global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50
749.669659578362	-1.915722662737835	562004.5984923372	3.669993320527341	941.937012399946	3.253459848676357	10.585000986949185	887245.335328936	554.1035001464013	-1.1697461111748453	1.3683059646086737	307030.68887449295	585.7881649818637	662.0226335728422	0.703699	26.587864	0.1085952437446193	0.0526427290007581	0.1244921953	-0.0402404077	-0.0975301708	0.1272034529	0.1069995293	0.0568540633	-0.0652805805	-0.0375268201	0.0991887723	0.0151338794	0.1778547812	0.0390520019	0.0110980892	-0.1587550817	-0.0888188712	-0.0120920191	-0.0187373097	-0.149602521	-0.0079429185	0.0485209824	-0.0213159329	-0.0268194031	0.047694299	-0.1082464129	0.0218248392	-0.008423664	0.0972787656	0.0155971058	0.0857836885	-0.0585217349	0.1181982127	0.054595886	0.0423266217	0.0275470231	-0.0695708057	-0.0977094648	-0.0320970804	1.44962e-05	-0.1409461353	-0.0587676006	-0.0904046288	0.0573957237	-0.0597145377	-0.0614523464	-0.1204600821	-0.0126619556	0.022085341	-0.0952878584	0.046262361	-0.0836076926	-0.0011045614	-0.05948535	0.0148215542	-0.0210867531	0.0985247019	-0.0306253769	0.0714319282	-0.0806217734	-0.1620074133	-0.0614291546	0.0220320375	-0.017593136	-0.0917829535	-0.021109313	0.0737228512	-0.1043933314	-0.0937462819	0.0837567959	-0.0197159255	-0.0295491316	-0.003454934	0.0172826892	-0.044621572	0.0863234311	0.0127616923	0.0438806266	0.0320595221	-0.1173205267	0.0054031713	0.1413454311	-0.0345358921	-0.0004591635	0.0963034222	0.050589964	-0.0102469799	-0.0680206669	-0.105460092	0.0942713577205296	-0.0001925645589864	3.7081109377628654e-08	0.008887088886472	-0.3758936122039955	0.0266718073206391	0.0007113853057492	0.1412960076957677	1.3494480361558343	-0.0153296891899687	0.000234999370661	1.821010002284838	-0.0018486838575463	0.0003067803162054	9.411416241114653e-08	3.4176320051522686e-06	0.000421918940207	0.0003190207530612	1.0177424088373517e-07	1.7801559210539808e-07	-0.0015346126209061	-0.0007022225842338	4.931165578079965e-07	2.355035896244289e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.0515172751819	2.3818576968199068	565581.4846359033	5.673246087900231	933.7072549547468	-8.229757445199198	67.72890760681163	871809.2379551284	555.4371787821079	1.333678635706633	1.778698703340306	308510.45957342733	586.5360707811292	668.1559170662089	0.915244	34.5807	0.5558282917755857	0.3012418579820972	0.1657024355	-0.0384245033	0.0034371423	0.0743415541	0.058017256	0.0720927888	-0.0132546745	-0.0812947593	-0.0432688939	0.0222424273	0.0484618801	0.1053865097	0.043420238	-0.092895169	-0.0677851436	-0.0324503814	-0.0502315263	-0.1143862374	-0.0902743258	0.1277882526	-0.0806674914	0.0220833914	0.0705337727	-0.0126373267	-0.0927823419	0.0244013141	-0.0210478234	-0.0833105367	-0.0440316849	-0.0295103772	0.1016404232	-0.0238418998	-0.0233587672	0.0153551346	0.0307202708	-0.0162202329	-0.0132634172	0.0385491105	-0.0704565187	-0.0545842816	-0.063401115	0.0442252466	-0.047435428	-0.1306561751	-0.1059799365	0.1010524086	0.0830787894	-0.0686947593	-0.0079628653	-0.0250393162	-0.1043362847	0.019988651	-0.0165649082	-0.0354143289	-0.0186819729	0.1154213283	0.0426992425	0.0075106124	-0.1114746652	-0.0476710467	0.0068418472	0.0507688626	-0.099257511	-0.047891417	0.0595122874	0.0093626197	0.0057411183	0.0947999106	0.0480296625	0.0086890272	0.0492277446	0.0347246201	0.0739152337	0.0258561342	0.0257326656	0.0730058242	-0.0845446201	-0.0344546559	-0.066438346	0.0116740033	-0.0910647286	0.0373355493	0.0950847397	0.0464700994	-0.0170367502	-0.0750838557	-0.1090689406	0.1223148322948333	0.0280434745743037	0.0007864364661996	0.0149609181993131	-0.3437229051626502	0.0321707070413452	0.00103495439154	0.1181454355334522	1.1017505961137175	-0.2476974400421168	0.061354021803418	1.2138543760369318	-0.005527176871243	-0.0036784930136966	1.3531310851815428e-05	3.054968416600356e-05	0.0009240991505166	0.0005021802103096	2.521849636265941e-07	8.539592399855017e-07	-0.000756952442556	0.0007776601783501	6.047553529915095e-07	5.729770002914944e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.1165107635622	3.06499348838031	570200.944827737	9.3941850838137	935.9455002376012	2.23824528285445	5.009741946220197	875993.9794150136	556.7123457047876	1.2751669226796594	1.6260506806963124	309928.63586012693	587.0976654015608	633.7465524831281	1.081318	40.855469	0.3686341664655655	0.1905443278799221	0.0094393648	-0.0988669773	0.0019220044	0.0811264222	-0.0374659067	0.0327824213	0.0211246375	-0.0929431585	-0.1013264435	-0.0822271835	-0.0080643012	0.1013501862	-0.0217813443	-0.0080577499	0.0331616694	0.0236355161	-0.0073789129	0.013198152	-0.0972417915	0.0655633376	-0.0006758832	0.022570269	0.1323893457	-0.0319124529	-0.0126238385	-0.1035389174	0.0374861907	0.0621372633	-0.0193520567	-0.1120414224	0.063081657	-0.00736619	0.0495924266	-0.0069796285	0.1157942436	-0.1075012954	-0.0899057286	-0.0275337203	-0.007550504	-0.0270217411	0.032452534	-0.0257146135	-0.0268308178	-0.0618778581	0.0162000561	0.0814486247	0.0745140763	-0.0916539366	-0.0473357122	-0.0852630336	-0.0125111993	0.0975322688	-0.0135352653	0.0729000525	0.1463318307	-0.001142091	0.0587813188	0.0470367838	-0.0795263096	-0.0232625084	0.0083733755	0.141113569	-0.1008251893	0.0571815743	0.0462121608	0.0393278646	-0.028084476	-0.0084883989	0.0181263387	-0.0165968017	-0.0790607558	-0.040899877	0.0072188729	0.0610825632	-0.0517221579	0.0033614512	-0.0016096651	-0.0237017918	0.0635434521	-0.0318993757	0.0528155777	0.0247578938	0.0938274964	0.0422748601	-0.0237643552	-0.0816600968	-0.1115728848	0.0912826842973117	-0.0310321479975215	0.00096299420934	0.0083325284525226	-0.2906684649174025	0.0530544402452476	0.0028147736297365	0.0844881564974392	0.94929899941188	-0.1524515967018375	0.0232414893369397	0.9011685902843966	-0.0042340163903231	0.0012931604809198	1.672264029412985e-06	1.7926894793524656e-05	-2.0752593676176545e-05	-0.0009448517441927	8.927448185041321e-07	4.3067014428848265e-10	-0.0003530450372495	0.0004039074053064	1.6314119206142926e-07	1.2464079832650086e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.9991169432054	-0.1173938203568241	570023.66658502	0.0137813090579702	936.718148612976	0.7726483753748425	0.5969855119693835	877440.8899409215	554.8762671509108	-1.836078553876746	3.3711844560061226	307887.671847329	585.3893152253954	643.4858862716584	0.666084	25.166689	0.1652763877936287	0.1195439904222365	0.0130983558	-0.0907075787	-0.0274305293	0.0337082142	-0.0218746956	0.0796686803	0.022851966	-0.0936457608	-0.008501749	0.0049866701	-0.0481711013	-0.0173275666	-0.0571473209	-0.0419617347	-0.0257683688	0.015648031	0.0099460899	0.0238022141	-0.0518708814	0.0091964129	-0.0255180608	-0.0273056884	0.1434112739	-0.055891544	-0.0055086452	-0.107285968	0.0216744249	0.0647034731	-0.0088832514	-0.1379581331	0.0460089313	0.0029947627	0.0988067137	0.0144266944	0.0905514134	-0.1188885097	0.0397215619	-0.0699413048	-0.0310192037	-0.0318023447	-0.0168178486	-0.0260867959	-0.0316849687	-0.0190760995	0.0113742402	0.0711030248	0.0060484977	-0.1129107816	-0.020601158	-0.0394946732	0.0147121477	0.0794500125	-0.0374983551	0.0763620784	0.1129837322	-0.0600671974	0.0622497153	0.0398983077	-0.0841537202	-0.0122643925	-0.0001583754	0.1134806666	-0.0721841007	0.0516986723	0.055991614	0.0284223606	0.0084672613	0.0094438482	-0.0019869261	-0.0300805651	-0.0378226307	-0.0590496451	0.0053222366	0.0601507185	-0.037837461	0.0105204745	0.0077871175	-0.0272596787	0.0060684563	0.0039071638	0.0328846682	0.0004502385	0.092532202	0.0380110509	-0.0304052466	-0.0877067409	-0.112946559	0.097183443822189	0.0059007595248773	3.481896297043018e-05	0.0094446217531405	-0.2949512840953474	-0.0042828191779448	1.8342540110972408e-05	0.0869962599894943	1.0517463801898117	0.1024473807779317	0.0104954658282585	1.106170448242372	-0.0052410268570833	-0.0010070104667602	1.0140700801645955e-06	2.7468362516668457e-05	-2.7179588441672564e-05	-6.426994765496019e-06	4.130626171571323e-11	7.387300278587007e-10	-0.0003135739325177	3.947110473180002e-05	1.5579681087487258e-09	9.832861115461506e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.0452959637197	-0.9538209794857266	568584.3083650137	0.909774460907111	938.854493549892	2.1363449369159757	4.563969689486522	881447.7600588242	555.7376120533851	0.8613449024742295	0.7419150410183398	308844.2934507987	584.8611507431241	641.406352243431	0.715881	27.04817	0.1394737969470941	0.0972593853011037	0.0500352127	-0.0708057004	0.0125164074	0.0820492829	-0.0152272863	0.1182317058	0.0714610979	-0.0254717112	0.0158208682	-0.0084744206	0.0161639323	0.0226925936	-0.0364363098	-0.0385155259	0.0042458889	0.0142343381	-0.0033886107	-0.0088127899	-0.0762373555	-0.0175315229	-0.0168203722	-0.0623392917	0.1001215048	-0.0483542223	0.0345137689	-0.0901165035	0.0797178692	0.0589223452	0.0052036331	-0.1110240704	0.0110246594	-0.0898393581	0.1060992879	0.0205722178	0.0648080513	-0.1093313623	-0.0402313742	-0.0455107798	0.0075788859	-0.0669474508	0.0090795145	-0.0246329093	-0.0373443569	-0.0669562982	0.0181932454	0.0319869425	-0.0212954238	-0.085310887	0.0095089892	-0.0711965304	0.0551789196	-0.00762103	-0.0998188269	0.067469776	0.11851552	-0.1213752136	0.0597696136	0.0366949042	-0.0759757055	-0.0272895978	0.0167582278	0.0946899615	-0.0506386674	0.0185919508	0.077654657	0.0114579184	-0.016214364	0.0311092036	0.0183692329	0.0031172974	-0.0585623479	-0.0597136524	-0.0418890468	0.0620503494	-0.0025309915	-0.0242030855	-0.0029453393	-0.0534201742	0.0194778953	0.0390936276	0.0344007786	-0.024861233	0.091199382	0.0336855875	-0.0369351927	-0.0931845731	-0.1131760472	0.0975257533035005	0.0003423094813114	1.171757809957411e-07	0.0095112725574152	-0.2038128476620073	0.09113843643334	0.0083062145955139	0.0415396768720965	1.024258103735875	-0.0274882764539368	0.000755605342408	1.0491046630686105	-0.004852032643582	0.0003889942135013	1.5131649813749508e-07	2.354222077438533e-05	-4.77379742029882e-05	-2.0558385761315637e-05	4.2264722511106536e-10	2.2789141810051667e-09	-0.0003141168248252	-5.42892307499993e-07	2.94732057542667e-13	9.866937963826537e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.8543848740387	0.8090889103190193	569805.1423635634	0.6546248648012181	934.0382467951092	-4.81624675478281	23.19623280295595	872427.4464760814	555.2481833848109	-0.4894286685741917	0.239540421622306	308300.5451521326	584.4528306340745	642.1284224492908	0.701245	26.495148	0.1823280505903679	0.123975434247401	0.0143633842	-0.0724016239	-0.0006041036	0.0277077587	-0.0342169375	0.028826206	0.0192491396	-0.0732530792	-0.1214113528	-0.0069856701	-0.0580305733	0.0370511414	-0.0380529587	-0.0249659468	0.0109528507	-0.0143847751	0.0418617285	0.0006696591	-0.0661758302	0.0056295126	-0.0045878352	-0.0256407251	0.1552705016	-0.0319883697	0.0879195211	-0.0924798311	0.0280443711	-0.0060744475	-0.0641092812	-0.0735619665	-0.0353194927	0.0040732739	0.0193256481	-0.0060085594	0.0872240167	-0.1342019155	-0.049798232	-0.0436326795	0.011616714	-0.0500934286	0.0103095128	-0.0075944109	-0.051637576	-0.006652321	0.0089834952	0.0466406604	0.0378445952	-0.1032707794	-0.0262028831	-0.0954314202	0.1036079202	0.0975848672	-0.0980083732	0.0841771475	0.0283235786	0.0090024473	-0.0431475448	0.1000561874	-0.0545273299	-0.007043861	0.0059616766	0.1230982673	-0.0701835425	0.0590951493	0.055796283	0.0202322956	0.0118679521	-0.0109215462	-0.0103332597	-0.001261632	-0.0335983846	-0.047123226	0.023766225	0.0646774804	-0.0272604812	0.0156432635	-0.0009693849	-0.0072426112	0.0408613142	-0.0158729799	0.0250137067	0.0028984763	0.0898295767	0.0293054861	-0.0433303662	-0.0980580676	-0.1122590247	0.098064458210004	0.0005387049065034	2.902029762909428e-07	0.0096166379640216	-0.3213507769570753	-0.117537929295068	0.0138151648229724	0.1032663218509159	1.0109958634827052	-0.0132622402531696	0.0001758870165327	1.0221126359791406	-0.0056110286749861	-0.000758996031404	5.760749756871727e-07	3.1483642791516266e-05	2.685890812714753e-05	7.459688233013573e-05	5.564694853376116e-09	7.214009457825515e-10	-0.0001279262158469	0.0001861906089782	3.46669428717102e-08	1.6365116700907652e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.7446655039942	2.8902806299554413	574176.97809976	8.353722119895624	929.9073723588672	-4.130874436242038	17.064123607997978	864727.7211673729	557.4475269907117	2.199343605900822	4.837112296816829	310747.74534806027	586.737159821819	627.3100823161168	0.8691	32.837238	0.2337220128927428	0.1127925151261093	-0.0631590267	-0.1200551074	0.016449344	-0.0042782266	-0.0887788621	0.0621416793	0.0479369601	-0.1149200475	-0.1000804168	0.0066791266	-0.0626843288	0.0101631833	-0.0276602874	0.0333719435	0.0847771827	0.0826911646	-0.0673716347	0.1257651556	-0.1653630971	0.0531366066	-0.0446407095	0.0038664409	0.0499568061	0.0380769836	-0.0389492899	0.0649735379	-0.034390326	-0.049949255	-0.109377096	-0.0223982006	-0.0633382504	0.0220638701	-0.0539156269	-0.0677734957	0.0448085683	-0.041667195	0.0187967046	-0.0332853636	0.020014635	-0.0073999097	0.0887210583	-0.0872055773	0.0232527	-0.0967118502	0.1572294012	0.1072392178	0.0768241328	-0.0229885867	-0.0573725149	0.0471033264	-0.0239163263	0.0235878294	-0.0292705216	-0.0104101536	-0.0686481907	0.0697346749	-0.0475510079	0.1272327928	-0.0345374613	0.0114493636	-0.0257100441	0.1340872675	-0.050722192	0.0773819808	0.0210891503	0.1058405883	0.0516516767	-0.050047527	0.1073588794	-0.0010167121	0.039995274	-0.0049203149	0.0921681313	-0.0260051206	-0.0452282083	0.0078139881	-0.1028675919	0.0988556425	-0.0304539948	0.0403551698	-0.0146659497	-0.0947336707	0.0884233418	0.024877851	-0.0495674319	-0.1022956179	-0.1102047813	0.0955428928151036	-0.0025215653949003	6.3582920407591775e-06	0.0091284443674783	-0.2584998076283114	0.0628509693287639	0.0039502443455652	0.0668221505438739	0.9590315811273342	-0.0519642823553709	0.0027002866407087	0.9197415735995946	-0.0067850951337326	-0.0011740664587465	1.3784320495535482e-06	4.603751597380181e-05	9.27454235128966e-05	6.588651538574906e-05	4.3410329096765494e-09	8.601713582586552e-09	0.000959824726295	0.0010877509421419	1.183202112130591e-06	9.212635052072716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.7161833366862	-0.0284821673079704	574133.8144903147	0.0008112338545592	937.8913502284458	7.983977869578666	63.7439026219219	879640.1848333373	556.4323386926186	-1.0151882980931075	1.0306072805851805	309616.947542937	585.9927315816392	628.6635848061131	0.765378	28.918291	0.2387026131456588	0.1142458138438308	-0.0609251632	-0.1169602194	-0.0117380544	0.0098991185	-0.0749757181	0.0653847061	0.0245014377	-0.0692059643	-0.0560558043	-0.0478867996	-0.0259124406	0.0030110274	-0.0664292768	0.0056980814	0.0522456048	0.0141392698	0.1021012815	0.1683698702	-0.0480626309	0.0354539661	0.0424389124	-0.0269754714	0.1332142948	0.0510609468	0.0722309295	-0.0753160478	-0.0960216106	0.005610933	-0.090660669	-0.0191482461	-0.0208077447	0.0321543031	-0.0907785805	-0.1330819731	-0.0314295749	-0.0559889452	-0.0783691983	-0.06275579	0.0371459034	-0.0630494777	0.0503301508	-0.0898099447	-0.0259446471	0.0586862837	0.1003310717	0.0528723076	-0.008771387	-0.0571579661	-0.1300342548	0.0172493386	0.0843056855	0.1647403702	0.020873418	0.0469027521	-0.0014952575	0.0264015511	-0.024237953	0.0965138268	-0.0397243686	-0.0017866239	-0.0050727697	0.1383523347	-0.0726391152	0.115876305	0.035291546	0.0554488614	0.0295996063	-0.0286056375	-0.0281899196	-0.0080531759	-0.0333395576	-0.0688167217	0.0167032408	0.0646891286	-0.052866847	0.030502479	-3.8566e-05	0.0216136377	0.0759139822	-0.0294456332	0.0372666813	-0.0440140946	0.0869812475	0.020409864	-0.0556236314	-0.1058697418	-0.1070341271	0.1216195361138972	0.0260766432987935	0.0006799913257325	0.0147913115645595	-0.2834771721022235	-0.0249773644739121	0.0006238687360626	0.0803593071030736	1.0175066085492972	0.0584750274219629	0.0034193288319993	1.0353196984414927	-0.0049581063909794	0.0018269887427532	3.3378878661469184e-06	2.458281898427077e-05	0.0003673174048592	0.0002745719813463	7.53897729404348e-08	1.3492207591249745e-07	0.0004779138913747	-0.0004819108349203	2.3223805281358065e-07	2.2840168756890858e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
757.3536170903616	-0.3625662463246044	573584.501319854	0.1314542829739137	946.786138343811	8.894788115365145	79.11725561724103	896403.991759986	556.2341476848077	-0.1981910078109194	0.0392796755771079	309396.4270506444	586.5708340894663	623.3842097895647	0.753509	28.469852	0.3176024347704876	0.1724074430591185	-0.074801599	-0.0851896491	0.0145643789	0.0368948006	-0.0767779908	0.0312296576	0.0273390062	-0.0204392257	0.0192122213	-0.0810783275	-0.068724144	-0.0118104834	-0.0310157618	0.0547048582	0.0265890453	0.0195248211	0.0070641852	0.1243061953	-0.0995199356	-0.0145262465	0.0340953849	-0.0122508934	0.1856749588	0.0183071559	-0.0033033667	-0.006567634	-0.1098959047	0.0392315942	-0.1286103414	0.0190230364	-0.0580146161	0.0829353167	0.0582530218	-0.0969270289	-0.0953535362	0.02744032	-0.0989113853	-0.0330674868	0.0364901726	0.0151278188	0.0365143935	-0.0559413003	-0.0091656282	-0.0258248516	0.1160639799	0.0960708158	-0.01219899	-0.1200933776	-0.131897125	0.084960105	0.0414752572	0.1096896707	-0.0009838066	0.0479986654	0.0049476475	-0.0549040368	-0.0671095269	0.0272081651	-0.0123560049	-0.0275240886	-0.011668096	0.125056121	-0.0629367509	0.1090926997	0.0661590398	0.0677214934	-0.0114949366	-0.0522609463	0.0415449183	-0.018712326	-0.0300293368	-0.0491185951	0.0096385639	0.0198789469	-0.0358675589	-0.0258098686	-0.0546210688	0.0314551097	-0.0071016359	-0.0014092759	0.0048008571	-0.1017883195	0.0855038787	0.015908772	-0.0614768663	-0.1087572599	-0.1027791819	0.152856244917217	0.0312367088033198	0.0009757319768633	0.0233650316101922	-0.2910079992209233	-0.0075308271186997	5.671335709174418e-05	0.0846856556105648	0.9032690886868692	-0.114237519862428	0.0130502109443186	0.8158950465772071	-0.0031073524281531	0.0018507539628263	3.425290230917254e-06	9.655639112748968e-06	-0.000929019788709	-0.0012963371935682	1.680490119428277e-06	8.630777678129151e-07	0.0003330574680484	-0.0001448564233263	2.098338337888824e-08	1.10927277022811e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.2009162285254	1.8472991381638624	576386.0312022325	3.412514105860948	951.7511472838264	4.965008940015423	24.651313774433078	905830.2463560798	557.384145194164	1.1499975093563537	1.3224942715258163	310677.0853138289	586.8898386340362	623.3168478710995	0.996067	37.634418	0.5058899342749569	0.2459149986742392	-0.0905630852	-0.1204117405	0.02524057	-0.0231348606	-0.075867995	0.015779245	-0.000179695	0.0148650507	0.0046859953	-0.1042915486	-0.0420296396	-0.0519443148	-0.0428939173	0.068910861	0.1528941819	0.1533342474	-0.1426587811	0.1853552133	-0.1968552626	-0.0229040522	-0.0641680123	-0.053864169	-0.0811230449	0.0968547512	-0.0987537273	0.0551565304	0.0196674824	-0.1184049767	-0.1553305284	0.122070237	-0.055494312	0.0449970193	-0.109827539	-0.0260264111	-0.1414706511	0.1210762319	0.0324388983	-0.0320758303	0.0212722998	0.0142151027	0.1433786749	-0.1196465871	0.0663193583	-0.1376484756	0.2897960099	0.0779758221	0.0090951907	0.0763253658	-0.039316336	-0.0207922079	-0.1087782784	-0.088569134	-0.0308430029	-0.0335808698	-0.175207866	0.1317676198	-0.1073692073	-0.0088314309	-0.0185039638	-0.0182327385	-0.0366668505	0.095934963	-0.0498051091	0.06459875	0.022076287	0.1613549821	0.0841926648	0.0098995309	0.0874491209	-0.0101768177	0.059262076	0.0630236069	0.1113232209	-0.0659890302	0.0166581862	0.0067710801	-0.1212175025	0.0997279772	-0.1078457339	0.0703268652	-0.0671569898	-0.1569138527	0.0839918344	0.011381876	-0.0671057788	-0.1109394454	-0.0974830496	0.1198588121810928	-0.0329974327361241	0.001088830567175	0.0143661348574624	-0.1694280556342278	0.1215799435866955	0.014781682682544	0.0287058660359949	0.9867958553155064	0.0835267666286372	0.0069767207434348	0.9737660600678618	-0.006245983001993	-0.0031386305738398	9.851001879042575e-06	3.901230366118548e-05	0.0007979985262764	0.0017270183149854	2.9825922602950105e-06	6.368016479393063e-07	-0.0001570094695963	-0.0004900669376447	2.4016560337245425e-07	2.465197354291145e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
