global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
808.5461370535689	-0.482960097068144	653746.8557442487	0.2332504553600711	851.7109212067168	-9.34083699371854	87.2512357432208	725411.493302794	582.2876662479857	-0.0948837215549929	0.0090029206161254	339058.9262645256	593.7445336185681	837.4066778521582	0.937831	31.434084	0.233930785860125	0.1179187045474053	-0.081244987	0.0323551278	-0.076345083	-0.0884254636	-0.066528607	0.0726486623	0.0223586178	0.1295111211	-0.0415953699	0.0365201493	-0.0171812382	0.0263591081	-0.0541618954	-0.0645803827	0.0917065543	0.0213935121	0.0660144	0.0185947757	-0.0531370994	0.0294701247	0.046249272	-0.0040993122	0.044448677	-0.0729332576	0.0706561316	0.0979821089	0.0224050936	-0.0656568665	0.0021080873	-0.0177075591	-0.0708525972	-0.0755857683	-0.030031262	0.103893154	0.0755401504	0.0163703446	-0.0253487681	0.0440417162	0.0172734929	-0.0054659355	0.0698663239	-0.0952932505	0.0141654549	0.0441458036	-0.0053934903	0.0201329987	0.0509236396	-0.0323411102	-0.0690884244	-0.0163007365	-0.0387065092	0.0025554928	-0.0082080513	0.0272728916	-0.0830555391	-0.0641667738	-0.0150797467	0.1172579172	-0.0545703706	0.0242486795	0.0427942875	0.0217248649	-0.0378715805	-0.1301857498	0.0769868857	-0.0835430711	0.119419503	0.0056544489	0.0017128119	0.0894663532	0.0030676536	-0.0850751247	-0.124849432	0.0109816813734369	0.0017876857906031	0.0001205973257876	3.195820485924588e-06	0.1442277706375847	0.0288079563809447	0.0008298983508464	0.0208016498230877	-0.3732752795217351	0.0872077134355321	0.1393344343020295	0.0076051852826539	0.0033760073104872	0.0015839275990348	1.1397425360463018e-05	2.5088266389841463e-06	-0.0010091631778799	0.0002876633197397	1.0184103195886588e-06	8.275018552366493e-08	0.0019787144387805	-0.0004509576862863	3.91531083023843e-06	2.0336283482078295e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
807.4093951276163	-1.136741925952606	651909.9313403433	1.2921822062184398	840.4210198612536	-11.289901345463136	127.46187239029032	706307.4906246297	582.0620985142373	-0.2255677337484485	0.0508808025084109	338796.2865267977	591.9849825869038	822.8948779036609	0.879638	29.483568	0.1323663405672005	0.0673833475470533	-0.067210029	0.0534374627	-0.0199941471	-0.1055574255	-0.1100919483	-0.017151255	0.0151861451	0.0745611127	-0.0529660487	0.0463563587	0.0389015171	0.01531224	-0.0512301225	-0.0617239986	0.1672818313	-0.0325763647	0.0582377223	-0.0013465708	0.0292890397	0.0529677431	0.000156265	-0.065347771	0.1279914075	0.0370664982	-0.0210297236	-0.0162343962	-0.1117073591	0.0194399781	0.0162314434	-0.0157421756	-0.0426021992	-0.0088907654	0.0829732284	0.1565599893	0.0600057269	0.003819521	0.0574662907	0.0071935871	-0.042682557	-0.0364334254	0.0879935095	0.0263664714	0.0106868803	-0.0850088006	-0.0948720527	0.0083388539	0.0672585481	-0.0406558574	-0.1085253891	0.0226389065	-0.0590998886	0.0731665123	-0.01585955	0.0318256839	-0.0650440138	-0.0999460858	-0.0275701511	0.1524510118	0.0439964477	-0.0385353208	0.0132602744	0.0640958043	0.0523250942	-0.0469981565	0.011362189	-0.0299674159	0.067416345	-0.0611642151	-0.0909107313	0.0872970312	-0.0030676536	-0.091581784	-0.124849432	0.010996578443553	1.4897070116100253e-05	0.0001209247374652	2.2192269804400719e-10	0.1620759315560036	0.0178481609184189	0.0003185568481697	0.0262686075897463	-0.4211191151469506	-0.0478438356252154	0.1773413091421506	0.0022890326073326	0.0039411913984819	0.0005651840879947	1.553298963946772e-05	3.194330533224012e-07	-0.0014332858815588	-0.0004241227036788	2.0543084182757865e-06	1.7988006777589997e-07	0.0016348322913851	-0.0003438821473954	2.6726766209554563e-06	1.182549312972717e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.5824553385596	3.1730602109432766	657043.916902688	10.068311102271393	845.8554249564133	5.434405095159718	29.532758738297908	715471.3999281946	582.6941923139457	0.6320937997084002	0.3995425716298031	339532.5217564015	592.4536903660472	839.5784126085588	0.979035	32.815136	0.2077340942793566	0.1172646565009791	-0.0574950028	-0.0268512287	-0.0904943003	-0.0454632068	-0.0213615336	-0.0157213775	-0.0107929475	0.1177132866	-0.0601001168	0.0560026725	0.0316285241	0.028919795	-0.0242013583	-0.0365229577	0.0856500718	0.0062652239	0.0089097938	0.0701685701	0.0445678288	0.0814111517	0.0627359553	-0.006213851	0.0612404801	-0.0538576625	0.0286360708	0.0314321542	0.0445384668	0.0174856277	-0.0107772971	-0.0274584951	-0.0229887227	-0.0100943609	0.0460485168	0.0870497107	-0.004241783	0.0626454406	0.0373681103	0.0624855134	0.0181155702	-0.0537708581	0.0923479109	-0.048645763	0.027215787	0.0092991738	0.0194426454	0.0278994764	0.0440799742	-0.0466659013	-0.0665298873	0.0568277761	-0.0355967963	-0.0096352097	-0.0583827985	-0.0056643092	0.0007729376	-0.0522437584	-0.0061394653	0.0082854314	0.0128171931	0.0731619764	-0.0171684371	-0.0413309275	-0.0127543546	-0.0041112907	-0.0175867784	0.0002914315	0.057279834	0.079198524	0.007553275	0.0850751247	-0.0091955704	-0.0975921536	-0.1236470637	0.0296174676251865	0.0186208891816335	0.0008771943885289	0.0003467375139146	0.1153987933446671	-0.0466771382113365	0.0021787552316002	0.0133168815054051	-0.386317190435534	0.0348019247114166	0.1492409716260046	0.0012111739636191	0.0020478464500539	-0.001893344948428	4.19367508299836e-06	3.584755093737828e-06	-0.0014240780224681	9.207859090700064e-06	2.027998214076654e-06	8.478466903418778e-11	0.0018849623273658	0.0002501300359807	3.5530829755882937e-06	6.256503489970631e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.9822630167985	-0.600192321761142	656071.2664018141	0.3602308231010302	847.1000842509296	1.244659294516282	1.5491767594257688	717578.5527379321	583.9563161257342	1.2621238117885696	1.5929565162837087	341004.97914313845	594.7502700592999	822.0640889590096	0.92169	30.893061	0.1278472732750148	0.0681242520942142	-0.0913307772	-0.0486515104	0.013603149	-0.1281733706	-0.0352260229	0.0269571215	-0.0106656667	0.0861172065	-0.1044589773	0.0659095641	0.0836035455	0.0113065251	-0.0256772785	-0.0670608223	0.1096852892	0.0974618795	0.0518549941	-0.0400788733	-0.0206384818	0.0232810028	-0.0286997008	0.0432461004	-0.0226255967	-0.053376737	0.0184162628	-0.0293282094	0.0924632998	0.0921326952	-0.0344485092	-0.0074085343	-0.0487001174	-0.0810034228	-0.0407710079	0.1162276949	0.0207494058	-0.0077016496	0.022580891	0.0343254858	0.0071533363	0.0038400681	-0.0692682209	-0.0798477902	0.0202001579	-0.0242454879	0.1325102841	0.0264796344	0.059293001	-0.0338115513	-0.1205037897	0.055434765	-0.0592236415	-0.0032735487	0.0899350594	0.0241548823	0.031010047	-0.0269191409	-0.0201991128	-0.0152687484	0.0390793547	0.0472264561	-0.0358522813	0.0225986647	0.017888409	-0.1039450728	-0.0466693749	-0.0361437302	-0.003685394	0.0141956947	-0.0451448565	0.0828019722	-0.0153013344	-0.1030736628	-0.1212539066	0.0454436659590555	0.015826198333869	0.0020651267757982	0.0002504685537029	0.139602523961642	0.0242037306169748	0.000585820575779	0.0194888646964608	-0.4414806792298549	-0.0551634887943209	0.194905190133254	0.0030430104959611	0.0019921305383689	-5.571591168499965e-05	3.9685840819019645e-06	3.10426281489068e-09	-0.001349605499483	7.447252298510001e-05	1.8214350042347577e-06	5.546156679766251e-09	0.0024078510032927	0.0005228886759268	5.797746454057661e-06	2.734125674125864e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.1333272366403	2.151064219841828	659560.5412084559	4.627077277883733	856.8495181024412	9.749433851511526	95.05146042499888	734191.0966723856	584.2466896437385	0.2903735180042304	0.0843167799581531	341344.19435966684	595.083588124983	839.5798315434664	0.86658	29.045908	0.1593756554406193	0.0901790184501624	-0.0407830961	-0.0617176844	-0.0374196011	-0.0462710363	0.0121840075	0.0681644395	0.0474886797	0.0401353548	-0.0445001941	0.0838203164	0.0416652414	0.0014289606	0.041046107	-0.0065665647	0.0382350766	0.160908857	0.0560252408	0.0331363082	-0.0132855322	-0.0030336984	-0.0049699852	0.0161509832	-0.1833373228	-0.0822781049	-0.046053288	-0.055369906	-0.0391748258	-0.0218249796	-0.0525060579	0.0026999078	0.0139354757	-0.0506687778	-0.1010345921	0.0731111012	-0.0366190547	0.0724121295	-0.0063327467	0.0272853477	0.0386458059	-0.0322897872	-0.2075396411	-0.059860137	0.061205212	0.0250381155	0.0240742464	0.0356164555	0.0338203494	-0.0454688267	-0.0748461115	0.0319268695	0.012480268	-0.1593042393	0.0813015569	-0.0295362871	0.0613080947	0.0636454789	-0.0005130066	-0.0761804954	-0.0040320262	0.0561724766	0.0196065885	0.0271758457	-0.0099772079	0.0011146619	-0.0529601952	-0.0130923451	-0.0665566796	-0.0149998329	-0.0366179462	0.0804789429	-0.0213702361	-0.107996607	-0.1176930081	0.0514316343554384	0.0059879683963828	0.0026452130124715	3.5855765516080337e-05	0.0931742493177836	-0.0464282746438583	0.0021555846864055	0.0086814407359325	-0.4667810350612029	-0.0253003558313479	0.2178845346928079	0.0006401080051928	0.0004822180962127	-0.0015099124421562	2.325342923150008e-07	2.2798355829781e-06	-0.0013648962494487	-1.5290749965700054e-05	1.862941771759128e-06	2.338070345135562e-10	0.0025158289425514	0.0001079779392587	6.329395268179296e-06	1.1659235366555577e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
808.9911337769241	-3.142193459716168	654466.6545296732	9.87337973828306	862.8567990232996	6.00728092085842	36.08742406210959	744521.8556207347	583.1538539251366	-1.0928357186019184	1.1942899078521714	340068.4173477395	593.5542513352237	838.6107043427681	0.908421	30.448326	0.2056126079964569	0.1144586951874666	-0.0071088533	-0.060292112	0.0415064358	0.040222947	-0.0160369508	0.0675821355	0.0254144689	0.0134768043	0.0345882488	0.0304989842	-0.0838989397	0.0144400821	0.0786986334	0.0189755564	-0.0417333537	0.0782897957	0.0323648425	0.0139547906	-0.0349107748	-0.0058315343	-0.0319578789	-0.0087185599	-0.1242049551	0.0224193816	-0.0385459516	-0.0254906397	-0.0724037462	-0.1260104902	0.0316301109	-0.0179730125	0.0619050386	-0.0215567455	-0.0783831237	-0.0090736571	-0.0289842564	0.0340460467	0.0044087435	0.0383028175	0.0006324826	0.0288420564	-0.1358797239	0.0569981538	-0.0277092806	0.0556776686	-0.0835491174	0.0444004807	-0.0041084257	-0.0284897726	-0.0333866578	0.0464095988	0.0426358027	-0.1197541109	0.0584166438	-0.0519206149	0.0969218891	0.0245219426	0.1017188845	-0.0175374722	0.0373121628	0.0031915963	0.020898196	0.0416306648	-0.0172107086	0.0063284403	0.0541024155	-0.0365198119	-0.1087917239	-0.0801857202	-0.0873717202	0.078107436	-0.027387655	-0.1123343082	-0.1129986616	0.0441392765401644	-0.007292357815274	0.0019482757334891	5.317848250598779e-05	0.0609870157911416	-0.032187233526642	0.0010360180020985	0.0037194160951089	-0.4096624119318619	0.0571186231293409	0.1678232917498305	0.0032625371081916	-0.0012107262888331	-0.0016929443850458	1.4658581464715712e-06	2.866060690858102e-06	-0.0017191032979475	-0.0003542070484988	2.9553161490139717e-06	1.254626332062313e-07	0.0026489653795108	0.0001331364369593	7.017017581846797e-06	1.772531084624427e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.6797354048413	0.6886016279171372	655581.2739252538	0.4741722019701314	846.2934924195715	-16.56330660372805	274.3431256491013	716212.6753117153	582.1981254003207	-0.9557285248158678	0.9134170131467148	338954.65721964755	593.5660795019063	844.797787304919	1.110403	37.218304	0.4667125828047609	0.2606931288801739	-0.0488581093	0.0777968282	-0.0869210751	-0.0641500648	-0.1149302649	0.0347634169	-0.0265421575	0.0897032392	-0.0919652737	0.0418284913	0.0542085662	-0.0097172058	-0.0038849103	-0.0090725917	0.1034591174	0.0419196289	0.0615469656	0.1100195018	-0.0345317636	-0.106348916	-0.070019638	-0.0740591595	0.0713518427	-0.0274133796	-0.0376841767	-0.1067906299	-0.1560405716	-0.1249352797	-0.1051279243	0.0159128761	-0.0174727179	-0.0276969857	-0.065653726	0.1170557028	0.0436728798	0.0708698024	-0.1027120508	-0.0803591761	-0.0597305453	-0.0163781172	0.006436634	-0.0139149204	-0.0360499107	-0.139394835	-0.1096312124	-0.0147899467	0.0572769304	-0.0768005834	-0.0768869099	0.0338775044	0.0023225184	-0.1104008504	-0.0037150992	0.020025697	-0.0322758542	0.0361033118	0.0205171511	0.0923486665	-0.0248061999	-0.1041869643	0.0607526208	0.0807317303	-0.0294104463	0.0205662243	0.0810844689	-0.0024105735	0.0490986608	-0.0222876549	0.0355228179	0.0756888802	-0.0333390947	-0.1160632601	-0.1072160763	0.0303338429170736	-0.0138054336230907	0.0009201420261176	0.0001905899975215	0.1473204492273083	0.0863334334361667	0.007453461728877	0.0217033147605359	-0.5692611889294454	-0.1595987769975835	0.3240583012213657	0.0254717696191243	0.0020908633260275	0.0033015896148605	4.371709448126779e-06	1.0900493984955364e-05	-0.0023430164008382	-0.0006239131028907	5.489725854596793e-06	3.892675599587014e-07	0.0028629614367179	0.000213996057207	8.196548188133822e-06	4.579431250018437e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
809.5418662160421	-0.1378691887991863	655358.0331565521	0.0190079132201456	856.5463212654415	10.25282884587	105.12049934270394	733671.600473361	581.7895474964841	-0.4085779038365444	0.1669359035034645	338479.0775761638	591.5620027269636	842.7155725004485	1.064034	35.664139	0.2784841699304146	0.148335966774866	-0.0194901217	-0.0500058492	-0.0317145213	-0.0130264154	-0.0367047059	0.0334761273	-0.0109217516	0.0613840868	-0.0063073342	0.0851410998	-0.0112062087	-0.0125987676	0.0339409155	-0.0053639391	0.0658207222	0.0397966486	0.0422585531	0.1044033981	0.0132037473	0.069464936	-0.0168735897	-0.0881858351	-0.0667167565	0.032030235	0.0641112868	-0.1036159664	0.0073142195	-0.0889963409	0.0109911115	0.0083719493	0.0355703104	-0.000481014	-0.0073407724	0.0831005098	-0.005910111	0.0996184209	0.0252203037	0.0638807417	-0.0131597239	-0.0831585935	-0.0536592148	0.0331550049	-0.1373619918	0.0182244867	-0.0243919923	0.0229728037	0.0329882142	-0.0584742547	-0.0772561105	0.1177989893	-0.0189064599	-0.105180604	-0.0270206534	-0.021187977	0.1071240703	0.0305367833	0.0465118865	-0.0709285513	0.0579010195	-0.0041922484	-0.0289988682	-0.0373885992	0.0101020503	0.1372498221	-0.0367945854	0.0630778972	-0.0788244741	0.0386252321	0.0330083356	0.0732247322	-0.0392102175	-0.119163255	-0.1004009414	0.03482811026619	0.0044942673491164	0.0012129972647138	2.0198439005333773e-05	0.0726525908992385	-0.0746678583280698	0.0055752890673007	0.0052783989643721	-0.5075146927920571	0.0617464961373883	0.257571163399816	0.0038126297852445	0.0001377133862246	-0.0019531499398029	1.8964976745445848e-08	3.814794687352072e-06	-0.001545806603673	0.0007972097971652	2.389518055959056e-06	6.355434606961794e-07	0.0028641126620666	1.1512253487002205e-06	8.203141341010226e-06	1.3253198034899438e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
811.4929296880648	1.9510634720227245	658520.7749337185	3.806648671861368	845.6645923980885	-10.88172886735299	118.4120231425834	715148.6028358252	583.095830583623	1.3062830871388087	1.7063755037448964	340000.7476440051	593.5814021439503	848.1104249254338	0.773943	25.940912	0.1405861097192002	0.0727576913207015	0.005184889	-0.0456114102	-0.0288104422	-0.0240090211	-0.0216481655	0.0004874897	-0.0377085332	0.0964692729	-0.0959915658	0.0590312303	0.1019728135	-0.0047325976	0.050607304	0.0319946091	0.0634168719	0.113976273	0.0670500242	0.0874213624	-0.0073943359	0.0176096952	-0.0361868869	-0.049672095	-0.1314907484	0.0300464739	0.0026486738	-0.1847457822	0.0611020175	0.0056999228	0.0346852516	0.0086793847	0.0341144812	-0.0083684729	-0.0992166139	0.0801281349	0.0028205386	0.0939112427	-0.0263120169	0.0136036225	-0.0094816691	-0.1051074884	-0.1564460398	0.0254256387	-0.0568996178	-0.039012092	0.0658077349	0.0175457308	-0.0005361197	-0.0416142375	-0.0624729448	0.0756273289	0.0191629324	-0.1819379727	0.0669780861	-0.0350921067	0.1096484731	0.0815144457	0.0513817534	-0.0812225692	0.0458253831	-0.0059777062	0.0260667675	0.0219118184	-0.0061015698	0.0204447834	0.0473923581	0.0299008871	-0.0939187472	0.0022956489	0.0625064192	0.0707164763	-0.0449868796	-0.121617494	-0.0926188907	0.0458276835773006	0.0109995733111105	0.0021001765820611	0.0001209906130264	0.0934831671841749	0.0208305762849363	0.0004339129083625	0.0087391025467843	-0.5158097407031903	-0.0082950479111332	0.2660596886042924	6.880781984799567e-05	-0.0010607993689061	-0.0011985127551307	1.12529530107158e-06	1.4364328242109813e-06	-0.0012898132150427	0.0002559933886303	1.663618129698786e-06	6.55326150224239e-08	0.003418824762546	0.0005547121004793	1.1688362756997711e-05	3.0770551441826765e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
810.3405142885227	-1.1524153995420647	656651.7490973875	1.3280612531016966	863.1745420983956	17.50994970030706	306.59833850728336	745070.2901267749	583.8898571576698	0.7940265740468249	0.6304782002925379	340927.365291604	594.5404266330838	832.3822358380988	0.7270799999999998	24.370171	0.0902548242457696	0.0480434427805416	0.0055068893	-0.0579418874	0.0219765957	-0.0536991909	-0.0149158129	0.0902920452	0.041837045	-0.0358909243	-0.031031329	0.0664098975	0.0549096457	-0.0184470156	0.060404637	0.0113536103	0.0282195795	0.1074601199	0.0463227886	0.0298436743	-0.0008116633	0.0243719257	-0.0131777704	-0.0329336754	-0.1086921575	-0.0282353226	-0.0083232155	-0.1318050529	0.0475118198	0.0801229407	-0.0209637542	0.0156657805	0.0468488001	-0.024191882	-0.0798465537	0.0553603851	-0.0291828084	0.0612057412	0.0305427569	0.0270276892	-0.0050908389	-0.0687435955	-0.1457339955	0.0155426763	-0.0153115158	-0.0095856971	0.0495482401	0.0218237468	0.0186211055	-0.0399718258	-0.0917509907	0.1002115808	0.0012533934	-0.1508331546	0.0836990831	-0.0220534161	0.1355377468	0.06537638	0.0182136989	-0.0951038247	0.0216795355	-0.0309288219	-0.0151371869	-0.0131421523	0.0223754356	0.0642153081	0.0113213557	0.0400758748	-0.1368440384	0.0053231189	-0.0215456507	0.0681656236	-0.0506551643	-0.1234126773	-0.0839448694	0.0425321203322965	-0.003295563245004	0.0018089812599609	1.086073710182192e-05	0.0905322888882835	-0.0029508782958913	8.707682717162925e-06	0.0081960953313516	-0.5531354145614245	-0.0373256738582341	0.3059587868420388	0.0013932059289712	-0.0007099865910102	0.0003508127778958	5.04080959414285e-07	1.2306960513503804e-07	-0.0009561274401181	0.0003336857749245	9.14179681746791e-07	1.1134619638703073e-07	0.0031696691384337	-0.0002491556241123	1.0046802447139032e-05	6.207852502678978e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.2765174779668	3.936003189444023	663046.2469160456	15.49212110731352	870.8769541594942	7.702412061098585	59.32715155895695	758426.6692861178	583.8468373481694	-0.0430198095003788	0.0018507040094488	340877.1294814598	595.8102911573669	869.6936406371965	1.182549	39.636501	0.0846745079299797	0.0446571033212924	0.0319617249	0.0097658882	-0.1531127076	0.0199876119	-0.036580595	0.1081252971	0.058608431	0.0266180161	-0.0160022639	0.0838298718	-0.0597013841	-0.0088755415	0.0598262254	0.0385245632	-0.0009984569	0.1495008655	0.0239077113	0.0519162609	-0.0750890187	-0.0537519481	-0.0693264899	-0.0365242525	-0.1129747209	0.014633396	-0.0686389421	-0.2437929986	-0.0629737879	-0.0386797116	-0.0659525107	0.0160736298	0.035100708	-0.0405547937	-0.1840024092	0.022494329	-0.0280483994	0.0284502883	-0.1160881977	-0.0393884831	-0.0324330715	-0.0373632415	-0.1687232425	0.0514072668	-0.014674163	-0.1590247866	-0.0804628261	-0.0057550971	-0.0217978472	-0.0169075034	-0.0232162214	-0.0617868194	0.1067706212	-0.2857721476	0.127667894	-0.0884624771	-0.0116439892	0.0901304965	-0.0211640959	-0.0434494275	-0.0221826744	0.0481693096	0.1833629276	0.0423198733	-0.0449544831	-0.0431864681	0.077484789	0.0283569798	-0.0415444827	0.0563787245	0.2094170739	0.0655737103	-0.0562014162	-0.1245390765	-0.0744624131	0.0373453566612056	-0.0051867636710909	0.0013946756641526	2.690251737974837e-05	0.0571948798262695	-0.033337409062014	0.001111382842968	0.0032712542783414	-0.5483986187811496	0.0047367957802748	0.3007410450810726	2.2437234264029726e-05	-0.000679145261313	3.084132969719997e-05	4.612382859639031e-07	9.51187617491389e-10	-0.0013449399085334	-0.0003888124684153	1.8088633575658304e-06	1.5117513559519869e-07	0.0027610521482142	-0.0004086169902194	7.623408965158248e-06	1.6696784469604285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
