global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
855.9579546278783	-0.7667081128652171	732664.020090741	0.5878413303333425	929.7638334737392	13.649304142704525	864460.786035783	186.3035035800509	627.3273337237848	-0.0859068889583341	0.0073799935704995	393539.5836369929	642.3473707347916	848.568468410003	0.892097	28.23535	0.1049997162279387	0.044850987115741	0.0071944634	-0.0362003019	-0.0140765057	-0.0422535444	0.0505012129	-0.0190003481	-0.0310009461	0.1771233263	-0.0138911281	0.0425249909	0.0158531533	-0.0534501545	0.0026484466	0.025596479	-0.0061043649	0.0111726892	-0.0489383496	0.0390425374	-0.0101092846	-0.0550163847	-0.0221220662	0.0137596044	-0.0445757319	0.0514150505	0.0302382118	-0.0286615017	0.0215594938	0.0107941162	-0.0531887716	-0.036876226	-0.0076665667	0.030063516	0.0178109939	-0.052542688	-0.0015517829	0.0169836706	-0.0216556916	-0.0026453543	0.0062821056	0.0697854234	-0.0682440084	0.0442711623	0.0098785237	-0.0152899643	0.0436933832	0.0730151744	0.0071405307	-0.0210237872	0.004653194	0.0546512921	0.0567323279	0.0386637622	-0.0366533098	0.0302624646	-0.0074735591	0.0009406909	0.0157291538	0.0231112849	-0.0259555242	0.0129289333	0.0079162888	-0.012076064	-0.0186143124	0.0170606604	0.028272426	0.0014808003	-0.0262512924	-0.0160037879	-0.0438556849	0.0229525989	-0.0008372558	-0.022376518	0.0504456907	-0.0444155381	0.0917408689	0.091581784	0.0091955704	-0.078107436	-0.1236470637	0.030877461419891	0.0083248255923963	0.0009534176237368	6.93027211438164e-05	-0.0352179873292897	0.0234094300178782	0.0005480014137619	0.001240306631526	-0.0011399595282313	-0.0145176232583992	1.299507726005328e-06	0.0002107613850728	0.0021282377867041	0.0004204134959418	4.529396076755167e-06	1.76747507570006e-07	0.0005761296691244	-0.0005238694059426	3.3192539564539057e-07	2.744391544826528e-07	-0.00081861406188	-0.0002306738453008	6.701289823076725e-07	5.3210422905903524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.1036789410587	-0.8542756868196193	731202.3017385331	0.7297869490911323	922.8510330890922	-6.912800384646971	851654.0292736047	47.78680915797531	626.881327104655	-0.4460066191297755	0.1989219043075727	392980.1982724935	641.9445719927144	858.0648377968729	0.80845	25.587868	0.0773076921718116	0.0384760941218185	0.0059814762	-0.0562786578	-0.0237526892	0.0064948587	0.040154341	-0.0281951238	0.0112178087	-0.0250942358	0.0753473913	0.0650908937	-0.0081063504	-0.0698706672	-0.0006605141	0.0420439319	0.0008340092	-0.0240947567	0.0860882055	-0.0717049773	0.0277718253	-0.0523144116	0.0750881895	0.0437446962	-0.0615490036	-0.0399798819	0.0775748554	0.090200065	0.0166245041	0.04994828	0.0030157721	-0.125739722	-0.0382861912	0.0002203147	-0.0074236673	-0.0698122185	0.0284379772	0.0615569273	0.0331082001	0.0582093518	-0.0196356266	-0.0902421156	-0.0285124503	0.0046433869	0.0408156045	-0.0473748834	-0.0212618812	-0.0441408354	-0.0325923882	-0.0935937867	-0.0025502541	0.0737757892	-0.0029673214	0.0319256038	-0.0565022332	0.0200563223	-0.0216376269	-0.0051446252	-0.002150189	0.0028750062	-0.0269215495	-0.0215273029	0.0248084391	-0.0082094811	-0.0339766168	0.0035840452	-0.0045324557	-0.0152659012	0.0387544893	0.0734660924	0.0092658626	-0.0549649379	0.0402293177	-0.0313241484	-0.0179439404	0.0020218936	-0.0197945246	0.0894663532	0.0030676536	-0.0850751247	-0.124849432	0.031236944401499	0.000359482981608	0.0009757466955423	1.292280140657784e-07	-0.0143080027793871	0.0209099845499026	0.0004372274538771	0.0002047189435349	-0.0236253961061123	-0.022485436577881	0.0005581593411707	0.0005055948580979	0.0024807856166601	0.0003525478299559	6.154297275827632e-06	1.2428997240668446e-07	0.0005226575181054	-5.347215101899998e-05	2.7317088123209653e-07	2.85927093459874e-09	-0.0010836498421534	-0.0002650357802734	1.1742969803990889e-06	7.024396482513003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.0849978757154	-0.0186810653432303	731170.3535921123	0.000348982202358	909.4786168165168	-13.37241627257538	827151.3544464846	178.82151696703878	627.3628103598925	0.4814832552374355	0.2318261250740374	393584.0958226624	641.6933621984767	844.7793763536441	0.792344	25.078112	0.0363514860290799	0.0260743170354944	0.0033831722	-0.0572319827	0.0114141952	0.0146552537	-0.0363289993	-0.0682128644	-0.0709884993	-0.0599181088	-0.0763074076	0.0700928309	-0.0129433645	-0.0457497558	-0.0179482732	0.047856738	-0.0177064168	-0.018592124	-0.1106757117	0.0795298791	0.0063495506	-0.0410834272	-0.0556543594	0.0356741273	0.015446973	-0.029247028	-0.0110628134	-0.0257080458	-0.0649544935	0.0178464736	0.0161945604	-0.0105856245	-0.1952830828	0.1533993071	-0.0097011869	-0.0458986889	-0.007889432	0.0377436253	-0.0094924556	0.0233700612	0.0306990778	0.1372958534	-0.0548389192	-0.0019895181	0.0116037073	0.0103758612	-0.0108430093	-0.0467871527	0.0364323803	0.0278793362	-0.0213803637	-0.0030575898	-0.0309334586	0.0236923766	-0.0414539861	0.0423198647	-0.0333891793	-0.0181115892	0.0350195939	0.0208537975	-0.0125804321	0.0019152214	0.0131505054	-0.0128829803	-0.0088470305	0.0123715116	-0.0163778605	0.0208701997	-0.1045276466	-0.0844470996	0.0092971307	0.0591384127	0.0478771218	0.0059391601	0.0591340548	-0.0106155429	0.0635068691	0.0872970312	-0.0030676536	-0.091581784	-0.124849432	0.0311856075252023	-5.133687629670092e-05	0.0009725421167159	2.6354748679027727e-09	-0.0145562061483275	-0.0002482033689403	6.16049123533642e-08	0.0002118831374326	-0.0482465642334801	-0.0246211681273678	0.0023277309603353	0.0006062019199561	0.0024808876718288	1.0205516869999169e-07	6.154803640232123e-06	1.041525745838376e-14	0.0006420221135106	0.0001193645954052	4.121923942366178e-07	1.42479066362471e-08	-0.001192798744709	-0.0001091489025556	1.4227688453793665e-06	1.1913482929091868e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.0590473788394	1.9740495031239789	734550.2106939236	3.896871440784028	924.9741670584972	15.495550241980368	855577.2097255606	240.11207730173783	627.6141203830117	0.2513100231192311	0.0631567277201884	393899.48410414153	641.6657895420651	873.9663255124152	0.916039	28.993147	0.0433886433735889	0.0296007552311814	0.0381270914	-0.0351505709	-0.0219382793	0.007754991	0.0262794373	0.0090671884	-0.0222091851	0.1370140004	0.0852558381	-0.0202477674	-0.016528473	-0.0509095713	-0.0201711466	0.0076308058	-0.0307797075	0.0730629566	0.0422584636	-0.0503614922	0.0493008202	0.0104022352	0.0390830711	-0.0287181663	-0.0746722461	0.0409673148	-0.0213925075	-0.0883290395	-0.0074736851	-0.0867589948	0.0035488249	0.0528167136	0.0799317863	-0.101444769	-0.0107657484	-0.0463078232	-0.0399872709	-0.0181754887	-0.0404767504	-0.0476085438	-0.0657950738	-0.0666894916	-0.0483338155	-0.0090404927	0.0364247671	-0.0077112198	0.0517678604	0.0675208765	0.0844486206	0.0475107921	0.0379574446	-0.019653166	-0.0237899127	0.0191393144	-0.051252705	0.0360354256	-0.0118506057	0.0124779258	-0.00505152	-0.0096596613	-0.0246524591	-0.0263744986	-0.0027717997	-0.0233291823	-0.0633522292	0.0265675813	0.0343675689	-0.0711919136	0.0794619159	0.1475907847	-0.0411326535	-0.0847192414	-0.034951503	0.0050879549	0.0241537902	0.034268409	-0.0305113545	0.0850751247	-0.0091955704	-0.0975921536	-0.1236470637	0.0261238438390023	-0.0050617636862	0.0006824552169245	2.562145161493301e-05	-0.0142885530114398	0.0002676531368877	7.163820168582612e-08	0.0002041627471607	-0.0198338779549089	0.0284126862785712	0.0003933827147302	0.0008072807415645	0.0024809637334138	7.606158500001597e-08	6.15518104651454e-06	5.785364712714655e-15	0.0007970685505676	0.000155046437057	6.353182743039348e-07	2.4039397644070266e-08	-0.0011549904379124	3.780830679660013e-05	1.3340029116690774e-06	1.4294680628258395e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.8887699724983	-0.1702774063411425	734258.3641049811	0.0289943951102665	924.4910686791188	-0.4830983793783616	854683.7360674592	0.2333840441579994	628.130413671587	0.516293288575298	0.2665587598278959	394547.81657923904	642.4341940309802	856.9035616087008	0.842149	26.654472	0.0704297078901464	0.0324128279629402	0.016571976	-0.0300555875	0.0134218396	0.0626082243	-0.0238235988	-0.0199462491	-0.0622265755	-0.0375881438	0.050238694	0.0256076461	-0.0229772929	-0.0365941352	-0.020178318	0.0236364811	0.015980889	-0.0003495191	0.0575859898	0.0472887095	0.0189043599	0.0112075543	0.0801719983	-0.0414020186	0.0953040533	-0.1069878659	0.0866198824	-0.0340188428	8.66658e-05	0.0990824252	0.1001670779	0.0732484712	-0.0083196601	-0.0475369267	-0.0210839708	-0.0340853138	-0.0365125353	0.0248299445	0.0003260655	0.0201877301	-0.0136056918	-0.0466630057	0.0829825934	-0.0754212178	-0.007045651	-0.0204913804	-0.0273964893	-0.0931979364	0.1236798622	-0.0968536356	-0.0483185597	0.0240783377	0.032926728	0.0041736116	-0.0394001002	0.0513164946	-0.039631328	-0.0036989064	0.0331466458	0.0424552366	-0.0019987339	-0.015022561	0.0484086338	0.0113934546	0.0106800282	-0.0662698537	-0.0231736568	-0.0010610694	0.029954326	-0.0339680629	0.0326947272	0.0039023379	0.0578446112	-0.0809002525	0.0353949431	0.0053985505	-0.023696489	0.0828019722	-0.0153013344	-0.1030736628	-0.1212539066	0.0314046142179762	0.0052807703789738	0.0009862497941799	2.788653579544813e-05	-0.0219626994645238	-0.007674146453084	5.889252378338175e-05	0.0004823601677689	-0.0397693602469075	-0.0199354822919985	0.0015816020144483	0.0003974234542145	0.002714924863201	0.0002339611297872	7.370817012826968e-06	5.473781025130308e-08	0.0005740348649629	-0.0002230336856047	3.2951602619297484e-07	4.9744024914416185e-08	-0.0014487817978423	-0.0002937913599298	2.098968697759167e-06	8.631336316946004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.9953489246354	0.1065789521371698	734441.0280784577	0.0113590730386571	916.7766940583908	-7.714374620727995	840479.5067686323	59.51157578893219	628.0947137960721	-0.0356998755148652	0.0012744811117768	394502.9694985698	642.3293867227258	863.1775643825531	0.805863	25.506006	0.041013043627569	0.0205630310644558	0.0405611565	-0.0524908276	0.0082588082	0.0339818291	-0.0244205547	-0.0167985533	-0.088276692	0.0969899363	-0.0947074299	-0.0050659995	-0.0396811315	-0.0622423658	-0.0430038829	0.0593521009	-0.0132137205	-0.0048735382	-0.0968680626	0.0427576754	-0.0086284447	-0.0068103523	-0.0722115817	0.0481960097	-0.048334101	-0.0513342808	0.0253767419	-0.1542885673	0.0582083569	0.0124941189	0.0213971174	-0.0758795857	0.0251585464	0.0446637353	-0.0347521279	-0.0520990335	-0.0554208454	0.0302087422	-0.0599642379	-0.0059058344	0.0199779511	0.1094754121	-0.0257959092	0.0298760215	0.0361187062	0.030279796	0.0357009593	0.0041314555	0.096621345	0.0009780058	0.0284250477	-0.0542060992	0.0904600745	0.0019424901	-0.0576286259	0.0532352287	-0.0554181363	-0.0036554526	-0.0009456933	-0.0005489718	-0.0282617896	-0.022148837	0.0185405135	0.0379226966	-0.0125704435	0.0620673042	0.0158880389	-0.0406910991	-0.0819678659	-0.0184078991	-0.0100427527	-0.013820298	-0.0013944738	0.0613263335	0.0695949142	-0.0100685966	0.0717781264	0.0804789429	-0.0213702361	-0.107996607	-0.1176930081	0.0258959598676682	-0.0055086543503079	0.0006706007374678	3.034527275116721e-05	-0.0139540515632177	0.0080086479013061	6.41384412070946e-05	0.0001947155550289	-0.0400009355038974	-0.0002315752569898	0.0016000748411869	5.3627099649937926e-08	0.0030290787792357	0.0003141539160347	9.175318250816038e-06	9.86926829599374e-08	0.0007752631272526	0.0002012282622897	6.010329164774812e-07	4.049281354413233e-08	-0.0014786829418972	-2.99011440549001e-05	2.186503242657758e-06	8.940784157918876e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.6039130744011	-1.391435850234302	732058.0560682274	1.936093725317255	927.2851071769808	10.508413118589942	859857.6699922247	110.4267462709532	627.1550444345077	-0.9396693615644836	0.8829785090630041	393323.4497596493	641.5258884935099	854.5365369561353	0.744205	23.554482	0.0803241485799774	0.04033466716025	-0.0090813404	-0.0309039455	-0.0029774878	0.029779822	0.0798300466	0.0929069316	0.006919244	0.1482613343	0.0984472314	-0.0373091407	-0.0438573847	-0.0470100704	-0.0321824701	0.0647110565	0.0219700118	0.020544636	0.0178636777	-0.028209739	-0.0627578865	0.0040432845	0.0019137968	-0.0188177736	-0.0721476098	-0.0435543573	-0.0084696785	-0.1033328957	0.0422170052	0.0134582904	0.0536064982	0.0053327239	-0.0318021492	0.0550777426	-0.0378759167	-0.0455980956	-0.0574504423	0.0178562688	-0.0596871116	-0.0243464828	0.0087480962	-0.0656983497	0.0008171723	0.0537732663	0.0921409739	-0.0200654145	0.0707054782	-0.003207063	0.0869670507	0.0503526508	-0.0221381176	-0.0517153049	0.0734575445	-0.0059384181	-0.0453467127	0.02719693	-0.0444043352	0.0117379982	0.0159716024	0.0198227613	-0.0134676295	0.0129047122	0.0014174836	-0.0179695236	0.0065158282	0.0094720779	0.0035540249	-0.0323725631	-0.0123872239	0.0628680855	-0.065949972	-0.0420553282	0.003298809	0.0054535773	0.0482985269	-0.0344745472	0.0512773882	0.078107436	-0.027387655	-0.1123343082	-0.1129986616	0.0313562229799089	0.0054602631122406	0.0009832127195657	2.9814473254896486e-05	0.0051088016296318	0.0190628531928495	0.0003633923718521	2.6099854090928534e-05	-0.0196335369638802	0.0203673985400171	0.000385475773712	0.0004148309232878	0.0026253989028163	-0.0004036798764193	6.892719398909033e-06	1.6295744262598192e-07	0.0005741964112226	-0.00020106671603	3.297015186609133e-07	4.042782429508866e-08	-0.0013747568596492	0.000103926082248	1.88995642315253e-06	1.0800630571418087e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.4914235251548	0.8875104507536662	733577.5585721461	0.7876748001969758	916.7610013357406	-10.524105841240155	840450.7335701098	110.7568037576252	627.8608964861196	0.7058520516119415	0.498227118764787	394209.3053363538	641.5587549912733	857.7184357899654	0.629475	19.92321	0.0402340136956028	0.0239652132321861	0.0001842862	-0.0432251291	-0.0024941687	0.0325451991	0.0154665588	0.0471166421	-0.0154675426	0.0603447207	0.0214849237	-0.0850836378	-0.0509091184	-0.0530070497	-0.0363930594	0.0462608913	-0.0207422279	0.0549665825	0.0279121257	0.0330532215	0.0380850186	0.0068699967	-0.0164791987	-0.0740612357	-0.1010702276	0.0257355116	0.0375070027	-0.2028595032	0.0034641264	-0.0208694417	0.1061130159	-0.0111964287	-0.0291381083	0.0520583368	-0.0425969215	-0.0470571867	-0.05942751	0.0072572714	-0.0562945925	-0.0320172017	-0.0523607749	-0.0245385635	-0.0023409077	-0.0175988464	0.056777476	-0.0087153296	0.1325358527	0.0065934994	0.1913240651	0.0870403921	-0.010005145	-0.0715445056	-0.0108621918	-0.00837072	-0.0576432247	0.0302193141	-0.0435957646	0.001930091	-0.0021334959	0.0057435498	-0.0091682225	-0.0140870702	-0.0058416814	-0.0027124098	-0.0269037169	0.0397938139	-0.001994569	-0.0436050467	-0.0033702284	0.123780837	-0.0553714105	-0.0930160283	-0.0361473713	0.0315616367	0.0370521742	-0.000630267	-0.0113268018	0.0756888802	-0.0333390947	-0.1160632601	-0.1072160763	0.0282845497675623	-0.0030716732123465	0.0008000157555537	9.435176323447676e-06	0.0037314141826669	-0.0013773874469649	1.897196179056486e-06	1.392345180260769e-05	-0.0380450102844065	-0.0184114733205263	0.0014474228075405	0.0003389823498324	0.0027909559476484	0.0001655570448321	7.789435101713979e-06	2.7409135093537985e-08	0.0005733307786808	-8.656325418000387e-07	3.287081817827325e-07	7.493196974231958e-13	-0.0015558037765906	-0.0001810469169414	2.420525391253573e-06	3.277798613398619e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.5182571730286	3.0268336478737865	738771.6344137605	9.161721931900932	925.2811327333804	8.52013139763983	856145.1745923676	72.59263903304803	628.9146791620826	1.0537826759630209	1.1104579281597846	395533.6736655453	642.7164967918533	867.6144411586508	0.74872	23.697405	0.0386801880664024	0.0222017913859531	0.0087878014	-0.0183730036	-0.0026915763	0.0295478086	-0.0094655039	0.0159816033	-0.0688229822	0.1308420366	-0.0307488814	-0.0792716539	-0.0533960822	-0.0435135441	-0.0567398465	0.0036544199	-0.0226748005	0.0178927495	-0.0557898186	0.0503503526	-0.0481539457	0.0701080178	0.0212969547	-0.0424321217	-0.0371631383	0.0384385549	0.0309149069	-0.1328751499	0.0092748176	-0.043869547	0.1059175031	0.0626468471	0.0939093083	-0.0499884988	-0.0429788252	-0.0341854686	-0.0876670796	-0.0318980962	-0.0508962735	-0.0396363082	-0.0221299532	0.0589954236	0.0405783352	0.0002183623	0.0714619908	0.0079346362	0.0976428748	0.009409467	0.1037073112	-0.0023151044	0.0511485415	-0.142758486	-0.001411836	-0.0142075199	-0.0373673182	0.0430837067	-0.030357383	0.0106285259	0.018206458	0.0209289402	0.0046349197	0.0174588102	0.0008827327	-0.0052029586	0.0103865423	0.0105152714	-0.0127941757	-0.0226448905	-0.061148108	-0.0157630933	-0.0323919205	0.0169392838	0.0090238907	-0.0135021435	0.0500535669	-0.0056344192	0.0114891013	0.0732247322	-0.0392102175	-0.119163255	-0.1004009414	0.031303480364528	0.0030189305969656	0.0009799078829323	9.11394194929567e-06	0.0103433954006817	0.0066119812180148	4.371829562738048e-05	0.0001069858284148	-0.0371992602882045	0.000845749996202	0.0013837849659895	7.152930560756874e-07	0.0027950620855679	4.106137919499854e-06	7.81237206217918e-06	1.686036861395459e-11	0.0008647028009955	0.0002913720223147	7.477109340494634e-07	8.489765538775805e-08	-0.0012872114117204	0.0002685923648701	1.6569132184632254e-06	7.214185846656655e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.0522862665869	-2.4659709064417257	734538.6213947836	6.081012511417026	924.4083257290562	-0.8728070043242724	854530.7526771969	0.7617920667975104	627.60024974913	-1.314429412952677	1.727724681635119	393882.0734851703	642.2981516784143	869.3392882045312	0.837261	26.499754	0.0722690165563532	0.0319640585285451	0.0220497483	-0.019880017	0.0017599071	0.0635190199	-0.0166086397	0.0104930731	-0.0479389496	-0.0364584014	0.0684941209	0.0280680621	-0.0590209332	-0.0281942674	-0.0352095879	-0.0046192283	0.0102731334	-0.0152755588	0.0238801752	0.0272322962	0.0188620152	-0.0330011439	0.0142167015	-0.0231660856	0.0847987729	-0.0170166301	0.0191956628	-0.0108721582	-0.0655271852	0.1051351133	0.0225769169	-0.1040514103	-0.0282091678	0.0035113961	-0.0533687478	-0.0303346926	-0.0301153984	0.030368771	0.0358203636	0.0071989171	-0.0154499952	-0.002500644	0.042372958	-0.0227170025	-0.050840604	-0.0309055678	-0.0279610327	-0.0858532402	0.0811849334	-0.0677049262	-0.0463525634	0.0616970243	0.021998611	-0.0173795457	-0.0449797972	0.0458934087	-0.0370949371	0.0204802419	-0.0023851998	0.0159288485	-0.0012288122	-0.0376247382	0.0335249909	0.0275405574	-0.021672149	0.0158266697	0.0232900259	0.000816062	0.0393819035	-0.0317497022	0.0623355046	-0.0507386719	0.0659169537	-0.0393742644	0.0325906065	0.0952677585	-0.0410676611	0.0707164763	-0.0449868796	-0.121617494	-0.0926188907	0.0240262026398312	-0.0072772777246968	0.0005772584132902	5.2958771082368254e-05	0.0009192565370312	-0.0094241388636505	8.881439332136774e-05	8.45032580874594e-07	-0.0140526612114086	0.0231465990767959	0.0001974772871226	0.0005357650488219	0.0029498207388219	0.000154758653254	8.70144239118378e-06	2.395024075699181e-08	0.0005744034847809	-0.0002902993162146	3.2993936332844165e-07	8.427369299466434e-08	-0.0010838493633648	0.0002033620483556	1.1747294424662823e-06	4.13561227113854e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.3186141424158	0.2663278758288925	734995.2061550723	0.0709305374435299	920.5322410049752	-3.876084724081011	847379.6067296417	15.024032788254166	627.9354155102573	0.335165761127314	0.1123360874320517	394302.88605203945	642.4285781931349	861.9086397018614	0.716193	22.667898	0.012116906994026	0.0073957924478169	0.0073112293	-0.0125564043	-0.0040935315	0.0524408218	-0.0257836629	0.0121543003	-0.0784785844	-0.0292920883	0.0169854805	0.0325782514	-0.0491342631	-0.0325300953	-0.0277427354	0.0457945237	0.024285002	0.0030028192	-0.0175879919	0.0996827636	-0.032960751	-0.0195541142	-0.0106346774	0.0192032588	0.0455217981	-0.0933721246	0.0434296213	-0.0387633404	0.0137422574	0.0311263776	0.1219552072	-0.0426372305	0.0010560964	0.0529365924	-0.0490721599	-0.0264533151	-0.0246264601	0.0856795301	0.0070712628	-0.0148551457	0.0005473261	0.0835753979	0.036731776	0.0070555117	0.0236910963	-0.0098918161	-0.0086006642	-0.088998293	0.0583524275	-0.067007929	-0.0336840298	-0.0226565146	0.0451653585	-0.0241804889	-0.0325921187	0.0334143805	-0.0348931257	0.0276682335	0.0173907954	0.0286650615	0.0132375948	0.0142404877	0.0120113701	0.0285384412	0.0390195929	-0.0026754862	-0.0054636091	-0.0016862682	-0.0574496797	-0.1158265701	0.0027435403	0.0396892681	0.0911848247	-0.0078498791	-0.0050742308	-0.0129346871	0.0508584107	0.0681656236	-0.0506551643	-0.1234126773	-0.0839448694	0.0245315837816519	0.0005053811418207	0.0006017986028362	2.554100985079947e-07	-0.0044517378463808	-0.005370994383412	2.884758066664325e-05	1.981796985289917e-05	-0.0196174906486419	-0.0055648294372332	0.0003848459393495	3.096732666549827e-05	0.0029363172875138	-1.3503451308100043e-05	8.6219592129524e-06	1.8234319723022878e-10	0.000574410341448	6.856667099982422e-09	3.299472403624079e-07	4.701388371998136e-17	-0.0010838456307088	3.732656000043563e-09	1.1747213512065566e-06	1.3932720814661214e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
